锚点日期,训练样本数,特征集合,特征数量,日期,代码,名称,行业,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,换手率,预测上涨概率,方向阈值,预测涨跌,实际涨跌,涨跌预测是否准确,未来卖出日期
2025-10-31,35883,core_v14,52,2025-10-31,603220,中贝通信,通信服务,22.87,23.49,23.7,22.81,14326290.0,334444154.2,3.89,2.5764,3.2991,0.6114772762963238,0.345,上涨,上涨,1,2025-11-07
2025-10-31,35883,core_v14,52,2025-10-31,920693,阿为特,通用设备,44.89,45.61,46.76,44.89,11964.0,54974149.79,4.14,0.88,3.27,0.5971551852036787,0.345,上涨,下跌,0,2025-11-07
2025-10-31,35883,core_v14,52,2025-10-31,603380,易德龙,消费电子,40.41,40.76,41.47,40.22,1942100.0,79438044.0,3.09,0.7415,1.2105,0.5951928704566429,0.345,上涨,下跌,0,2025-11-07
2025-10-31,35883,core_v14,52,2025-10-31,603657,春光科技,家电零部件Ⅱ,33.64,32.85,33.64,32.57,4594680.0,151743182.4,3.15,-3.297,3.3987,0.5855060406062452,0.345,上涨,下跌,0,2025-11-07
2025-10-31,35883,core_v14,52,2025-10-31,002352,顺丰控股,物流,40.12,40.33,40.41,39.84,56476451.0,2261921781.52,1.39,-1.4659,1.1835,0.5768626694383079,0.345,上涨,下跌,0,2025-11-07
2025-10-31,35883,core_v14,52,2025-10-31,603618,杭电股份,电网设备,7.96,8.08,8.22,7.91,56061266.0,455931103.99,3.89,1.5075,8.1087,0.5684774505006037,0.345,上涨,上涨,1,2025-11-07
2025-10-31,35883,core_v14,52,2025-10-31,600673,东阳光,综合Ⅱ,22.11,21.5,22.36,21.43,41855949.0,911742660.49,4.21,-2.7589,1.3945,0.5661220575961724,0.345,上涨,下跌,0,2025-11-07
2025-10-31,35883,core_v14,52,2025-10-31,002902,铭普光磁,通信设备,21.17,21.18,21.39,20.93,6232285.0,132063776.51,2.17,-0.0472,3.5085,0.5647977578859911,0.345,上涨,上涨,1,2025-11-07
2025-10-31,35883,core_v14,52,2025-10-31,002396,星网锐捷,通信设备,27.23,26.79,27.25,26.65,13516030.0,363431279.1,2.22,-0.9246,2.3172,0.5620319010835095,0.345,上涨,下跌,0,2025-11-07
2025-10-31,35883,core_v14,52,2025-10-31,603197,保隆科技,汽车零部件,37.7,37.64,38.24,37.64,5673984.0,214804593.83,1.59,-0.0266,2.6556,0.5619220471772824,0.345,上涨,下跌,0,2025-11-07
2025-10-31,35883,core_v14,52,2025-10-31,000513,丽珠集团,化学制药,36.0,36.74,36.77,36.0,11044981.0,403034966.57,2.14,2.0272,1.8908,0.5606336821063739,0.345,上涨,上涨,1,2025-11-07
2025-10-31,35883,core_v14,52,2025-10-31,603173,福斯达,专用设备,41.96,41.93,42.68,41.65,2829182.0,119133619.07,2.46,-0.0238,5.7109,0.5482939625318017,0.345,上涨,下跌,0,2025-11-07
2025-10-31,35883,core_v14,52,2025-10-31,002978,安宁股份,小金属,32.0,32.06,32.62,31.83,5585856.0,179895825.06,2.45,-0.7738,1.5097,0.5469571114823271,0.345,上涨,上涨,1,2025-11-07
2025-10-31,35883,core_v14,52,2025-10-31,002989,中天精装,装修装饰Ⅱ,26.71,27.02,28.15,26.55,5980574.0,163877746.51,6.03,1.8854,3.1992,0.545160785964917,0.345,上涨,下跌,0,2025-11-07
2025-10-31,35883,core_v14,52,2025-10-31,605488,福莱新材,塑料,30.96,31.78,32.58,30.96,9021005.0,287156324.75,5.23,2.6486,3.2667,0.544114763997386,0.345,上涨,下跌,0,2025-11-07
2025-10-31,35883,core_v14,52,2025-10-31,603319,美湖股份,汽车零部件,35.25354543,36.45230583,36.75199593,35.08372104,17781453.0,644311377.92,4.76,4.0787,5.243,0.5400239797714474,0.345,上涨,下跌,0,2025-11-07
