锚点日期,训练样本数,特征集合,特征数量,日期,代码,名称,行业,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,换手率,预测上涨概率,方向阈值,预测涨跌,实际涨跌,涨跌预测是否准确,未来卖出日期,市场未来5日上涨比例,实际市场方向,实际市场状态,恐慌释放特征,过热回落风险特征,弱势延续风险特征,当日上涨比例,当日平均涨跌幅,上涨行业比例,行业强涨比例_1pct,连续上涨天数,上证指数_10日涨跌幅,上证指数_20日涨跌幅,上证指数_20日位置,沪深300_20日涨跌幅,沪深300_20日位置,中证500_20日涨跌幅,中证500_20日位置,中证1000_20日涨跌幅,中证1000_20日位置,5日后的实际涨跌幅,行业平均涨跌幅,行业上涨比例,个股强于行业,是否噪声样本,市场风险标签,原始预测涨跌,原始预测是否准确,修正原因,修正后预测涨跌,修正后预测是否准确,是否发生修正
2025-07-01,15117,core,49,2025-07-01,002134,天津普林,元件,22.75,22.39,23.07,22.2,10168996.0,229163409.02,3.82,-1.7982,4.1363,0.6279599183670143,0.345,上涨,下跌,0,2025-07-08,0.4407582938388625,下跌,普跌,1,1,0,0.5213270142180095,1.7594146919431275,0.6027397260273972,0.3287671232876712,3,0.0207658966307806,0.0284867929584853,1.0,0.0235589306338475,0.8520692455652918,0.0421138369419957,1.0,0.0500377691285165,1.0,-0.0075926753014738,-1.0819857142857143,0.2857142857142857,-0.7162142857142857,True,常规环境,上涨,0,不修正,上涨,0,0
2025-07-01,15117,core,49,2025-07-01,920799,艾融软件,软件开发,61.97,60.62,62.25,60.1,53338.0,325006250.42,3.48,-1.96,4.53,0.5856931125757829,0.345,上涨,上涨,1,2025-07-08,0.4407582938388625,下跌,普跌,1,1,0,0.5213270142180095,1.7594146919431275,0.6027397260273972,0.3287671232876712,3,0.0207658966307806,0.0284867929584853,1.0,0.0235589306338475,0.8520692455652918,0.0421138369419957,1.0,0.0500377691285165,1.0,0.0051138238205212,-2.44365,0.25,0.4836499999999999,True,常规环境,上涨,1,不修正,上涨,1,0
2025-07-01,15117,core,49,2025-07-01,920779,武汉蓝电,电池,48.44,47.8,49.73,46.88,31346.0,153178705.17,5.79,-2.94,15.65,0.5832429858912758,0.345,上涨,下跌,0,2025-07-08,0.4407582938388625,下跌,普跌,1,1,0,0.5213270142180095,1.7594146919431275,0.6027397260273972,0.3287671232876712,3,0.0207658966307806,0.0284867929584853,1.0,0.0235589306338475,0.8520692455652918,0.0421138369419957,1.0,0.0500377691285165,1.0,-0.0445606694560668,-2.633783333333333,0.0,-0.3062166666666668,False,常规环境,上涨,0,不修正,上涨,0,0
2025-07-01,15117,core,49,2025-07-01,001388,信通电子,电网设备,59.2629,62.6606396,69.14005,59.25302285,25255282.0,1611004104.87,0.0,286.3581,82.6073,0.5831756337592062,0.345,上涨,下跌,0,2025-07-08,0.4407582938388625,下跌,普跌,1,1,0,0.5213270142180095,1.7594146919431275,0.6027397260273972,0.3287671232876712,3,0.0207658966307806,0.0284867929584853,1.0,0.0235589306338475,0.8520692455652918,0.0421138369419957,1.0,0.0500377691285165,1.0,-0.2366015132408575,36.2483625,0.75,250.1097375,False,常规环境,上涨,0,短线冲高且个股显著强于行业，原始上涨改下跌,下跌,1,1
2025-07-01,15117,core,49,2025-07-01,603658,安图生物,医疗器械,37.42,37.44,37.63,37.37,1362210.0,51038582.1,0.69,-0.16,0.2384,0.5402227843928029,0.345,上涨,上涨,1,2025-07-08,0.4407582938388625,下跌,普跌,1,1,0,0.5213270142180095,1.7594146919431275,0.6027397260273972,0.3287671232876712,3,0.0207658966307806,0.0284867929584853,1.0,0.0235589306338475,0.8520692455652918,0.0421138369419957,1.0,0.0500377691285165,1.0,0.0096153846153845,-0.18925,0.0,0.0292499999999999,True,常规环境,上涨,1,不修正,上涨,1,0
2025-07-01,15117,core,49,2025-07-01,600330,天通股份,电子化学品Ⅱ,7.18,7.18,7.19,7.09,17029323.0,121653932.68,1.39,0.1395,1.3806,0.528428859697078,0.345,上涨,上涨,1,2025-07-08,0.4407582938388625,下跌,普跌,1,1,0,0.5213270142180095,1.7594146919431275,0.6027397260273972,0.3287671232876712,3,0.0207658966307806,0.0284867929584853,1.0,0.0235589306338475,0.8520692455652918,0.0421138369419957,1.0,0.0500377691285165,1.0,0.0194986072423399,0.1395,1.0,0.0,True,常规环境,上涨,1,不修正,上涨,1,0
2025-07-01,15117,core,49,2025-07-01,600096,云天化,农化制品,21.83937848,21.90883584,21.93860328,21.74015368,17379676.0,383061497.24,0.91,0.5007,0.9534,0.5269798382084072,0.345,上涨,上涨,1,2025-07-08,0.4407582938388625,下跌,普跌,1,1,0,0.5213270142180095,1.7594146919431275,0.6027397260273972,0.3287671232876712,3,0.0207658966307806,0.0284867929584853,1.0,0.0235589306338475,0.8520692455652918,0.0421138369419957,1.0,0.0500377691285165,1.0,0.019927536231884,0.80732,0.6,-0.30662,True,常规环境,上涨,1,不修正,上涨,1,0
2025-07-01,15117,core,49,2025-07-01,920693,阿为特,通用设备,47.58,45.6,49.88,45.33,63043.0,301698037.97,9.61,-3.68,17.22,0.5255996197267232,0.345,上涨,下跌,0,2025-07-08,0.4407582938388625,下跌,普跌,1,1,0,0.5213270142180095,1.7594146919431275,0.6027397260273972,0.3287671232876712,3,0.0207658966307806,0.0284867929584853,1.0,0.0235589306338475,0.8520692455652918,0.0421138369419957,1.0,0.0500377691285165,1.0,-0.0646929824561404,0.7460375,0.625,-4.4260375000000005,False,常规环境,上涨,0,不修正,上涨,0,0
2025-07-01,15117,core,49,2025-07-01,601628,中国人寿,保险Ⅱ,40.5490238,40.61785095,41.099641,40.16555825,11053451.0,456303532.73,2.31,0.2913,0.0531,0.521791853166701,0.345,上涨,下跌,0,2025-07-08,0.4407582938388625,下跌,普跌,1,1,0,0.5213270142180095,1.7594146919431275,0.6027397260273972,0.3287671232876712,3,0.0207658966307806,0.0284867929584853,1.0,0.0235589306338475,0.8520692455652918,0.0421138369419957,1.0,0.0500377691285165,1.0,-0.0050835148874364,0.01235,0.5,0.27895,True,常规环境,上涨,0,不修正,上涨,0,0
2025-07-01,15117,core,49,2025-07-01,601601,中国太保,保险Ⅱ,36.43687641,36.33973731,36.67001025,36.29116776,14286552.0,536835636.75,1.04,-0.2666,0.2087,0.5158127257761024,0.345,上涨,上涨,1,2025-07-08,0.4407582938388625,下跌,普跌,1,1,0,0.5213270142180095,1.7594146919431275,0.6027397260273972,0.3287671232876712,3,0.0207658966307806,0.0284867929584853,1.0,0.0235589306338475,0.8520692455652918,0.0421138369419957,1.0,0.0500377691285165,1.0,0.0112269446672013,0.01235,0.5,-0.27895,True,常规环境,上涨,1,不修正,上涨,1,0
2025-07-01,15117,core,49,2025-07-01,002580,圣阳股份,电池,14.12,13.91,14.15,13.67,30194660.0,419622193.8,3.4,-1.557,6.6752,0.5147951299798564,0.345,上涨,下跌,0,2025-07-08,0.4407582938388625,下跌,普跌,1,1,0,0.5213270142180095,1.7594146919431275,0.6027397260273972,0.3287671232876712,3,0.0207658966307806,0.0284867929584853,1.0,0.0235589306338475,0.8520692455652918,0.0421138369419957,1.0,0.0500377691285165,1.0,-0.0244428468727534,-2.633783333333333,0.0,1.0767833333333332,False,常规环境,上涨,0,不修正,上涨,0,0
2025-07-01,15117,core,49,2025-07-01,002273,水晶光电,光学光电子,19.94256264,19.86287208,20.14178904,19.673607,39668031.0,791446726.76,2.35,-0.1502,2.9212,0.5144745395672464,0.345,上涨,上涨,1,2025-07-08,0.4407582938388625,下跌,普跌,1,1,0,0.5213270142180095,1.7594146919431275,0.6027397260273972,0.3287671232876712,3,0.0207658966307806,0.0284867929584853,1.0,0.0235589306338475,0.8520692455652918,0.0421138369419957,1.0,0.0500377691285165,1.0,0.0030090270812439,-1.3951333333333331,0.0,1.244933333333333,True,常规环境,上涨,1,不修正,上涨,1,0
2025-07-01,15117,core,49,2025-07-01,002552,宝鼎科技,元件,14.0060114,14.0455206,14.0850298,13.8874838,5333300.0,75652425.0,1.41,0.3529,1.6654,0.5123695329662474,0.345,上涨,上涨,1,2025-07-08,0.4407582938388625,下跌,普跌,1,1,0,0.5213270142180095,1.7594146919431275,0.6027397260273972,0.3287671232876712,3,0.0207658966307806,0.0284867929584853,1.0,0.0235589306338475,0.8520692455652918,0.0421138369419957,1.0,0.0500377691285165,1.0,0.1462728551336147,-1.0819857142857143,0.2857142857142857,1.4348857142857143,False,常规环境,上涨,1,不修正,上涨,1,0
2025-07-01,15117,core,49,2025-07-01,600036,招商银行,银行Ⅱ,42.94520784,43.4030658,43.60863468,42.90783168,45061309.0,2089060871.83,1.63,1.0881,0.2184,0.5073942054476571,0.345,上涨,上涨,1,2025-07-08,0.4407582938388625,下跌,普跌,1,1,0,0.5213270142180095,1.7594146919431275,0.6027397260273972,0.3287671232876712,3,0.0207658966307806,0.0284867929584853,1.0,0.0235589306338475,0.8520692455652918,0.0421138369419957,1.0,0.0500377691285165,1.0,0.0251883745963401,1.40295,1.0,-0.3148500000000001,False,常规环境,上涨,1,不修正,上涨,1,0
2025-07-01,15117,core,49,2025-07-01,601698,中国卫通,航天装备Ⅱ,20.44,20.2,20.44,20.12,21640477.0,437567933.98,1.56,-1.319,0.5123,0.5072741883601246,0.345,上涨,上涨,1,2025-07-08,0.4407582938388625,下跌,普跌,1,1,0,0.5213270142180095,1.7594146919431275,0.6027397260273972,0.3287671232876712,3,0.0207658966307806,0.0284867929584853,1.0,0.0235589306338475,0.8520692455652918,0.0421138369419957,1.0,0.0500377691285165,1.0,0.0089108910891089,-1.319,0.0,0.0,True,常规环境,上涨,1,不修正,上涨,1,0
2025-07-01,15117,core,49,2025-07-01,605128,上海沿浦,汽车零部件,30.0,30.66,31.25,30.0,4134549.0,126894511.21,4.13,1.3219,1.9582,0.5036350434843674,0.345,上涨,上涨,1,2025-07-08,0.4407582938388625,下跌,普跌,1,1,0,0.5213270142180095,1.7594146919431275,0.6027397260273972,0.3287671232876712,3,0.0207658966307806,0.0284867929584853,1.0,0.0235589306338475,0.8520692455652918,0.0421138369419957,1.0,0.0500377691285165,1.0,0.0078277886497064,-0.7888157894736842,0.2105263157894736,2.1107157894736845,True,常规环境,上涨,1,不修正,上涨,1,0
2025-07-01,15117,core,49,2025-07-01,603383,顶点软件,软件开发,42.4191248,40.6582934,42.4589176,40.1807798,10149998.0,416198715.98,5.4,-3.6085,4.9634,0.5013069417781492,0.345,上涨,上涨,1,2025-07-08,0.4407582938388625,下跌,普跌,1,1,0,0.5213270142180095,1.7594146919431275,0.6027397260273972,0.3287671232876712,3,0.0207658966307806,0.0284867929584853,1.0,0.0235589306338475,0.8520692455652918,0.0421138369419957,1.0,0.0500377691285165,1.0,0.0281379985319305,-2.44365,0.25,-1.16485,False,常规环境,上涨,1,不修正,上涨,1,0
2025-07-01,15117,core,49,2025-07-01,603685,晨丰科技,光学光电子,14.02,13.75,14.02,13.6,5547620.0,76500986.6,2.99,-2.0655,4.103,0.500467546972996,0.345,上涨,下跌,0,2025-07-08,0.4407582938388625,下跌,普跌,1,1,0,0.5213270142180095,1.7594146919431275,0.6027397260273972,0.3287671232876712,3,0.0207658966307806,0.0284867929584853,1.0,0.0235589306338475,0.8520692455652918,0.0421138369419957,1.0,0.0500377691285165,1.0,0.0,-1.3951333333333331,0.0,-0.670366666666667,True,常规环境,上涨,0,不修正,上涨,0,0
2025-07-01,15117,core,49,2025-07-01,002138,顺络电子,元件,27.37639646,27.347096,27.81590336,27.22989416,10442510.0,293311938.27,2.13,-0.4267,1.3861,0.4975896544314445,0.345,上涨,上涨,1,2025-07-08,0.4407582938388625,下跌,普跌,1,1,0,0.5213270142180095,1.7594146919431275,0.6027397260273972,0.3287671232876712,3,0.0207658966307806,0.0284867929584853,1.0,0.0235589306338475,0.8520692455652918,0.0421138369419957,1.0,0.0500377691285165,1.0,0.0324999999999999,-1.0819857142857143,0.2857142857142857,0.6552857142857142,False,常规环境,上涨,1,不修正,上涨,1,0
2025-07-01,15117,core,49,2025-07-01,002759,天际股份,电池,9.85,9.8,10.05,9.51,67798082.0,661337818.22,5.37,-2.4876,13.5306,0.4969284605741429,0.345,上涨,下跌,0,2025-07-08,0.4407582938388625,下跌,普跌,1,1,0,0.5213270142180095,1.7594146919431275,0.6027397260273972,0.3287671232876712,3,0.0207658966307806,0.0284867929584853,1.0,0.0235589306338475,0.8520692455652918,0.0421138369419957,1.0,0.0500377691285165,1.0,-0.0428571428571428,-2.633783333333333,0.0,0.1461833333333331,False,常规环境,上涨,0,不修正,上涨,0,0
2025-07-01,15117,core,49,2025-07-01,002430,杭氧股份,化学制品,19.34162088,19.41133836,19.45117692,19.29182268,4165300.0,81019417.0,0.82,0.3605,0.4293,0.4950288801876132,0.345,上涨,上涨,1,2025-07-08,0.4407582938388625,下跌,普跌,1,1,0,0.5213270142180095,1.7594146919431275,0.6027397260273972,0.3287671232876712,3,0.0207658966307806,0.0284867929584853,1.0,0.0235589306338475,0.8520692455652918,0.0421138369419957,1.0,0.0500377691285165,1.0,0.030271934325295,-0.4374,0.6666666666666666,0.7979,False,常规环境,上涨,1,不修正,上涨,1,0
2025-07-01,15117,core,49,2025-07-01,002378,章源钨业,小金属,7.9,8.06,8.08,7.81,29255480.0,232447980.4,3.41,1.8963,2.448,0.4906131713223612,0.345,上涨,下跌,0,2025-07-08,0.4407582938388625,下跌,普跌,1,1,0,0.5213270142180095,1.7594146919431275,0.6027397260273972,0.3287671232876712,3,0.0207658966307806,0.0284867929584853,1.0,0.0235589306338475,0.8520692455652918,0.0421138369419957,1.0,0.0500377691285165,1.0,-0.0074441687344913,0.681575,0.75,1.214725,True,常规环境,上涨,0,不修正,上涨,0,0
2025-07-01,15117,core,49,2025-07-01,002895,川恒股份,农化制品,22.25498421,23.12501469,23.16456153,22.22532408,18817661.0,433461178.78,4.21,3.6791,3.2572,0.4905175241826885,0.345,上涨,下跌,0,2025-07-08,0.4407582938388625,下跌,普跌,1,1,0,0.5213270142180095,1.7594146919431275,0.6027397260273972,0.3287671232876712,3,0.0207658966307806,0.0284867929584853,1.0,0.0235589306338475,0.8520692455652918,0.0421138369419957,1.0,0.0500377691285165,1.0,-0.0106883283454467,0.80732,0.6,2.87178,True,常规环境,上涨,0,短线冲高且个股显著强于行业，原始上涨改下跌,下跌,1,1
2025-07-01,15117,core,49,2025-07-01,002074,国轩高科,电池,31.93737588,31.62836881,32.30619077,30.75118745,131362556.0,4133441326.5,4.81,-2.2489,7.6106,0.4884288672682493,0.345,上涨,下跌,0,2025-07-08,0.4407582938388625,下跌,普跌,1,1,0,0.5213270142180095,1.7594146919431275,0.6027397260273972,0.3287671232876712,3,0.0207658966307806,0.0284867929584853,1.0,0.0235589306338475,0.8520692455652918,0.0421138369419957,1.0,0.0500377691285165,1.0,-0.0441222817522849,-2.633783333333333,0.0,0.3848833333333332,False,常规环境,上涨,0,不修正,上涨,0,0
2025-07-01,15117,core,49,2025-07-01,002142,宁波银行,银行Ⅱ,26.19654336,26.64655708,26.89550084,26.15824432,33303520.0,925002675.68,2.81,1.7178,0.5046,0.4872808037892361,0.345,上涨,上涨,1,2025-07-08,0.4407582938388625,下跌,普跌,1,1,0,0.5213270142180095,1.7594146919431275,0.6027397260273972,0.3287671232876712,3,0.0207658966307806,0.0284867929584853,1.0,0.0235589306338475,0.8520692455652918,0.0421138369419957,1.0,0.0500377691285165,1.0,0.0086237872799137,1.40295,1.0,0.3148499999999998,True,常规环境,上涨,1,不修正,上涨,1,0
2025-07-01,15117,core,49,2025-07-01,002436,兴森科技,元件,13.21,13.3,13.54,12.98,107303496.0,1415246255.4,4.23,0.4532,7.1515,0.4853753548313055,0.345,上涨,上涨,1,2025-07-08,0.4407582938388625,下跌,普跌,1,1,0,0.5213270142180095,1.7594146919431275,0.6027397260273972,0.3287671232876712,3,0.0207658966307806,0.0284867929584853,1.0,0.0235589306338475,0.8520692455652918,0.0421138369419957,1.0,0.0500377691285165,1.0,0.0406015037593985,-1.0819857142857143,0.2857142857142857,1.5351857142857144,False,常规环境,上涨,1,不修正,上涨,1,0
2025-07-01,15117,core,49,2025-07-01,003017,大洋生物,化学原料,25.36501272,25.49386976,25.50378184,25.16677112,4689633.0,120037898.47,1.33,0.8627,6.781,0.4747862804911623,0.345,上涨,上涨,1,2025-07-08,0.4407582938388625,下跌,普跌,1,1,0,0.5213270142180095,1.7594146919431275,0.6027397260273972,0.3287671232876712,3,0.0207658966307806,0.0284867929584853,1.0,0.0235589306338475,0.8520692455652918,0.0421138369419957,1.0,0.0500377691285165,1.0,0.0314930015552099,0.8627,1.0,0.0,False,常规环境,上涨,1,不修正,上涨,1,0
2025-07-01,15117,core,49,2025-07-01,002976,瑞玛精密,汽车零部件,25.93,24.97,25.93,24.8,8603340.0,216595955.28,4.35,-3.9615,13.192,0.4726536579737641,0.345,上涨,上涨,1,2025-07-08,0.4407582938388625,下跌,普跌,1,1,0,0.5213270142180095,1.7594146919431275,0.6027397260273972,0.3287671232876712,3,0.0207658966307806,0.0284867929584853,1.0,0.0235589306338475,0.8520692455652918,0.0421138369419957,1.0,0.0500377691285165,1.0,0.0084100921105325,-0.7888157894736842,0.2105263157894736,-3.172684210526316,True,常规环境,上涨,1,不修正,上涨,1,0
2025-07-01,15117,core,49,2025-07-01,002842,翔鹭钨业,小金属,8.33,8.39,8.4,8.14,16417175.0,135947987.67,3.11,0.479,6.1153,0.4678960133706892,0.345,上涨,下跌,0,2025-07-08,0.4407582938388625,下跌,普跌,1,1,0,0.5213270142180095,1.7594146919431275,0.6027397260273972,0.3287671232876712,3,0.0207658966307806,0.0284867929584853,1.0,0.0235589306338475,0.8520692455652918,0.0421138369419957,1.0,0.0500377691285165,1.0,0.0,0.681575,0.75,-0.202575,True,常规环境,上涨,0,不修正,上涨,0,0
2025-07-01,15117,core,49,2025-07-01,600976,健民集团,中药Ⅱ,38.22394443,38.37960315,38.79793596,38.20448709,1671718.0,65996202.1,1.56,0.6121,1.0905,0.4678070120028238,0.345,上涨,下跌,0,2025-07-08,0.4407582938388625,下跌,普跌,1,1,0,0.5213270142180095,1.7594146919431275,0.6027397260273972,0.3287671232876712,3,0.0207658966307806,0.0284867929584853,1.0,0.0235589306338475,0.8520692455652918,0.0421138369419957,1.0,0.0500377691285165,1.0,-0.0053231939163499,0.6067,1.0,0.0053999999999999,True,常规环境,上涨,0,不修正,上涨,0,0
2025-07-01,15117,core,49,2025-07-01,002407,多氟多,化学制品,12.00170107,11.86386365,12.0115466,11.7161807,15742712.0,189041618.07,2.46,-1.1485,1.4569,0.4675343255741192,0.345,上涨,上涨,1,2025-07-08,0.4407582938388625,下跌,普跌,1,1,0,0.5213270142180095,1.7594146919431275,0.6027397260273972,0.3287671232876712,3,0.0207658966307806,0.0284867929584853,1.0,0.0235589306338475,0.8520692455652918,0.0421138369419957,1.0,0.0500377691285165,1.0,0.0207468879668049,-0.4374,0.6666666666666666,-0.7111000000000001,False,常规环境,上涨,1,不修正,上涨,1,0
2025-07-01,15117,core,49,2025-07-01,000963,华东医药,化学制药,40.1260027,40.7805544,40.8797289,39.95740605,14253766.0,582063396.06,2.3,1.8831,0.8136,0.4658902400464714,0.345,上涨,下跌,0,2025-07-08,0.4407582938388625,下跌,普跌,1,1,0,0.5213270142180095,1.7594146919431275,0.6027397260273972,0.3287671232876712,3,0.0207658966307806,0.0284867929584853,1.0,0.0235589306338475,0.8520692455652918,0.0421138369419957,1.0,0.0500377691285165,1.0,-0.0462062256809338,4.20902,1.0,-2.32592,False,常规环境,上涨,0,不修正,上涨,0,0
2025-07-01,15117,core,49,2025-07-01,000933,神火股份,工业金属,16.71,17.19,17.2,16.6,40950737.0,693353306.71,3.61,3.3053,1.8256,0.4647771224084882,0.345,上涨,下跌,0,2025-07-08,0.4407582938388625,下跌,普跌,1,1,0,0.5213270142180095,1.7594146919431275,0.6027397260273972,0.3287671232876712,3,0.0207658966307806,0.0284867929584853,1.0,0.0235589306338475,0.8520692455652918,0.0421138369419957,1.0,0.0500377691285165,1.0,-0.0104712041884816,3.7064,1.0,-0.4011,True,常规环境,上涨,0,不修正,上涨,0,0
2025-07-01,15117,core,49,2025-07-01,002921,联诚精密,汽车零部件,15.55,15.1,15.61,14.95,11023448.0,167112064.82,4.29,-1.8843,9.3264,0.4638950036320618,0.345,上涨,下跌,0,2025-07-08,0.4407582938388625,下跌,普跌,1,1,0,0.5213270142180095,1.7594146919431275,0.6027397260273972,0.3287671232876712,3,0.0207658966307806,0.0284867929584853,1.0,0.0235589306338475,0.8520692455652918,0.0421138369419957,1.0,0.0500377691285165,1.0,-0.019867549668874,-0.7888157894736842,0.2105263157894736,-1.0954842105263158,True,常规环境,上涨,0,不修正,上涨,0,0
