锚点日期,训练样本数,特征集合,特征数量,日期,代码,名称,行业,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,换手率,预测上涨概率,方向阈值,预测涨跌,实际涨跌,涨跌预测是否准确,未来卖出日期
2026-04-20,37845,core_v14,52,2026-04-20,000935,四川双马,多元金融,27.44,28.11,28.3,27.38,6453005.0,180887934.28,3.36,2.6662,0.8453,0.6791642109197242,0.345,上涨,上涨,1,2026-04-27
2026-04-20,37845,core_v14,52,2026-04-20,920592,华信永道,软件开发,32.88,33.39,34.44,32.64,20933.0,70211496.45,5.43,0.75,4.16,0.6175997065165939,0.345,上涨,下跌,0,2026-04-27
2026-04-20,37845,core_v14,52,2026-04-20,002128,电投能源,煤炭开采,33.35,33.02,33.78,33.0,19862011.0,661668980.14,2.32,-1.9596,0.8861,0.6168388244841377,0.345,上涨,下跌,0,2026-04-27
2026-04-20,37845,core_v14,52,2026-04-20,601899,紫金矿业,工业金属,34.86,34.82,35.29,34.7,225640293.0,7890139008.77,1.7,0.2591,1.0952,0.6168330591245029,0.345,上涨,下跌,0,2026-04-27
2026-04-20,37845,core_v14,52,2026-04-20,601168,西部矿业,工业金属,28.7,29.0,29.37,28.51,50324140.0,1458855639.73,3.0,1.151,2.1118,0.6132483247740027,0.345,上涨,下跌,0,2026-04-27
2026-04-20,37845,core_v14,52,2026-04-20,600330,天通股份,电子化学品Ⅱ,23.9,23.9,23.9,23.9,30982683.0,740486123.7,0.0,9.9862,2.5119,0.6025497873692016,0.345,上涨,上涨,1,2026-04-27
2026-04-20,37845,core_v14,52,2026-04-20,600460,士兰微,半导体,26.95,27.35,27.47,26.94,28183330.0,769875261.98,1.97,1.5219,1.6936,0.5957522262042293,0.345,上涨,上涨,1,2026-04-27
2026-04-20,37845,core_v14,52,2026-04-20,600685,中船防务,航海装备Ⅱ,29.97,30.66,30.73,29.85,27996718.0,850610107.02,2.97,3.4762,3.4083,0.592896286090074,0.345,上涨,上涨,1,2026-04-27
2026-04-20,37845,core_v14,52,2026-04-20,603666,亿嘉和,自动化设备,27.32,27.15,27.35,26.89,2673065.0,72521175.95,1.68,-0.5495,1.3006,0.5914458304893466,0.345,上涨,上涨,1,2026-04-27
2026-04-20,37845,core_v14,52,2026-04-20,001336,楚环科技,环保设备Ⅱ,25.7,26.25,26.35,25.59,1173602.0,30571751.94,2.95,1.7836,2.5194,0.5913266670641762,0.345,上涨,上涨,1,2026-04-27
