锚点日期,训练样本数,特征集合,特征数量,日期,代码,名称,行业,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,换手率,预测上涨概率,方向阈值,预测涨跌,实际涨跌,涨跌预测是否准确,未来卖出日期,市场未来5日上涨比例,实际市场方向,实际市场状态,恐慌释放特征,过热回落风险特征,弱势延续风险特征,当日上涨比例,当日平均涨跌幅,当日上涨比例_近5日变化,当日平均涨跌幅_近5日变化,上涨行业比例,行业强涨比例_1pct,行业强跌比例_1pct,行业强跌比例_1pct_近5日变化,连续上涨天数,连续弱势天数,上证指数_10日涨跌幅,上证指数_20日涨跌幅,上证指数_20日位置,沪深300_20日涨跌幅,沪深300_20日位置,中证500_20日涨跌幅,中证500_20日位置,中证1000_20日涨跌幅,中证1000_20日位置,5日后的实际涨跌幅,行业平均涨跌幅,行业上涨比例,个股强于行业,距上个交易日自然天数,星期几,是否周一,是否长假后首日,长假后第几个交易日,是否长假后三日内,是否长假后五日内,是否噪声样本,市场风险标签,原始预测涨跌,原始预测是否准确,完整规则修正原因,修正原因,修正后预测涨跌,修正后预测是否准确,是否发生修正,信号动作,观望原因
2026-02-02,36747,relative_core,39,2026-02-02,600066,宇通客车,商用车,30.73,30.69,31.18,30.34,17399970.0,535129565.27,2.72,-0.6796,0.7859,0.7256489182742625,0.28,上涨,上涨,1,2026-02-09,0.8430493273542601,上涨,强上涨,3,0,4,0.1434977578475336,-2.3509565022421524,-0.1704035874439462,-1.357493721973094,0.1081081081081081,0.1081081081081081,0.6891891891891891,0.1351351351351351,0,1,-0.0238827655837927,-0.0019064145158019,0.0,-0.0236905096431967,0.0,0.0504296836857485,0.2832297877790504,0.0285725726990873,0.1824323699773066,0.0364939719778427,-0.6796,0.0,0.0,3.0,1,1,0,0,0,0,False,恐慌释放高+弱势延续高,上涨,1,不修正,不修正,上涨,1,0,出手,
2026-02-02,36747,relative_core,39,2026-02-02,002921,联诚精密,汽车零部件,22.86,22.54,23.4,22.01,6549580.0,149226141.1,6.12,-0.7048,5.0969,0.7138477653676651,0.28,上涨,上涨,1,2026-02-09,0.8430493273542601,上涨,强上涨,3,0,4,0.1434977578475336,-2.3509565022421524,-0.1704035874439462,-1.357493721973094,0.1081081081081081,0.1081081081081081,0.6891891891891891,0.1351351351351351,0,1,-0.0238827655837927,-0.0019064145158019,0.0,-0.0236905096431967,0.0,0.0504296836857485,0.2832297877790504,0.0285725726990873,0.1824323699773066,0.101153504880213,-2.2465272727272727,0.0909090909090909,1.5417272727272726,3.0,1,1,0,0,0,0,False,恐慌释放高+弱势延续高,上涨,1,不修正,不修正,上涨,1,0,出手,
2026-02-02,36747,relative_core,39,2026-02-02,002965,祥鑫科技,汽车零部件,34.98,34.01,35.13,33.98,7133120.0,245920340.49,3.29,-2.8008,3.5769,0.7107411021395829,0.28,上涨,上涨,1,2026-02-09,0.8430493273542601,上涨,强上涨,3,0,4,0.1434977578475336,-2.3509565022421524,-0.1704035874439462,-1.357493721973094,0.1081081081081081,0.1081081081081081,0.6891891891891891,0.1351351351351351,0,1,-0.0238827655837927,-0.0019064145158019,0.0,-0.0236905096431967,0.0,0.0504296836857485,0.2832297877790504,0.0285725726990873,0.1824323699773066,0.0173478388709205,-2.2465272727272727,0.0909090909090909,-0.5542727272727275,3.0,1,1,0,0,0,0,True,恐慌释放高+弱势延续高,上涨,1,不修正,不修正,上涨,1,0,出手,
2026-02-02,36747,relative_core,39,2026-02-02,002273,水晶光电,光学光电子,23.7,23.38,24.08,23.33,29521050.0,699932648.55,3.15,-1.8884,2.1671,0.710181431440329,0.28,上涨,上涨,1,2026-02-09,0.8430493273542601,上涨,强上涨,3,0,4,0.1434977578475336,-2.3509565022421524,-0.1704035874439462,-1.357493721973094,0.1081081081081081,0.1081081081081081,0.6891891891891891,0.1351351351351351,0,1,-0.0238827655837927,-0.0019064145158019,0.0,-0.0236905096431967,0.0,0.0504296836857485,0.2832297877790504,0.0285725726990873,0.1824323699773066,0.1556886227544911,-0.2839666666666667,0.3333333333333333,-1.6044333333333334,3.0,1,1,0,0,0,0,False,恐慌释放高+弱势延续高,上涨,1,不修正,不修正,上涨,1,0,出手,
2026-02-02,36747,relative_core,39,2026-02-02,002978,安宁股份,小金属,37.81,36.54,37.97,36.52,9510766.0,354907365.3,3.74,-5.6545,2.5705,0.7064839837761134,0.28,上涨,下跌,0,2026-02-09,0.8430493273542601,上涨,强上涨,3,0,4,0.1434977578475336,-2.3509565022421524,-0.1704035874439462,-1.357493721973094,0.1081081081081081,0.1081081081081081,0.6891891891891891,0.1351351351351351,0,1,-0.0238827655837927,-0.0019064145158019,0.0,-0.0236905096431967,0.0,0.0504296836857485,0.2832297877790504,0.0285725726990873,0.1824323699773066,-0.0112205801860972,-1.8152,0.25,-3.8393,3.0,1,1,0,0,0,0,True,恐慌释放高+弱势延续高,上涨,0,不修正,不修正,上涨,0,0,出手,
2026-02-02,36747,relative_core,39,2026-02-02,002558,巨人网络,游戏Ⅱ,44.66,42.4,47.0,42.2,47859962.0,2100459307.36,10.91,-3.5925,2.4737,0.7036730282947437,0.28,上涨,下跌,0,2026-02-09,0.8430493273542601,上涨,强上涨,3,0,4,0.1434977578475336,-2.3509565022421524,-0.1704035874439462,-1.357493721973094,0.1081081081081081,0.1081081081081081,0.6891891891891891,0.1351351351351351,0,1,-0.0238827655837927,-0.0019064145158019,0.0,-0.0236905096431967,0.0,0.0504296836857485,0.2832297877790504,0.0285725726990873,0.1824323699773066,-0.0323113207547168,-3.5925,0.0,0.0,3.0,1,1,0,0,0,0,False,恐慌释放高+弱势延续高,上涨,0,不修正,不修正,上涨,0,0,出手,
2026-02-02,36747,relative_core,39,2026-02-02,002001,新 和 成,化学制品,27.5,26.24,27.6,26.11,45801389.0,1223797306.69,5.35,-5.8148,1.5082,0.702568447059244,0.28,上涨,上涨,1,2026-02-09,0.8430493273542601,上涨,强上涨,3,0,4,0.1434977578475336,-2.3509565022421524,-0.1704035874439462,-1.357493721973094,0.1081081081081081,0.1081081081081081,0.6891891891891891,0.1351351351351351,0,1,-0.0238827655837927,-0.0019064145158019,0.0,-0.0236905096431967,0.0,0.0504296836857485,0.2832297877790504,0.0285725726990873,0.1824323699773066,0.1368140243902438,-3.8530916666666664,0.0833333333333333,-1.9617083333333336,3.0,1,1,0,0,0,0,False,恐慌释放高+弱势延续高,上涨,1,不修正,不修正,上涨,1,0,出手,
2026-02-02,36747,relative_core,39,2026-02-02,002655,共达电声,消费电子,12.8,12.45,12.93,12.41,11380801.0,144397248.78,4.04,-3.3385,3.1457,0.7023382523416025,0.28,上涨,上涨,1,2026-02-09,0.8430493273542601,上涨,强上涨,3,0,4,0.1434977578475336,-2.3509565022421524,-0.1704035874439462,-1.357493721973094,0.1081081081081081,0.1081081081081081,0.6891891891891891,0.1351351351351351,0,1,-0.0238827655837927,-0.0019064145158019,0.0,-0.0236905096431967,0.0,0.0504296836857485,0.2832297877790504,0.0285725726990873,0.1824323699773066,0.0281124497991969,-4.65786,0.0,1.3193600000000003,3.0,1,1,0,0,0,0,False,恐慌释放高+弱势延续高,上涨,1,不修正,不修正,上涨,1,0,出手,
2026-02-02,36747,relative_core,39,2026-02-02,600206,有研新材,半导体,21.89,21.05,22.0,21.02,31528743.0,677470596.53,4.4,-5.3933,3.7244,0.6993564098517989,0.28,上涨,上涨,1,2026-02-09,0.8430493273542601,上涨,强上涨,3,0,4,0.1434977578475336,-2.3509565022421524,-0.1704035874439462,-1.357493721973094,0.1081081081081081,0.1081081081081081,0.6891891891891891,0.1351351351351351,0,1,-0.0238827655837927,-0.0019064145158019,0.0,-0.0236905096431967,0.0,0.0504296836857485,0.2832297877790504,0.0285725726990873,0.1824323699773066,0.0441805225653206,-5.50566,0.0,0.1123599999999998,3.0,1,1,0,0,0,0,False,恐慌释放高+弱势延续高,上涨,1,不修正,不修正,上涨,1,0,出手,
2026-02-02,36747,relative_core,39,2026-02-02,600323,瀚蓝环境,环境治理,29.29,28.59,29.42,28.55,5785533.0,167195646.81,2.95,-3.216,0.7096,0.69847459728025,0.28,上涨,上涨,1,2026-02-09,0.8430493273542601,上涨,强上涨,3,0,4,0.1434977578475336,-2.3509565022421524,-0.1704035874439462,-1.357493721973094,0.1081081081081081,0.1081081081081081,0.6891891891891891,0.1351351351351351,0,1,-0.0238827655837927,-0.0019064145158019,0.0,-0.0236905096431967,0.0,0.0504296836857485,0.2832297877790504,0.0285725726990873,0.1824323699773066,0.0206365862189576,-3.216,0.0,0.0,3.0,1,1,0,0,0,0,False,恐慌释放高+弱势延续高,上涨,1,不修正,不修正,上涨,1,0,出手,
