锚点日期,训练样本数,特征集合,特征数量,日期,代码,名称,行业,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,换手率,预测上涨概率,方向阈值,预测涨跌,实际涨跌,涨跌预测是否准确,未来卖出日期
2026-04-21,37862,core_v14,52,2026-04-21,603261,*ST立航,航空装备Ⅱ,36.75,38.5,38.55,36.75,1042500.0,39767027.0,4.9,4.8761,1.3451,0.6741034652775885,0.615,上涨,下跌,0,2026-04-28
2026-04-21,37862,core_v14,52,2026-04-21,603358,华达科技,汽车零部件,36.95,36.48,37.3,36.2,9842831.0,360460658.09,2.96,-1.8299,2.1624,0.6691379820792893,0.615,上涨,下跌,0,2026-04-28
2026-04-21,37862,core_v14,52,2026-04-21,920003,中诚咨询,工程咨询服务Ⅱ,28.4,27.86,28.4,27.77,3684.0,10315531.69,2.22,-1.66,2.77,0.6588577636705197,0.615,上涨,上涨,1,2026-04-28
2026-04-21,37862,core_v14,52,2026-04-21,002978,安宁股份,小金属,34.69,34.22,34.69,34.05,2785203.0,95469972.87,1.85,-1.2125,0.7542,0.653770174678612,0.615,上涨,下跌,0,2026-04-28
2026-04-21,37862,core_v14,52,2026-04-21,001328,登康口腔,个护用品,33.38,34.64,34.88,33.3,2797016.0,95469289.76,4.73,3.7747,1.7296,0.636824094550887,0.615,上涨,下跌,0,2026-04-28
2026-04-21,37862,core_v14,52,2026-04-21,600460,士兰微,半导体,27.34,27.08,27.34,26.77,21994205.0,593432237.4,2.08,-0.9872,1.3217,0.6367906277327099,0.615,上涨,上涨,1,2026-04-28
2026-04-21,37862,core_v14,52,2026-04-21,002134,天津普林,元件,22.66,23.15,23.39,22.6,7567470.0,174537626.5,3.45,1.0476,3.0701,0.6336132619316278,0.615,上涨,上涨,1,2026-04-28
2026-04-21,37862,core_v14,52,2026-04-21,600206,有研新材,半导体,25.16,24.88,25.53,24.7,85201053.0,2125996257.93,3.24,-2.8884,10.0645,0.6335157208870819,0.615,上涨,上涨,1,2026-04-28
2026-04-21,37862,core_v14,52,2026-04-21,920026,卓兆点胶,专用设备,37.09,37.06,37.4,36.5,9285.0,34287350.12,2.39,-1.38,2.49,0.6335147690202929,0.615,上涨,下跌,0,2026-04-28
2026-04-21,37862,core_v14,52,2026-04-21,001336,楚环科技,环保设备Ⅱ,26.2,26.32,26.55,26.13,1112400.0,29319900.0,1.6,0.2667,2.388,0.6326588687813237,0.615,上涨,上涨,1,2026-04-28
2026-04-21,37862,core_v14,52,2026-04-21,600938,中国海油,油气开采Ⅱ,37.16,37.44,37.6,37.1,34600448.0,1293144344.12,1.35,0.7535,1.1572,0.6322496754573552,0.615,上涨,上涨,1,2026-04-28
2026-04-21,37862,core_v14,52,2026-04-21,002128,电投能源,煤炭开采,33.07,33.47,33.65,32.9,14976674.0,500914145.64,2.27,1.3628,0.6681,0.6296165752927804,0.615,上涨,下跌,0,2026-04-28
2026-04-21,37862,core_v14,52,2026-04-21,603068,博通集成,半导体,33.44,33.03,33.44,32.61,2085716.0,68584417.12,2.49,-0.9892,1.3741,0.6206228106941699,0.615,上涨,上涨,1,2026-04-28
2026-04-21,37862,core_v14,52,2026-04-21,600456,宝钛股份,小金属,35.68,35.51,36.16,35.07,13661588.0,487301240.18,3.09,0.5949,2.8594,0.6203874938685368,0.615,上涨,下跌,0,2026-04-28
2026-04-21,37862,core_v14,52,2026-04-21,001228,永泰运,物流,34.35,34.69,34.8,34.0,1736114.0,59954857.44,2.33,0.8723,2.1738,0.6191639751764686,0.615,上涨,下跌,0,2026-04-28
2026-04-21,37862,core_v14,52,2026-04-21,605058,澳弘电子,元件,37.27,37.8,38.31,37.27,5512282.0,208165285.92,2.77,0.5052,3.8568,0.6190219530501051,0.615,上涨,下跌,0,2026-04-28
2026-04-21,37862,core_v14,52,2026-04-21,601899,紫金矿业,工业金属,34.98,35.66,35.68,34.5,311979120.0,10987224051.73,3.39,2.4124,1.5143,0.6184163147323776,0.615,上涨,下跌,0,2026-04-28
