锚点日期,训练样本数,特征集合,特征数量,日期,代码,名称,行业,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,换手率,预测上涨概率,方向阈值,预测涨跌,实际涨跌,涨跌预测是否准确,未来卖出日期,市场未来5日上涨比例,实际市场方向,实际市场状态,恐慌释放特征,过热回落风险特征,弱势延续风险特征,当日上涨比例,当日平均涨跌幅,上涨行业比例,行业强涨比例_1pct,连续上涨天数,上证指数_10日涨跌幅,上证指数_20日涨跌幅,上证指数_20日位置,沪深300_20日涨跌幅,沪深300_20日位置,中证500_20日涨跌幅,中证500_20日位置,中证1000_20日涨跌幅,中证1000_20日位置,5日后的实际涨跌幅,行业平均涨跌幅,行业上涨比例,个股强于行业,是否噪声样本,市场风险标签,原始预测涨跌,原始预测是否准确,修正原因,修正后预测涨跌,修正后预测是否准确,是否发生修正
2026-02-02,37556,core,49,2026-02-02,002430,杭氧股份,化学制品,31.11,29.78,31.3,29.75,13703027.0,416288978.45,4.97,-4.4288,1.4012,0.8408467459004657,0.28,上涨,上涨,1,2026-02-09,0.8430493273542601,上涨,强上涨,3,0,4,0.1434977578475336,-2.3509565022421524,0.1081081081081081,0.1081081081081081,0,-0.0238827655837927,-0.0019064145158019,0.0,-0.0236905096431967,0.0,0.0504296836857485,0.2832297877790504,0.0285725726990873,0.1824323699773066,0.0446608462055069,-3.8530916666666664,0.0833333333333333,-0.5757083333333335,False,恐慌释放高+弱势延续高,上涨,1,不修正,上涨,1,0
2026-02-02,37556,core,49,2026-02-02,003019,宸展光电,光学光电子,31.22,30.09,31.22,29.98,3312581.0,101186010.76,4.0,-2.9355,1.9387,0.840024341996234,0.28,上涨,上涨,1,2026-02-09,0.8430493273542601,上涨,强上涨,3,0,4,0.1434977578475336,-2.3509565022421524,0.1081081081081081,0.1081081081081081,0,-0.0238827655837927,-0.0019064145158019,0.0,-0.0236905096431967,0.0,0.0504296836857485,0.2832297877790504,0.0285725726990873,0.1824323699773066,0.0269192422731803,-0.2839666666666667,0.3333333333333333,-2.6515333333333335,False,恐慌释放高+弱势延续高,上涨,1,不修正,上涨,1,0
2026-02-02,37556,core,49,2026-02-02,002001,新 和 成,化学制品,27.5,26.24,27.6,26.11,45801389.0,1223797306.69,5.35,-5.8148,1.5082,0.838378561358074,0.28,上涨,上涨,1,2026-02-09,0.8430493273542601,上涨,强上涨,3,0,4,0.1434977578475336,-2.3509565022421524,0.1081081081081081,0.1081081081081081,0,-0.0238827655837927,-0.0019064145158019,0.0,-0.0236905096431967,0.0,0.0504296836857485,0.2832297877790504,0.0285725726990873,0.1824323699773066,0.1368140243902438,-3.8530916666666664,0.0833333333333333,-1.9617083333333336,False,恐慌释放高+弱势延续高,上涨,1,不修正,上涨,1,0
2026-02-02,37556,core,49,2026-02-02,000338,潍柴动力,汽车零部件,23.5,22.57,23.7,22.47,116304117.0,2664191725.8,5.18,-4.9284,2.3228,0.8370010426110065,0.28,上涨,上涨,1,2026-02-09,0.8430493273542601,上涨,强上涨,3,0,4,0.1434977578475336,-2.3509565022421524,0.1081081081081081,0.1081081081081081,0,-0.0238827655837927,-0.0019064145158019,0.0,-0.0236905096431967,0.0,0.0504296836857485,0.2832297877790504,0.0285725726990873,0.1824323699773066,0.1404519273371731,-2.2465272727272727,0.0909090909090909,-2.681872727272727,False,恐慌释放高+弱势延续高,上涨,1,不修正,上涨,1,0
2026-02-02,37556,core,49,2026-02-02,600176,中国巨石,玻璃玻纤,21.14,20.15,21.19,20.0,100834861.0,2068383906.65,5.57,-5.7089,2.5189,0.83627662363624,0.28,上涨,上涨,1,2026-02-09,0.8430493273542601,上涨,强上涨,3,0,4,0.1434977578475336,-2.3509565022421524,0.1081081081081081,0.1081081081081081,0,-0.0238827655837927,-0.0019064145158019,0.0,-0.0236905096431967,0.0,0.0504296836857485,0.2832297877790504,0.0285725726990873,0.1824323699773066,0.1136476426799009,-5.7089,0.0,0.0,False,恐慌释放高+弱势延续高,上涨,1,不修正,上涨,1,0
2026-02-02,37556,core,49,2026-02-02,600323,瀚蓝环境,环境治理,29.29,28.59,29.42,28.55,5785533.0,167195646.81,2.95,-3.216,0.7096,0.8351707677188561,0.28,上涨,上涨,1,2026-02-09,0.8430493273542601,上涨,强上涨,3,0,4,0.1434977578475336,-2.3509565022421524,0.1081081081081081,0.1081081081081081,0,-0.0238827655837927,-0.0019064145158019,0.0,-0.0236905096431967,0.0,0.0504296836857485,0.2832297877790504,0.0285725726990873,0.1824323699773066,0.0206365862189576,-3.216,0.0,0.0,False,恐慌释放高+弱势延续高,上涨,1,不修正,上涨,1,0
2026-02-02,37556,core,49,2026-02-02,002902,铭普光磁,通信设备,20.27,20.25,20.9,20.23,5863050.0,120797901.8,3.27,-1.0747,3.3007,0.8318948937448859,0.28,上涨,上涨,1,2026-02-09,0.8430493273542601,上涨,强上涨,3,0,4,0.1434977578475336,-2.3509565022421524,0.1081081081081081,0.1081081081081081,0,-0.0238827655837927,-0.0019064145158019,0.0,-0.0236905096431967,0.0,0.0504296836857485,0.2832297877790504,0.0285725726990873,0.1824323699773066,0.0528395061728395,-2.430775,0.0,1.356075,False,恐慌释放高+弱势延续高,上涨,1,不修正,上涨,1,0
2026-02-02,37556,core,49,2026-02-02,600885,宏发股份,电网设备,29.22,28.82,30.1,28.82,34903394.0,1027102615.07,4.45,0.2435,2.2553,0.8311027547154327,0.28,上涨,上涨,1,2026-02-09,0.8430493273542601,上涨,强上涨,3,0,4,0.1434977578475336,-2.3509565022421524,0.1081081081081081,0.1081081081081081,0,-0.0238827655837927,-0.0019064145158019,0.0,-0.0236905096431967,0.0,0.0504296836857485,0.2832297877790504,0.0285725726990873,0.1824323699773066,0.0270645385149201,3.358222222222222,0.6666666666666666,-3.114722222222222,False,恐慌释放高+弱势延续高,上涨,1,不修正,上涨,1,0
2026-02-02,37556,core,49,2026-02-02,002407,多氟多,化学制品,28.64,28.35,29.43,28.35,40709222.0,1177517678.62,3.73,-2.0725,3.7675,0.8303867431366097,0.28,上涨,上涨,1,2026-02-09,0.8430493273542601,上涨,强上涨,3,0,4,0.1434977578475336,-2.3509565022421524,0.1081081081081081,0.1081081081081081,0,-0.0238827655837927,-0.0019064145158019,0.0,-0.0236905096431967,0.0,0.0504296836857485,0.2832297877790504,0.0285725726990873,0.1824323699773066,0.0497354497354496,-3.8530916666666664,0.0833333333333333,1.7805916666666666,False,恐慌释放高+弱势延续高,上涨,1,不修正,上涨,1,0
2026-02-02,37556,core,49,2026-02-02,601877,正泰电器,电网设备,29.7,29.4,30.32,29.34,35575109.0,1062281420.81,3.35,0.5816,1.6555,0.830241632629489,0.28,上涨,上涨,1,2026-02-09,0.8430493273542601,上涨,强上涨,3,0,4,0.1434977578475336,-2.3509565022421524,0.1081081081081081,0.1081081081081081,0,-0.0238827655837927,-0.0019064145158019,0.0,-0.0236905096431967,0.0,0.0504296836857485,0.2832297877790504,0.0285725726990873,0.1824323699773066,0.0435374149659864,3.358222222222222,0.6666666666666666,-2.776622222222222,False,恐慌释放高+弱势延续高,上涨,1,不修正,上涨,1,0
2026-02-02,37556,core,49,2026-02-02,003023,彩虹集团,小家电,23.33,23.25,23.82,23.2,2473050.0,58312133.5,2.66,-0.3429,2.353,0.8295502478615879,0.28,上涨,上涨,1,2026-02-09,0.8430493273542601,上涨,强上涨,3,0,4,0.1434977578475336,-2.3509565022421524,0.1081081081081081,0.1081081081081081,0,-0.0238827655837927,-0.0019064145158019,0.0,-0.0236905096431967,0.0,0.0504296836857485,0.2832297877790504,0.0285725726990873,0.1824323699773066,0.0309677419354839,-0.85615,0.25,0.51325,False,恐慌释放高+弱势延续高,上涨,1,不修正,上涨,1,0
2026-02-02,37556,core,49,2026-02-02,603657,春光科技,家电零部件Ⅱ,28.29,28.15,28.54,28.1,1311911.0,37190396.76,1.56,-0.4949,0.9704,0.8283202496504124,0.28,上涨,上涨,1,2026-02-09,0.8430493273542601,上涨,强上涨,3,0,4,0.1434977578475336,-2.3509565022421524,0.1081081081081081,0.1081081081081081,0,-0.0238827655837927,-0.0019064145158019,0.0,-0.0236905096431967,0.0,0.0504296836857485,0.2832297877790504,0.0285725726990873,0.1824323699773066,0.0259325044404974,-1.5131,0.0,1.0181999999999998,False,恐慌释放高+弱势延续高,上涨,1,不修正,上涨,1,0
2026-02-02,37556,core,49,2026-02-02,600066,宇通客车,商用车,30.73,30.69,31.18,30.34,17399970.0,535129565.27,2.72,-0.6796,0.7859,0.8277752979286704,0.28,上涨,上涨,1,2026-02-09,0.8430493273542601,上涨,强上涨,3,0,4,0.1434977578475336,-2.3509565022421524,0.1081081081081081,0.1081081081081081,0,-0.0238827655837927,-0.0019064145158019,0.0,-0.0236905096431967,0.0,0.0504296836857485,0.2832297877790504,0.0285725726990873,0.1824323699773066,0.0364939719778427,-0.6796,0.0,0.0,False,恐慌释放高+弱势延续高,上涨,1,不修正,上涨,1,0
2026-02-02,37556,core,49,2026-02-02,002976,瑞玛精密,汽车零部件,27.46,27.45,28.15,27.3,1824200.0,50787409.0,3.06,-1.1523,2.7363,0.822740844939939,0.28,上涨,上涨,1,2026-02-09,0.8430493273542601,上涨,强上涨,3,0,4,0.1434977578475336,-2.3509565022421524,0.1081081081081081,0.1081081081081081,0,-0.0238827655837927,-0.0019064145158019,0.0,-0.0236905096431967,0.0,0.0504296836857485,0.2832297877790504,0.0285725726990873,0.1824323699773066,0.0473588342440802,-2.2465272727272727,0.0909090909090909,1.0942272727272726,False,恐慌释放高+弱势延续高,上涨,1,不修正,上涨,1,0
2026-02-02,37556,core,49,2026-02-02,603826,坤彩科技,非金属材料Ⅱ,15.9,15.96,16.43,15.86,5831314.0,94050556.82,3.48,-2.5641,0.89,0.8220516380132719,0.28,上涨,上涨,1,2026-02-09,0.8430493273542601,上涨,强上涨,3,0,4,0.1434977578475336,-2.3509565022421524,0.1081081081081081,0.1081081081081081,0,-0.0238827655837927,-0.0019064145158019,0.0,-0.0236905096431967,0.0,0.0504296836857485,0.2832297877790504,0.0285725726990873,0.1824323699773066,0.2393483709273183,-4.491666666666666,0.0,1.9275666666666664,False,恐慌释放高+弱势延续高,上涨,1,不修正,上涨,1,0
2026-02-02,37556,core,49,2026-02-02,603496,恒为科技,计算机设备,28.85,28.41,29.47,28.36,11726611.0,338395279.0,3.82,-2.102,3.6622,0.8210711279397597,0.28,上涨,上涨,1,2026-02-09,0.8430493273542601,上涨,强上涨,3,0,4,0.1434977578475336,-2.3509565022421524,0.1081081081081081,0.1081081081081081,0,-0.0238827655837927,-0.0019064145158019,0.0,-0.0236905096431967,0.0,0.0504296836857485,0.2832297877790504,0.0285725726990873,0.1824323699773066,0.0158394931362195,-0.915475,0.25,-1.186525,True,恐慌释放高+弱势延续高,上涨,1,不修正,上涨,1,0
2026-02-02,37556,core,49,2026-02-02,002989,中天精装,装修装饰Ⅱ,28.7,27.27,28.93,27.23,5389640.0,150701399.8,5.91,-5.1808,2.9399,0.8200000497323865,0.28,上涨,上涨,1,2026-02-09,0.8430493273542601,上涨,强上涨,3,0,4,0.1434977578475336,-2.3509565022421524,0.1081081081081081,0.1081081081081081,0,-0.0238827655837927,-0.0019064145158019,0.0,-0.0236905096431967,0.0,0.0504296836857485,0.2832297877790504,0.0285725726990873,0.1824323699773066,0.0454712137880455,-5.1808,0.0,0.0,False,恐慌释放高+弱势延续高,上涨,1,不修正,上涨,1,0
2026-02-02,37556,core,49,2026-02-02,002988,豪美新材,工业金属,38.17,36.73,38.96,36.6,4092100.0,154322247.0,6.12,-4.7952,1.6388,0.8180800813704021,0.28,上涨,上涨,1,2026-02-09,0.8430493273542601,上涨,强上涨,3,0,4,0.1434977578475336,-2.3509565022421524,0.1081081081081081,0.1081081081081081,0,-0.0238827655837927,-0.0019064145158019,0.0,-0.0236905096431967,0.0,0.0504296836857485,0.2832297877790504,0.0285725726990873,0.1824323699773066,0.0027225701061803,-6.828100000000001,0.0,2.0329000000000006,True,恐慌释放高+弱势延续高,上涨,1,不修正,上涨,1,0
2026-02-02,37556,core,49,2026-02-02,002965,祥鑫科技,汽车零部件,34.98,34.01,35.13,33.98,7133120.0,245920340.49,3.29,-2.8008,3.5769,0.8174013848875421,0.28,上涨,上涨,1,2026-02-09,0.8430493273542601,上涨,强上涨,3,0,4,0.1434977578475336,-2.3509565022421524,0.1081081081081081,0.1081081081081081,0,-0.0238827655837927,-0.0019064145158019,0.0,-0.0236905096431967,0.0,0.0504296836857485,0.2832297877790504,0.0285725726990873,0.1824323699773066,0.0173478388709205,-2.2465272727272727,0.0909090909090909,-0.5542727272727275,True,恐慌释放高+弱势延续高,上涨,1,不修正,上涨,1,0
2026-02-02,37556,core,49,2026-02-02,002971,和远气体,化学制品,31.03,29.97,31.05,29.9,5461763.0,165366872.37,3.68,-4.0346,3.3923,0.8170797020968465,0.28,上涨,上涨,1,2026-02-09,0.8430493273542601,上涨,强上涨,3,0,4,0.1434977578475336,-2.3509565022421524,0.1081081081081081,0.1081081081081081,0,-0.0238827655837927,-0.0019064145158019,0.0,-0.0236905096431967,0.0,0.0504296836857485,0.2832297877790504,0.0285725726990873,0.1824323699773066,0.068068068068068,-3.8530916666666664,0.0833333333333333,-0.1815083333333338,False,恐慌释放高+弱势延续高,上涨,1,不修正,上涨,1,0
2026-02-02,37556,core,49,2026-02-02,000762,西藏矿业,能源金属,26.12,25.86,27.05,25.84,26130644.0,691469051.69,4.48,-4.1867,5.0174,0.8162116016927277,0.28,上涨,上涨,1,2026-02-09,0.8430493273542601,上涨,强上涨,3,0,4,0.1434977578475336,-2.3509565022421524,0.1081081081081081,0.1081081081081081,0,-0.0238827655837927,-0.0019064145158019,0.0,-0.0236905096431967,0.0,0.0504296836857485,0.2832297877790504,0.0285725726990873,0.1824323699773066,0.0108275328692961,-4.1867,0.0,0.0,True,恐慌释放高+弱势延续高,上涨,1,不修正,上涨,1,0
2026-02-02,37556,core,49,2026-02-02,002838,道恩股份,塑料,29.5,28.05,29.54,28.0,5556468.0,158908850.22,5.27,-3.9712,1.321,0.8150505747453654,0.28,上涨,上涨,1,2026-02-09,0.8430493273542601,上涨,强上涨,3,0,4,0.1434977578475336,-2.3509565022421524,0.1081081081081081,0.1081081081081081,0,-0.0238827655837927,-0.0019064145158019,0.0,-0.0236905096431967,0.0,0.0504296836857485,0.2832297877790504,0.0285725726990873,0.1824323699773066,0.0131907308377896,-2.541733333333333,0.3333333333333333,-1.4294666666666669,True,恐慌释放高+弱势延续高,上涨,1,不修正,上涨,1,0
2026-02-02,37556,core,49,2026-02-02,002436,兴森科技,元件,23.01,22.03,23.7,22.01,94773778.0,2146708814.94,7.16,-6.613,6.2743,0.8150047388668153,0.28,上涨,上涨,1,2026-02-09,0.8430493273542601,上涨,强上涨,3,0,4,0.1434977578475336,-2.3509565022421524,0.1081081081081081,0.1081081081081081,0,-0.0238827655837927,-0.0019064145158019,0.0,-0.0236905096431967,0.0,0.0504296836857485,0.2832297877790504,0.0285725726990873,0.1824323699773066,0.0154334997730367,-3.501342857142857,0.0,-3.1116571428571436,True,恐慌释放高+弱势延续高,上涨,1,不修正,上涨,1,0
2026-02-02,37556,core,49,2026-02-02,603322,超讯通信,通信服务,37.26,36.34,37.87,36.33,4707515.0,174199205.16,4.13,-2.4691,2.9873,0.8140783743855207,0.28,上涨,上涨,1,2026-02-09,0.8430493273542601,上涨,强上涨,3,0,4,0.1434977578475336,-2.3509565022421524,0.1081081081081081,0.1081081081081081,0,-0.0238827655837927,-0.0019064145158019,0.0,-0.0236905096431967,0.0,0.0504296836857485,0.2832297877790504,0.0285725726990873,0.1824323699773066,0.0250412768299392,-1.65925,0.0,-0.80985,False,恐慌释放高+弱势延续高,上涨,1,不修正,上涨,1,0
2026-02-02,37556,core,49,2026-02-02,000792,盐湖股份,农化制品,32.23,31.58,33.06,31.52,104669692.0,3378887543.91,4.7,-3.6608,1.9781,0.8131571652535083,0.28,上涨,上涨,1,2026-02-09,0.8430493273542601,上涨,强上涨,3,0,4,0.1434977578475336,-2.3509565022421524,0.1081081081081081,0.1081081081081081,0,-0.0238827655837927,-0.0019064145158019,0.0,-0.0236905096431967,0.0,0.0504296836857485,0.2832297877790504,0.0285725726990873,0.1824323699773066,0.0433818872704243,-7.859999999999999,0.0,4.199199999999999,False,恐慌释放高+弱势延续高,上涨,1,不修正,上涨,1,0
2026-02-02,37556,core,49,2026-02-02,603659,璞泰来,电池,27.37321165,26.85654849,27.7209657,26.65783189,26710686.0,732137666.35,3.86,-2.454,1.2503,0.8129388922949532,0.28,上涨,上涨,1,2026-02-09,0.8430493273542601,上涨,强上涨,3,0,4,0.1434977578475336,-2.3509565022421524,0.1081081081081081,0.1081081081081081,0,-0.0238827655837927,-0.0019064145158019,0.0,-0.0236905096431967,0.0,0.0504296836857485,0.2832297877790504,0.0285725726990873,0.1824323699773066,0.0599334073251942,-1.5824166666666668,0.0,-0.8715833333333334,False,恐慌释放高+弱势延续高,上涨,1,不修正,上涨,1,0
2026-02-02,37556,core,49,2026-02-02,002906,华阳集团,汽车零部件,31.1944167,30.09227958,31.38138639,30.06275805,7751740.0,241666034.91,4.21,-3.8969,1.4773,0.8123015240111076,0.28,上涨,上涨,1,2026-02-09,0.8430493273542601,上涨,强上涨,3,0,4,0.1434977578475336,-2.3509565022421524,0.1081081081081081,0.1081081081081081,0,-0.0238827655837927,-0.0019064145158019,0.0,-0.0236905096431967,0.0,0.0504296836857485,0.2832297877790504,0.0285725726990873,0.1824323699773066,0.0094833224329626,-2.2465272727272727,0.0909090909090909,-1.650372727272727,True,恐慌释放高+弱势延续高,上涨,1,不修正,上涨,1,0
2026-02-02,37556,core,49,2026-02-02,002842,翔鹭钨业,小金属,24.92,27.1,28.24,24.92,74170076.0,2005550081.32,12.71,3.7519,27.6277,0.8120553950475968,0.28,上涨,上涨,1,2026-02-09,0.8430493273542601,上涨,强上涨,3,0,4,0.1434977578475336,-2.3509565022421524,0.1081081081081081,0.1081081081081081,0,-0.0238827655837927,-0.0019064145158019,0.0,-0.0236905096431967,0.0,0.0504296836857485,0.2832297877790504,0.0285725726990873,0.1824323699773066,0.1143911439114391,-1.8152,0.25,5.5671,False,恐慌释放高+弱势延续高,上涨,1,不修正,上涨,1,0
2026-02-02,37556,core,49,2026-02-02,002997,瑞鹄模具,汽车零部件,35.85,34.58,35.88,34.57,4856020.0,169982635.4,3.65,-3.7305,2.3199,0.8118660879486936,0.28,上涨,上涨,1,2026-02-09,0.8430493273542601,上涨,强上涨,3,0,4,0.1434977578475336,-2.3509565022421524,0.1081081081081081,0.1081081081081081,0,-0.0238827655837927,-0.0019064145158019,0.0,-0.0236905096431967,0.0,0.0504296836857485,0.2832297877790504,0.0285725726990873,0.1824323699773066,0.0173510699826489,-2.2465272727272727,0.0909090909090909,-1.4839727272727274,True,恐慌释放高+弱势延续高,上涨,1,不修正,上涨,1,0
2026-02-02,37556,core,49,2026-02-02,002827,高争民爆,化学制品,35.5,34.3,35.74,34.3,3337300.0,116843884.0,4.08,-2.8053,1.2092,0.8104852421425519,0.28,上涨,上涨,1,2026-02-09,0.8430493273542601,上涨,强上涨,3,0,4,0.1434977578475336,-2.3509565022421524,0.1081081081081081,0.1081081081081081,0,-0.0238827655837927,-0.0019064145158019,0.0,-0.0236905096431967,0.0,0.0504296836857485,0.2832297877790504,0.0285725726990873,0.1824323699773066,0.0486880466472303,-3.8530916666666664,0.0833333333333333,1.0477916666666665,False,恐慌释放高+弱势延续高,上涨,1,不修正,上涨,1,0
2026-02-02,37556,core,49,2026-02-02,002378,章源钨业,小金属,21.52,22.3,23.8,21.52,83588235.0,1906223541.3,10.0,-2.1501,6.9941,0.8100270969620991,0.28,上涨,上涨,1,2026-02-09,0.8430493273542601,上涨,强上涨,3,0,4,0.1434977578475336,-2.3509565022421524,0.1081081081081081,0.1081081081081081,0,-0.0238827655837927,-0.0019064145158019,0.0,-0.0236905096431967,0.0,0.0504296836857485,0.2832297877790504,0.0285725726990873,0.1824323699773066,0.1295964125560538,-1.8152,0.25,-0.3349000000000002,False,恐慌释放高+弱势延续高,上涨,1,不修正,上涨,1,0
2026-02-02,37556,core,49,2026-02-02,002937,兴瑞科技,汽车零部件,23.74,23.37,24.49,23.33,6257265.0,149617333.4,4.84,-2.5031,2.1072,0.8095209597659586,0.28,上涨,上涨,1,2026-02-09,0.8430493273542601,上涨,强上涨,3,0,4,0.1434977578475336,-2.3509565022421524,0.1081081081081081,0.1081081081081081,0,-0.0238827655837927,-0.0019064145158019,0.0,-0.0236905096431967,0.0,0.0504296836857485,0.2832297877790504,0.0285725726990873,0.1824323699773066,0.0308087291399228,-2.2465272727272727,0.0909090909090909,-0.2565727272727272,False,恐慌释放高+弱势延续高,上涨,1,不修正,上涨,1,0
