锚点日期,训练样本数,特征集合,特征数量,日期,代码,名称,行业,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,换手率,预测上涨概率,方向阈值,预测涨跌,实际涨跌,涨跌预测是否准确,未来卖出日期,市场未来5日上涨比例,实际市场方向,实际市场状态,恐慌释放特征,过热回落风险特征,弱势延续风险特征,当日上涨比例,当日平均涨跌幅,当日上涨比例_近5日变化,当日平均涨跌幅_近5日变化,上涨行业比例,行业强涨比例_1pct,行业强跌比例_1pct,行业强跌比例_1pct_近5日变化,连续上涨天数,连续弱势天数,上证指数_10日涨跌幅,上证指数_20日涨跌幅,上证指数_20日位置,沪深300_20日涨跌幅,沪深300_20日位置,中证500_20日涨跌幅,中证500_20日位置,中证1000_20日涨跌幅,中证1000_20日位置,5日后的实际涨跌幅,行业平均涨跌幅,行业上涨比例,个股强于行业,距上个交易日自然天数,星期几,是否周一,是否长假后首日,长假后第几个交易日,是否长假后三日内,是否长假后五日内,是否噪声样本,市场风险标签,原始预测涨跌,原始预测是否准确,完整规则修正原因,修正原因,修正后预测涨跌,修正后预测是否准确,是否发生修正
2025-09-01,31385,core_v14,52,2025-09-01,920112,巴兰仕,专用设备,44.52,43.15,45.17,42.88,69382.0,305595717.41,5.15,-2.95,29.93,0.7527607735653131,0.335,上涨,上涨,1,2025-09-08,0.4722222222222222,下跌,震荡,1,0,0,0.5462962962962963,0.8638046296296297,-0.1374246339362618,-0.3053935099052539,0.6216216216216216,0.4324324324324324,0.1621621621621621,0.0945945945945946,3,0,0.0395659924486067,0.0815507722917991,0.9698030674064654,0.111285170620313,1.0,0.1355147417456255,1.0,0.1129806108693132,1.0,0.011587485515643,0.46756,0.5,-3.4175600000000004,3.0,1,1,0,0,0,0,True,常规环境,上涨,1,不修正,不修正,上涨,1,0
2025-09-01,31385,core_v14,52,2025-09-01,603281,江瀚新材,化学制品,25.56,25.42,25.58,25.31,1588832.0,40406114.12,1.06,-0.5866,0.6313,0.7251162100010979,0.335,上涨,上涨,1,2025-09-08,0.4722222222222222,下跌,震荡,1,0,0,0.5462962962962963,0.8638046296296297,-0.1374246339362618,-0.3053935099052539,0.6216216216216216,0.4324324324324324,0.1621621621621621,0.0945945945945946,3,0,0.0395659924486067,0.0815507722917991,0.9698030674064654,0.111285170620313,1.0,0.1355147417456255,1.0,0.1129806108693132,1.0,0.0098347757671124,-0.27485,0.5833333333333334,-0.31175,3.0,1,1,0,0,0,0,True,常规环境,上涨,1,不修正,不修正,上涨,1,0
2025-09-01,31385,core_v14,52,2025-09-01,920018,宏远股份,电网设备,33.05,33.3,33.3,32.75,19517.0,64696169.47,1.66,0.73,6.7,0.7192165847993747,0.335,上涨,上涨,1,2025-09-08,0.4722222222222222,下跌,震荡,1,0,0,0.5462962962962963,0.8638046296296297,-0.1374246339362618,-0.3053935099052539,0.6216216216216216,0.4324324324324324,0.1621621621621621,0.0945945945945946,3,0,0.0395659924486067,0.0815507722917991,0.9698030674064654,0.111285170620313,1.0,0.1355147417456255,1.0,0.1129806108693132,1.0,0.0108108108108107,1.590511111111111,0.7777777777777778,-0.860511111111111,3.0,1,1,0,0,0,0,True,常规环境,上涨,1,不修正,不修正,上涨,1,0
2025-09-01,31385,core_v14,52,2025-09-01,000338,潍柴动力,汽车零部件,14.68712946,14.44331921,14.79440597,14.34579511,160490991.0,2391939789.98,3.04,-2.1797,3.2194,0.7185438788432299,0.335,上涨,下跌,0,2025-09-08,0.4722222222222222,下跌,震荡,1,0,0,0.5462962962962963,0.8638046296296297,-0.1374246339362618,-0.3053935099052539,0.6216216216216216,0.4324324324324324,0.1621621621621621,0.0945945945945946,3,0,0.0395659924486067,0.0815507722917991,0.9698030674064654,0.111285170620313,1.0,0.1355147417456255,1.0,0.1129806108693132,1.0,-0.0101282916948007,-0.4323368421052632,0.2631578947368421,-1.7473631578947368,3.0,1,1,0,0,0,0,True,常规环境,上涨,0,不修正,不修正,上涨,0,0
2025-09-01,31385,core_v14,52,2025-09-01,600938,中国海油,油气开采Ⅱ,25.03827039,25.28192814,25.29167445,24.97004622,45863855.0,1181711201.63,1.29,1.0125,1.5339,0.7101220113970523,0.335,上涨,上涨,1,2025-09-08,0.4722222222222222,下跌,震荡,1,0,0,0.5462962962962963,0.8638046296296297,-0.1374246339362618,-0.3053935099052539,0.6216216216216216,0.4324324324324324,0.1621621621621621,0.0945945945945946,3,0,0.0395659924486067,0.0815507722917991,0.9698030674064654,0.111285170620313,1.0,0.1355147417456255,1.0,0.1129806108693132,1.0,0.008095605242868,1.0125,1.0,0.0,3.0,1,1,0,0,0,0,True,常规环境,上涨,1,不修正,不修正,上涨,1,0
2025-09-01,31385,core_v14,52,2025-09-01,920101,志高机械,工程机械,50.78,50.28,50.89,50.01,12118.0,60951929.14,1.73,-0.95,5.94,0.6888688620333878,0.335,上涨,上涨,1,2025-09-08,0.4722222222222222,下跌,震荡,1,0,0,0.5462962962962963,0.8638046296296297,-0.1374246339362618,-0.3053935099052539,0.6216216216216216,0.4324324324324324,0.1621621621621621,0.0945945945945946,3,0,0.0395659924486067,0.0815507722917991,0.9698030674064654,0.111285170620313,1.0,0.1355147417456255,1.0,0.1129806108693132,1.0,0.025258552108194,-2.06155,0.0,1.11155,3.0,1,1,0,0,0,0,False,常规环境,上涨,1,不修正,不修正,上涨,1,0
2025-09-01,31385,core_v14,52,2025-09-01,600036,招商银行,银行Ⅱ,41.54678578,40.92290162,41.56628216,40.82541972,127633329.0,5381676512.78,1.77,-2.1217,0.6187,0.6846156492710176,0.335,上涨,上涨,1,2025-09-08,0.4722222222222222,下跌,震荡,1,0,0,0.5462962962962963,0.8638046296296297,-0.1374246339362618,-0.3053935099052539,0.6216216216216216,0.4324324324324324,0.1621621621621621,0.0945945945945946,3,0,0.0395659924486067,0.0815507722917991,0.9698030674064654,0.111285170620313,1.0,0.1355147417456255,1.0,0.1129806108693132,1.0,0.0107193901858029,-0.5293000000000001,0.5,-1.5924,3.0,1,1,0,0,0,0,True,常规环境,上涨,1,不修正,不修正,上涨,1,0
2025-09-01,31385,core_v14,52,2025-09-01,600885,宏发股份,电网设备,26.35,26.08,26.38,25.91,17077284.0,444600499.15,1.8,-0.382,1.1699,0.682501187124065,0.335,上涨,上涨,1,2025-09-08,0.4722222222222222,下跌,震荡,1,0,0,0.5462962962962963,0.8638046296296297,-0.1374246339362618,-0.3053935099052539,0.6216216216216216,0.4324324324324324,0.1621621621621621,0.0945945945945946,3,0,0.0395659924486067,0.0815507722917991,0.9698030674064654,0.111285170620313,1.0,0.1355147417456255,1.0,0.1129806108693132,1.0,0.0107361963190184,1.590511111111111,0.7777777777777778,-1.9725111111111109,3.0,1,1,0,0,0,0,True,常规环境,上涨,1,不修正,不修正,上涨,1,0
2025-09-01,31385,core_v14,52,2025-09-01,600456,宝钛股份,小金属,33.12,33.05,33.14,32.68,13158900.0,433170123.0,1.4,0.3644,2.7542,0.6762432205855284,0.335,上涨,下跌,0,2025-09-08,0.4722222222222222,下跌,震荡,1,0,0,0.5462962962962963,0.8638046296296297,-0.1374246339362618,-0.3053935099052539,0.6216216216216216,0.4324324324324324,0.1621621621621621,0.0945945945945946,3,0,0.0395659924486067,0.0815507722917991,0.9698030674064654,0.111285170620313,1.0,0.1355147417456255,1.0,0.1129806108693132,1.0,-0.037216338880484,1.92895,1.0,-1.56455,3.0,1,1,0,0,0,0,False,常规环境,上涨,0,不修正,不修正,上涨,0,0
2025-09-01,31385,core_v14,52,2025-09-01,600612,老凤祥,饰品,46.9900904,47.61596264,47.8841936,46.98015592,4890037.0,233452113.89,1.92,1.3319,1.5421,0.6578914998068033,0.335,上涨,上涨,1,2025-09-08,0.4722222222222222,下跌,震荡,1,0,0,0.5462962962962963,0.8638046296296297,-0.1374246339362618,-0.3053935099052539,0.6216216216216216,0.4324324324324324,0.1621621621621621,0.0945945945945946,3,0,0.0395659924486067,0.0815507722917991,0.9698030674064654,0.111285170620313,1.0,0.1355147417456255,1.0,0.1129806108693132,1.0,0.1241393699144586,1.3319,1.0,0.0,3.0,1,1,0,0,0,0,False,常规环境,上涨,1,不修正,不修正,上涨,1,0
