锚点日期,训练样本数,特征集合,特征数量,日期,代码,名称,行业,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,换手率,预测上涨概率,方向阈值,预测涨跌,实际涨跌,涨跌预测是否准确,未来卖出日期
2026-04-14,37782,relative_core,39,2026-04-14,603618,杭电股份,电网设备,23.93,22.2,25.13,22.09,128931236.0,3013251576.85,12.86,-6.0914,18.6485,0.7493571526925478,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,000811,冰轮环境,通用设备,18.77,18.74,18.97,18.45,27612334.0,515529372.07,2.8,0.7527,2.8222,0.7122776080534046,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,002552,宝鼎科技,元件,20.4,19.06,20.5,18.92,28836078.0,559026836.12,8.2,-1.1411,7.8252,0.6936491657120591,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,920111,聚星科技,电网设备,23.55,23.73,23.97,23.51,11504.0,27245367.91,1.96,0.98,1.53,0.6919511193774545,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,002655,共达电声,消费电子,21.39,21.7,21.85,21.03,41084355.0,886443468.78,3.87,2.3102,11.3558,0.6772750075668045,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,601168,西部矿业,工业金属,28.25,28.38,28.67,28.06,58719519.0,1663464596.36,2.23,3.8419,2.4641,0.6728450183094554,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,002757,南兴股份,专用设备,20.79,20.91,21.01,20.55,12824112.0,266782314.48,2.25,2.1994,4.5467,0.6637952331932672,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,600520,三佳科技,专用设备,24.5,24.64,25.4,24.27,4932501.0,122081508.32,4.65,1.3992,3.1134,0.6404074909584005,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,002134,天津普林,元件,23.54,23.08,23.54,22.0,25522502.0,582520578.07,7.2,7.8505,10.3544,0.6316857663447452,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,002158,汉钟精机,通用设备,24.5,25.0,25.3,24.5,6650191.0,166086758.55,3.3,3.0503,1.2463,0.6303939865590634,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,920092,汉鑫科技,IT服务Ⅱ,30.3,30.55,31.1,30.3,8175.0,25052119.73,2.64,0.83,2.48,0.6256612458706877,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,600685,中船防务,航海装备Ⅱ,29.88,29.43,29.93,29.11,27600214.0,811857447.99,2.88,3.2632,3.36,0.6155225304197556,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,603657,春光科技,家电零部件Ⅱ,26.5,25.93,26.55,25.8,2604300.0,67896064.0,2.85,-1.5192,1.9264,0.6042891011824554,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,920971,天马新材,非金属材料Ⅱ,25.7,25.84,25.99,25.4,17166.0,44407366.32,2.3,0.74,2.0,0.6004284902134198,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,600206,有研新材,半导体,22.65,22.78,22.89,22.28,45468705.0,1028433601.53,2.7,0.6628,5.371,0.5992349554490886,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,002580,圣阳股份,电池,22.79,22.97,22.97,21.33,176541488.0,3926483802.76,7.85,10.0096,39.0286,0.5970468328612055,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,000807,云铝股份,工业金属,35.47,35.6,35.88,35.0,48600778.0,1723411007.3,2.56,3.6088,1.4014,0.5963149639275276,0.345,上涨,下跌,0,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,001336,楚环科技,环保设备Ⅱ,26.17,25.62,26.17,25.12,1392700.0,35526326.0,4.05,-1.2336,2.9897,0.5907245390343474,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,603255,鼎际得,化学制品,28.96,28.79,29.05,28.54,1173200.0,33669867.0,1.77,-0.2771,1.9336,0.5872762568013584,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,603816,顾家家居,家居用品,30.5,30.67,31.56,29.79,8190584.0,248110096.81,5.75,-0.2926,1.0085,0.5866565714905534,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,002396,星网锐捷,通信设备,28.54,28.39,28.67,28.05,16083630.0,456581258.6,2.18,-0.1758,2.7574,0.5863557208551906,0.345,上涨,下跌,0,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,920725,惠丰钻石,通用设备,32.93,30.96,32.93,30.52,38526.0,121552139.01,8.1,4.07,9.27,0.5860435164464702,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,603813,*ST原尚,物流,29.09,29.12,29.12,28.98,559783.0,16287844.68,0.5,5.0126,0.5331,0.5823737057796516,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,000338,潍柴动力,汽车零部件,28.56,26.18,29.08,25.95,140949610.0,3790972782.48,11.64,-2.6042,2.817,0.5803658215742082,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,002128,电投能源,煤炭开采,31.95,31.58,32.18,31.43,15098590.0,479564692.1,2.38,0.1268,0.6736,0.577436806526734,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,603216,梦天家居,家居用品,30.97,30.15,30.99,29.63,7995795.0,240809500.15,4.37,-3.117,3.5905,0.5768433830274271,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,920112,巴兰仕,专用设备,32.18,32.15,32.36,31.91,1518.0,4869630.0,1.41,0.44,0.65,0.56768353839968,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,603211,晋拓股份,汽车零部件,25.97,25.6,26.2,25.01,7032700.0,179087567.0,4.6,-1.0437,2.5874,0.5656768681299311,0.345,上涨,下跌,0,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,601899,紫金矿业,工业金属,34.49,34.8,34.95,34.35,298845659.0,10362404695.01,1.78,3.3868,1.4506,0.5612652995368932,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,920953,国子软件,IT服务Ⅱ,29.77,29.87,30.2,29.43,14048.0,41843357.3,2.63,2.19,2.35,0.5608755432547977,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,002378,章源钨业,小金属,32.03,31.78,32.44,31.38,48440584.0,1544695732.95,3.35,0.4107,4.0532,0.5558980744729412,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,920086,科马材料,汽车零部件,28.82,28.8,29.03,28.52,11094.0,31870824.02,1.77,0.03,4.15,0.5510430919235196,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,600885,宏发股份,电网设备,26.3,26.9,27.0,26.3,20132964.0,535052723.02,2.67,2.711,1.3009,0.5509181697278623,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,000021,深科技,消费电子,28.8,29.13,29.5,28.59,88715091.0,2578006038.92,3.22,3.115,5.6455,0.5504974842034036,0.345,上涨,下跌,0,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,002444,巨星科技,通用设备,30.57,31.13,31.44,30.36,14143110.0,438198748.95,3.56,2.6377,1.233,0.5483106410340944,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,002142,宁波银行,银行Ⅱ,30.49,30.91,31.05,30.49,17052631.0,526049995.52,1.84,1.311,0.2584,0.5470109409120318,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,600460,士兰微,半导体,26.86,26.93,27.07,26.66,24279030.0,652535067.3,1.54,1.3168,1.459,0.5463592105594619,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,603895,天永智能,专用设备,27.96,27.81,28.23,27.41,1610200.0,44709740.0,2.99,1.2377,1.4898,0.5449258278210906,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,600171,上海贝岭,半导体,27.59,27.74,27.85,27.55,9318456.0,257996569.26,1.1,1.426,1.3145,0.5408549246191657,0.345,上涨,下跌,0,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,920035,精创电气,自动化设备,26.25,27.72,28.27,26.24,11881.0,39870870.52,7.79,6.37,9.13,0.532716137264757,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,920078,族兴新材,金属新材料,24.09,23.36,24.2,23.25,28614.0,67495185.9,4.0,-1.6,13.82,0.5274408437328548,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,920509,同惠电子,通用设备,29.65,30.08,30.18,29.41,18407.0,54887874.14,2.62,2.45,2.19,0.5239597273764307,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,600699,均胜电子,汽车零部件,26.1,25.81,26.16,25.51,32916623.0,848146266.71,2.51,-0.1933,2.4292,0.523517796952367,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,002801,微光股份,电机Ⅱ,31.79,31.84,31.9,31.43,1639095.0,51977892.25,1.5,1.6278,1.4154,0.5214061526898991,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,920046,亿能电力,电网设备,23.87,23.9,24.49,23.62,35928.0,85984415.34,3.68,1.1,6.42,0.5203294695297553,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,002956,西麦食品,休闲食品,28.51,27.05,28.76,26.23,5317414.0,144050068.26,8.89,-4.9877,2.3821,0.5185287456202211,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,920976,视声智能,计算机设备,30.42,30.9,30.96,30.29,9952.0,30456551.41,2.21,2.15,2.26,0.5153700279225146,0.345,上涨,下跌,0,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,003017,大洋生物,化学原料,31.25,30.87,31.25,30.41,1942492.0,59575406.6,2.71,-0.3551,2.8035,0.512205968460012,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,600673,东阳光,综合Ⅱ,33.18,33.86,34.62,32.71,90168340.0,3051254162.19,5.95,5.5486,3.0041,0.5121510193756421,0.345,上涨,下跌,0,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,002838,道恩股份,塑料,27.3,27.62,27.81,26.75,6581000.0,180070455.0,3.84,0.1814,1.5646,0.5107354221223868,0.345,上涨,下跌,0,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,920060,万源通,元件,32.7,32.71,33.28,32.2,39271.0,130871537.09,3.34,1.02,4.14,0.5090127417196173,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,603685,晨丰科技,光学光电子,29.25,29.36,29.66,28.7,3301010.0,96622652.59,3.3,0.9629,1.6385,0.508524587929402,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,000935,四川双马,多元金融,26.86,27.08,27.17,26.68,5194701.0,139866314.87,1.83,0.8942,0.6804,0.5073067976806103,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,603496,恒为科技,计算机设备,29.02,29.1,29.31,28.78,10412948.0,302778146.64,1.85,1.5707,3.2519,0.5043838074131468,0.345,上涨,下跌,0,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,603860,中公高科,工程咨询服务Ⅱ,31.8,31.3,31.82,30.86,1337400.0,41805301.0,3.04,-0.7609,2.0057,0.5029255133034427,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,002977,*ST天箭,军工电子Ⅱ,28.7,28.96,29.29,28.4,1549160.0,44544405.2,3.13,1.8284,2.3254,0.5023319513636826,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,002315,焦点科技,互联网电商,31.41651843,31.20450047,31.53767155,30.90918974,6220223.0,255685678.42,2.04,1.1785,3.0756,0.5001265862328625,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,920050,爱舍伦,医疗器械,31.73,31.56,31.83,31.45,2450.0,7736515.57,1.21,0.16,1.35,0.49727314772136716,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,002899,英派斯,文娱用品,32.53,32.1,32.53,31.84,2897945.0,92976409.5,2.16,0.6585,1.9608,0.495916814999,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,002906,华阳集团,汽车零部件,30.3087708,30.84999885,31.81436883,30.3087708,11756972.0,371371285.79,4.98,2.1173,2.2411,0.49190391839104614,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,002965,祥鑫科技,汽车零部件,30.86,30.97,31.07,30.3,5011538.0,153888468.96,2.52,1.3748,2.513,0.4916426643596272,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,000933,神火股份,工业金属,34.37,34.81,34.82,34.25,53406558.0,1845285665.91,1.71,4.4404,2.3763,0.4891107592474441,0.345,上涨,下跌,0,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,603666,亿嘉和,自动化设备,26.21,26.19,26.32,25.91,1871245.0,48810811.15,1.58,0.8083,0.9104,0.4889288695589464,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,002402,和而泰,家电零部件Ⅱ,31.65,31.71,31.93,31.38,22514387.0,711666783.03,1.75,1.0194,2.7672,0.48841474314679395,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,002971,和远气体,化学制品,30.11,30.39,30.75,29.87,4098800.0,123857484.6,2.91,0.4628,2.5458,0.4864863834701427,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,603272,*ST联翔,家居用品,34.49,33.38,34.6,33.0,5779215.0,193183429.68,4.71,-1.6789,5.5769,0.48452965169560697,0.345,上涨,下跌,0,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,002989,中天精装,装修装饰Ⅱ,25.84,25.9,25.9,25.2,2005784.0,51343422.04,2.75,1.8082,1.094,0.4840164953948163,0.345,上涨,下跌,0,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,605566,福莱蒽特,化学制品,31.64,30.67,31.7,30.37,3797300.0,116987852.0,4.21,-2.9123,2.8478,0.4822212725203573,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,603355,莱克电气,小家电,27.08,27.16,27.28,26.73,1714200.0,46275874.2,2.04,0.5926,0.299,0.4817537194802717,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,002902,铭普光磁,通信设备,30.62,30.29,31.95,29.98,66823445.0,2061821029.74,6.38,-1.9106,37.619,0.47899500324240324,0.345,上涨,下跌,0,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,600330,天通股份,电子化学品Ⅱ,19.8,20.61,21.34,19.41,203345885.0,4204253488.46,9.84,5.0459,16.4862,0.47728711774094895,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,001279,强邦新材,包装印刷,31.48,31.05,31.48,30.8,561119.0,17378665.42,2.19,-0.1929,1.4028,0.4764022617458748,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,603826,坤彩科技,非金属材料Ⅱ,29.32,29.0,30.5,28.59,17456693.0,512555338.83,6.54,-0.6849,2.6643,0.4758794185513945,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,920396,常辅股份,自动化设备,29.79,29.96,30.19,29.65,11279.0,33713582.6,1.81,0.57,2.2,0.4725209619506126,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,920199,倍益康,小家电,34.96,35.01,35.35,34.77,7791.0,27280436.24,1.67,0.75,2.05,0.4680424314324734,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,920693,阿为特,通用设备,26.33,26.54,26.74,26.06,7710.0,20326177.87,2.6,1.57,2.11,0.4658205926160244,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,603220,中贝通信,通信服务,27.9,28.21,28.82,27.67,55523828.0,1569126144.14,4.26,4.5589,12.7858,0.4655127974562734,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,600605,汇通能源,一般零售,28.53451606,29.35349762,29.35349762,28.53451606,2446960.0,71518931.2,3.07,9.9925,1.1862,0.46251578797801374,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,001328,登康口腔,个护用品,33.0,32.72,33.29,32.29,1010915.0,32919872.43,3.05,-0.2439,0.6251,0.4618274835742232,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,000062,深圳华强,其他电子Ⅱ,28.80023344,28.49108966,28.9697639,28.21186302,43822757.0,1253193126.72,2.65,-0.4183,4.194,0.4615996786282293,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,603665,康隆达,服装家纺,28.61,28.3,28.8,27.57,3103100.0,87097174.0,4.31,-0.9104,1.9374,0.4597646460341056,0.345,上涨,下跌,0,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,603396,金辰股份,光伏设备,34.79,35.0,35.02,34.57,3468571.0,120673880.18,1.29,0.3728,2.5039,0.45966175855714075,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,002430,杭氧股份,化学制品,28.15,28.18,28.33,27.55,12648819.0,353357924.73,2.78,0.3204,1.2934,0.4563855560975202,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,600378,昊华科技,化学制品,32.5,32.61,32.86,32.22,9270237.0,302001383.44,1.98,0.8973,0.8643,0.45597412913696334,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,002937,兴瑞科技,汽车零部件,31.35,31.01,31.62,30.63,6087463.0,188333573.15,3.16,-0.9898,2.05,0.45391929426480854,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,002558,巨人网络,游戏Ⅱ,31.94,31.75,32.05,31.1,69866812.0,2209600213.88,3.01,0.7297,3.6761,0.4539015713731563,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,002273,水晶光电,光学光电子,30.26,30.01,30.46,29.55,60359860.0,1807927854.65,3.01,-0.8589,4.431,0.4527984119428989,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,601698,中国卫通,航天装备Ⅱ,32.9,33.9,33.9,32.63,58923545.0,1963942462.33,3.88,3.638,1.3948,0.4522698753831715,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,600176,中国巨石,玻璃玻纤,33.07,32.47,33.3,31.94,173827903.0,5652095568.41,4.24,1.1211,4.3423,0.45206625519556076,0.345,上涨,下跌,0,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,600323,瀚蓝环境,环境治理,28.82,28.53,28.87,28.37,4267564.0,121573373.12,1.74,-0.7652,0.5234,0.45084514947495835,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,001311,多利科技,汽车零部件,31.94,31.76,32.39,31.35,2715953.0,85905907.44,3.27,0.0,1.9933,0.4507861549788568,0.345,上涨,下跌,0,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,000880,潍柴重机,汽车零部件,28.01,27.92,28.15,27.7,12383363.0,345486050.42,1.63,1.1961,5.4546,0.44755722992339186,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,603978,深圳新星,金属新材料,25.8,26.72,27.0,25.6,13063755.0,342880289.41,5.48,4.5383,6.1886,0.44533935460526014,0.345,上涨,下跌,0,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,920570,坤博精工,通用设备,28.73,28.72,28.84,28.42,2907.0,8319546.38,1.46,0.17,1.19,0.44272990014422,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,603596,伯特利,汽车零部件,30.78761388,30.67366016,30.86134864,30.23795476,8287605.0,377425523.76,2.05,0.9263,1.3664,0.4418410951601427,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,002997,瑞鹄模具,汽车零部件,31.75,31.38,31.8,31.16,2488932.0,78025847.28,2.04,-0.0319,1.189,0.4416014835907587,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,002976,瑞玛精密,汽车零部件,28.43,28.7,28.9,28.33,2746000.0,78631467.0,2.01,1.3418,4.1191,0.43986743631347547,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,003023,彩虹集团,小家电,25.96,26.24,26.38,25.61,3899860.0,101633090.8,2.98,1.7054,3.7105,0.43985710567324116,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,603322,超讯通信,通信服务,32.07,32.38,32.52,32.01,3374000.0,108990180.0,1.6,1.5684,2.141,0.4396198128838304,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,002415,海康威视,计算机设备,32.74,33.48,33.88,32.74,124315176.0,4133900017.47,3.49,2.5421,1.3742,0.43687891286514696,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,603868,飞科电器,小家电,31.83,31.9,32.0,31.6,1394295.0,44364015.1,1.27,0.9813,0.3201,0.43645240177246,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,002827,高争民爆,化学制品,32.1,32.05,32.33,31.8,2415431.0,77234284.63,1.65,-0.0624,0.8752,0.435403520193103,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,601069,西部黄金,贵金属,34.88,34.1,34.89,33.62,17503403.0,597419508.86,3.72,0.0,1.9729,0.43534566359819593,0.345,上涨,下跌,0,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,000526,学大教育,教育,32.99,32.13,33.04,31.81,2254300.0,72630993.0,3.75,-1.953,1.8871,0.43228562746702853,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,920239,长虹能源,电池,29.88,30.07,30.07,29.58,13261.0,39538201.07,1.65,1.14,0.74,0.43060866070549253,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,002138,顺络电子,元件,35.2,35.45,36.05,34.95,28048271.0,997226278.23,3.18,2.5456,3.7076,0.42947117282822106,0.345,上涨,下跌,0,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,600456,宝钛股份,小金属,34.35,34.54,34.59,34.21,6626806.0,227896351.04,1.12,1.4987,1.387,0.4275818583197361,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,001287,中电港,其他电子Ⅱ,27.29,26.79,27.5,26.58,28644153.0,772922723.45,3.41,-0.5937,3.7695,0.4221834387105324,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,920003,中诚咨询,工程咨询服务Ⅱ,27.65,27.63,27.7,27.5,1394.0,3845102.11,0.73,0.22,1.05,0.421338968452453,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,relative_core,39,2026-04-14,920839,万通液压,工程机械,33.2,33.36,33.84,32.85,5117.0,16985841.72,2.99,0.85,0.79,0.41910914593359727,0.345,上涨,上涨,1,2026-04-21
