锚点日期,训练样本数,特征集合,特征数量,日期,代码,名称,行业,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,换手率,预测上涨概率,方向阈值,预测涨跌,实际涨跌,涨跌预测是否准确,未来卖出日期
2026-05-07,38025,core,49,2026-05-07,920005,鼎佳精密,消费电子,35.06,35.48,35.91,34.97,2640.0,9351745.66,2.68,1.14,1.23,0.8501086873946828,0.345,上涨,下跌,0,2026-05-14
2026-05-07,38025,core,49,2026-05-07,001279,强邦新材,包装印刷,30.96,30.68,30.99,30.55,893500.0,27496883.0,1.43,-0.1302,2.2338,0.8110369413665702,0.345,上涨,下跌,0,
2026-05-07,38025,core,49,2026-05-07,603199,九华旅游,旅游及景区,35.78,35.9,36.18,35.76,1462500.0,52547783.0,1.17,0.3073,1.3214,0.7885188880509428,0.345,上涨,下跌,0,
2026-05-07,38025,core,49,2026-05-07,002552,宝鼎科技,元件,23.45,25.14,25.14,23.38,12604400.0,309733806.0,7.7,10.0219,3.4204,0.7799665321145726,0.345,上涨,下跌,0,
2026-05-07,38025,core,49,2026-05-07,603261,*ST立航,航空装备Ⅱ,34.71,35.35,35.46,34.71,723600.0,25419065.0,2.13,0.5976,0.9336,0.7626335008536932,0.345,上涨,下跌,0,
2026-05-07,38025,core,49,2026-05-07,603350,安乃达,电机Ⅱ,35.64,35.84,35.87,35.44,1049833.0,37565397.07,1.21,0.5612,2.3793,0.7595029382853388,0.345,上涨,下跌,0,
2026-05-07,38025,core,49,2026-05-07,920976,视声智能,计算机设备,30.39,30.28,30.59,30.01,9920.0,30022761.69,1.92,0.4,2.25,0.7573614060441631,0.345,上涨,上涨,1,2026-05-14
2026-05-07,38025,core,49,2026-05-07,603014,威高血净,医疗器械,36.48,36.26,36.48,36.16,671096.0,24335755.1,0.88,-0.0827,1.7047,0.7541298652937728,0.345,上涨,下跌,0,
2026-05-07,38025,core,49,2026-05-07,603272,*ST联翔,家居用品,27.0,26.73,27.64,26.73,4510580.0,121012738.2,3.23,-5.0107,4.3527,0.7385274955256708,0.345,上涨,下跌,0,
2026-05-07,38025,core,49,2026-05-07,002864,盘龙药业,中药Ⅱ,30.31,30.7,30.78,30.14,2290242.0,69814775.29,2.11,1.3201,3.1081,0.7381118355488383,0.345,上涨,下跌,0,
2026-05-07,38025,core,49,2026-05-07,600699,均胜电子,汽车零部件,29.9,29.46,29.99,29.23,54517097.0,1604035302.32,2.56,-0.9082,4.0232,0.7329943203039615,0.345,上涨,下跌,0,
2026-05-07,38025,core,49,2026-05-07,002997,瑞鹄模具,汽车零部件,30.16,30.64,30.74,29.88,4026737.0,122496594.98,2.85,1.5915,1.9237,0.732298008941203,0.345,上涨,下跌,0,
2026-05-07,38025,core,49,2026-05-07,002190,成飞集成,汽车零部件,29.92,30.0,30.08,29.79,3924948.0,117466531.69,0.97,0.3009,1.0941,0.7316798474673414,0.345,上涨,下跌,0,
2026-05-07,38025,core,49,2026-05-07,603216,梦天家居,家居用品,29.76,29.83,30.1,29.63,2049600.0,61115816.28,1.57,-0.2341,0.9204,0.7300689502389894,0.345,上涨,下跌,0,
2026-05-07,38025,core,49,2026-05-07,002801,微光股份,电机Ⅱ,32.72,33.14,33.22,32.65,2025595.0,66955919.6,1.74,1.2836,1.7492,0.7195420080584634,0.345,上涨,下跌,0,
2026-05-07,38025,core,49,2026-05-07,002906,华阳集团,汽车零部件,29.79706428,30.84999885,30.98776599,29.66913765,9248507.0,286311611.45,4.4,2.8543,1.7629,0.7194846839459762,0.345,上涨,下跌,0,
2026-05-07,38025,core,49,2026-05-07,000880,潍柴重机,汽车零部件,31.33,30.93,31.37,30.81,19384167.0,600372485.77,1.78,-1.6847,8.5383,0.7121123944376064,0.345,上涨,下跌,0,
2026-05-07,38025,core,49,2026-05-07,603220,中贝通信,通信服务,30.06,31.26,31.65,29.88,49766169.0,1537166528.72,5.97,5.4656,11.46,0.7074560238443972,0.345,上涨,下跌,0,
2026-05-07,38025,core,49,2026-05-07,920748,路桥信息,IT服务Ⅱ,34.12,34.69,35.25,34.12,8559.0,29718380.24,3.31,1.73,2.4,0.7074476556364497,0.345,上涨,上涨,1,2026-05-14
2026-05-07,38025,core,49,2026-05-07,002396,星网锐捷,通信设备,27.05,27.32,27.54,26.51,17839277.0,482868623.26,3.83,1.5236,3.0584,0.7067074179855579,0.345,上涨,下跌,0,
2026-05-07,38025,core,49,2026-05-07,000935,四川双马,多元金融,27.66,28.4,28.46,27.0,9241367.0,258799796.9,5.36,4.2202,1.2105,0.7059030033952667,0.345,上涨,下跌,0,
2026-05-07,38025,core,49,2026-05-07,603352,至信股份,汽车零部件,36.28,36.3,36.44,36.17,1407799.0,51070275.33,0.74,0.0551,3.1691,0.7038219314401701,0.345,上涨,下跌,0,
2026-05-07,38025,core,49,2026-05-07,920187,通领科技,汽车零部件,35.21,35.24,35.58,35.0,6567.0,23144404.24,1.66,0.66,2.87,0.7034885811083722,0.345,上涨,上涨,1,2026-05-14
2026-05-07,38025,core,49,2026-05-07,603556,海兴电力,电网设备,29.98,29.65,30.09,29.4,5747709.0,170632012.62,2.32,-0.47,1.182,0.7028940529595045,0.345,上涨,下跌,0,
2026-05-07,38025,core,49,2026-05-07,000933,神火股份,工业金属,32.55,31.75,32.69,31.55,53931302.0,1721435354.42,3.49,-2.8755,2.3997,0.7027862002036711,0.345,上涨,下跌,0,
2026-05-07,38025,core,49,2026-05-07,603496,恒为科技,计算机设备,31.31,31.74,31.87,31.06,25758863.0,812045208.25,2.58,1.2117,8.0444,0.7025026939115452,0.345,上涨,下跌,0,
2026-05-07,38025,core,49,2026-05-07,600171,上海贝岭,半导体,29.99,29.86,30.0,29.5,18594331.0,553280515.58,1.67,-0.1004,2.6229,0.7008293509105988,0.345,上涨,下跌,0,
2026-05-07,38025,core,49,2026-05-07,002430,杭氧股份,化学制品,31.4,30.03,31.4,29.93,38046958.0,1152162896.41,4.64,-5.2382,3.8905,0.6989595197702945,0.345,上涨,下跌,0,
