锚点日期,训练样本数,特征集合,特征数量,日期,代码,名称,行业,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,换手率,预测上涨概率,方向阈值,预测涨跌,实际涨跌,涨跌预测是否准确,未来卖出日期
2026-05-08,38060,core,49,2026-05-08,001287,中电港,其他电子Ⅱ,28.62,29.0,30.15,28.48,68531377.0,1998132030.18,5.74,-0.2751,9.0185,0.8123643137285854,0.345,上涨,下跌,0,
2026-05-08,38060,core,49,2026-05-08,603816,顾家家居,家居用品,29.89,30.84,31.31,29.81,11604272.0,357861595.58,5.02,3.1438,1.4288,0.7997565248139811,0.345,上涨,下跌,0,
2026-05-08,38060,core,49,2026-05-08,920018,宏远股份,电网设备,29.19,29.4,29.78,29.05,13529.0,39723201.66,2.48,-0.27,3.06,0.7935375934864698,0.345,上涨,下跌,0,
2026-05-08,38060,core,49,2026-05-08,001228,永泰运,物流,30.77,31.14,31.16,30.42,1548894.0,47775848.98,2.39,0.7115,1.9394,0.7901021848871466,0.345,上涨,下跌,0,
2026-05-08,38060,core,49,2026-05-08,600699,均胜电子,汽车零部件,29.2,29.63,30.3,29.15,68244701.0,2030188422.51,3.9,0.5771,5.0363,0.7823395068100498,0.345,上涨,下跌,0,
2026-05-08,38060,core,49,2026-05-08,002978,安宁股份,小金属,31.5,31.72,31.88,31.4,3466903.0,109782676.69,1.52,0.2212,0.9388,0.781898241331866,0.345,上涨,下跌,0,
2026-05-08,38060,core,49,2026-05-08,000935,四川双马,多元金融,28.44,28.5,29.0,27.96,6581305.0,186344957.6,3.66,0.3521,0.8621,0.7804603544266331,0.345,上涨,下跌,0,
2026-05-08,38060,core,49,2026-05-08,603376,大明电子,汽车零部件,30.38,31.25,31.26,30.28,1969286.0,60867704.22,3.22,2.8299,6.1539,0.7797322711375895,0.345,上涨,下跌,0,
2026-05-08,38060,core,49,2026-05-08,002001,新 和 成,化学制品,32.35,32.29,32.48,31.96,27493554.0,886476222.83,1.61,0.124,0.9053,0.7770591108733197,0.345,上涨,下跌,0,
2026-05-08,38060,core,49,2026-05-08,600171,上海贝岭,半导体,29.58,29.74,29.89,29.3,15944485.0,471498986.01,1.98,-0.4019,2.2491,0.7747766560631988,0.345,上涨,下跌,0,
2026-05-08,38060,core,49,2026-05-08,603496,恒为科技,计算机设备,31.8,31.48,32.0,31.36,22069193.0,697489743.93,2.02,-0.8192,6.8921,0.7745463149877945,0.345,上涨,下跌,0,
