锚点日期,训练样本数,特征集合,特征数量,日期,代码,名称,行业,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,换手率,预测上涨概率,方向阈值,预测涨跌,实际涨跌,涨跌预测是否准确,未来卖出日期
2026-02-12,36831,core,56,2026-02-12,001336,楚环科技,环保设备Ⅱ,28.09,27.66,28.28,27.5,1327574.0,37076070.84,2.78,-1.4606,2.8499,0.8686084869904012,0.345,上涨,上涨,1,2026-02-27
2026-02-12,36831,core,56,2026-02-12,003023,彩虹集团,小家电,23.73,23.27,23.88,23.23,2786500.0,65208735.0,2.74,-1.8971,2.6512,0.8151528999755657,0.345,上涨,上涨,1,2026-02-27
2026-02-12,36831,core,56,2026-02-12,603355,莱克电气,小家电,31.17,30.88,31.24,30.8,2041180.0,63238446.25,1.41,-1.1524,0.356,0.8034462279892615,0.345,上涨,上涨,1,2026-02-27
2026-02-12,36831,core,56,2026-02-12,003019,宸展光电,光学光电子,31.13,31.12,31.3,30.88,1758848.0,54842460.85,1.35,0.0,1.0294,0.8032329287235853,0.345,上涨,上涨,1,2026-02-27
2026-02-12,36831,core,56,2026-02-12,000933,神火股份,工业金属,31.53,31.06,31.83,30.88,33255302.0,1041081253.62,3.0,-1.8951,1.4797,0.7989376989296442,0.345,上涨,上涨,1,2026-02-27
2026-02-12,36831,core,56,2026-02-12,600699,均胜电子,汽车零部件,27.5,27.93,28.06,27.45,23973158.0,667570901.35,2.22,1.4898,1.7692,0.7931695439691822,0.345,上涨,上涨,1,2026-02-27
2026-02-12,36831,core,56,2026-02-12,603657,春光科技,家电零部件Ⅱ,29.05,28.88,29.3,28.71,1316300.0,38204604.0,2.03,-0.7901,0.9737,0.7918488411786107,0.345,上涨,上涨,1,2026-02-27
2026-02-12,36831,core,56,2026-02-12,920111,聚星科技,电网设备,24.54,24.05,24.54,24.05,9481.0,22991136.5,2.02,-1.07,1.26,0.7863936084772597,0.345,上涨,上涨,1,2026-02-27
2026-02-12,36831,core,56,2026-02-12,600323,瀚蓝环境,环境治理,29.16,28.75,29.16,28.53,4100919.0,117863185.84,2.16,-1.406,0.503,0.7862712711382573,0.345,上涨,下跌,0,2026-02-27
2026-02-12,36831,core,56,2026-02-12,002978,安宁股份,小金属,37.0,37.07,37.71,36.87,5236049.0,195170794.47,2.27,0.3519,1.4152,0.7862191682866608,0.345,上涨,上涨,1,2026-02-27
2026-02-12,36831,core,56,2026-02-12,600938,中国海油,油气开采Ⅱ,35.02,35.54,35.68,34.95,45157985.0,1595551199.71,2.1,2.0385,1.5103,0.7840866713124716,0.345,上涨,上涨,1,2026-02-27
2026-02-12,36831,core,56,2026-02-12,003017,大洋生物,化学原料,33.09,32.53,33.19,32.35,2087600.0,68203718.0,2.55,-1.4242,3.0129,0.7831860301304232,0.345,上涨,上涨,1,2026-02-27
2026-02-12,36831,core,56,2026-02-12,603685,晨丰科技,光学光电子,24.74,24.01,24.97,23.94,4002605.0,96844694.53,4.16,-2.9114,1.9867,0.771730106218733,0.345,上涨,上涨,1,2026-02-27
2026-02-12,36831,core,56,2026-02-12,002988,豪美新材,工业金属,35.75,35.01,35.93,35.0,2241835.0,79586776.05,2.6,-2.0699,0.8978,0.7705681836396252,0.345,上涨,上涨,1,2026-02-27
2026-02-12,36831,core,56,2026-02-12,920003,中诚咨询,工程咨询服务Ⅱ,31.85,31.72,31.98,31.72,3062.0,9755964.99,0.81,-0.75,2.3,0.7690763982686729,0.345,上涨,下跌,0,2026-02-27
2026-02-12,36831,core,56,2026-02-12,600096,云天化,农化制品,36.53,36.66,36.87,36.35,29815289.0,1091384671.93,1.42,0.3834,1.6355,0.7651935814304683,0.345,上涨,上涨,1,2026-02-27
2026-02-12,36831,core,56,2026-02-12,603659,璞泰来,电池,28.1183989,28.33698716,28.35685882,27.9196823,20156646.0,572195550.98,1.56,0.8487,0.9435,0.7584207144062967,0.345,上涨,下跌,0,2026-02-27
2026-02-12,36831,core,56,2026-02-12,002134,天津普林,元件,23.17,23.07,23.47,23.0,4878979.0,113269993.44,2.02,-0.7742,1.9802,0.7548736491689484,0.345,上涨,上涨,1,2026-02-27
2026-02-12,36831,core,56,2026-02-12,002971,和远气体,化学制品,30.89,31.45,31.74,30.6,2971930.0,93252563.2,3.67,1.223,1.8459,0.7477249066613922,0.345,上涨,上涨,1,2026-02-27
2026-02-12,36831,core,56,2026-02-12,600171,上海贝岭,半导体,31.49,31.45,31.62,31.38,9346556.0,294256942.32,0.77,0.319,1.3184,0.7472374281899242,0.345,上涨,上涨,1,2026-02-27
2026-02-12,36831,core,56,2026-02-12,002989,中天精装,装修装饰Ⅱ,28.29,27.7,28.29,27.56,2689293.0,74806757.53,2.59,-1.6335,1.4669,0.7454368355096321,0.345,上涨,上涨,1,2026-02-27
