锚点日期,训练样本数,特征集合,特征数量,日期,代码,名称,行业,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,换手率,预测上涨概率,方向阈值,预测涨跌,实际涨跌,涨跌预测是否准确,未来卖出日期
2026-03-26,37561,core,49,2026-03-26,002552,宝鼎科技,元件,16.09,15.75,16.37,15.66,4827800.0,76956248.0,4.37,-2.9575,1.3101,0.8545657885579306,0.28,上涨,上涨,1,2026-04-02
2026-03-26,37561,core,49,2026-03-26,002655,共达电声,消费电子,17.54,17.6,17.8,17.33,17530601.0,307948290.37,2.66,-0.5088,4.8455,0.8509242500487493,0.28,上涨,上涨,1,2026-04-02
2026-03-26,37561,core,49,2026-03-26,600330,天通股份,电子化学品Ⅱ,16.41,16.16,16.73,16.07,84140539.0,1374437233.62,3.97,-2.8262,6.8216,0.8448048575749404,0.28,上涨,下跌,0,2026-04-02
2026-03-26,37561,core,49,2026-03-26,002436,兴森科技,元件,21.1,20.64,21.24,20.52,44433308.0,927726685.56,3.41,-2.1801,2.9416,0.839403882339447,0.28,上涨,下跌,0,2026-04-02
2026-03-26,37561,core,49,2026-03-26,002158,汉钟精机,通用设备,23.1,22.74,23.19,22.71,2754500.0,63191442.0,2.07,-1.7711,0.5162,0.8321568715876976,0.28,上涨,下跌,0,2026-04-02
2026-03-26,37561,core,49,2026-03-26,000935,四川双马,多元金融,24.94,24.35,25.1,24.27,4299628.0,105834734.61,3.31,-2.7556,0.5632,0.8167474881964827,0.28,上涨,上涨,1,2026-04-02
2026-03-26,37561,core,49,2026-03-26,600520,三佳科技,专用设备,24.74,24.01,24.9,23.99,2585200.0,62860303.0,3.68,-2.9114,1.6318,0.8165875029886984,0.28,上涨,下跌,0,2026-04-02
2026-03-26,37561,core,49,2026-03-26,601069,西部黄金,贵金属,30.46,29.56,30.76,29.38,12525135.0,373994898.45,4.53,-2.9228,1.4118,0.8161739678805358,0.28,上涨,上涨,1,2026-04-02
2026-03-26,37561,core,49,2026-03-26,601168,西部矿业,工业金属,25.8,25.08,26.17,24.92,65548776.0,1669209762.56,4.73,-5.0719,2.7507,0.8119794270571912,0.28,上涨,上涨,1,2026-04-02
2026-03-26,37561,core,49,2026-03-26,002128,电投能源,煤炭开采,29.97,29.78,30.33,29.6,15379324.0,459800662.17,2.42,-1.2927,0.6861,0.8104633092846112,0.28,上涨,上涨,1,2026-04-02
2026-03-26,37561,core,49,2026-03-26,002757,南兴股份,专用设备,20.5,19.91,20.65,19.86,8922600.0,179825990.0,3.83,-3.5368,3.1634,0.8079291255150246,0.28,上涨,下跌,0,2026-04-02
2026-03-26,37561,core,49,2026-03-26,002997,瑞鹄模具,汽车零部件,30.46,29.93,30.69,29.9,2602651.0,78730700.59,2.59,-1.74,1.2434,0.8062808628361998,0.28,上涨,下跌,0,2026-04-02
2026-03-26,37561,core,49,2026-03-26,920111,聚星科技,电网设备,23.21,22.78,23.48,22.6,10951.0,25262965.76,3.79,-1.77,1.45,0.8059914004045896,0.28,上涨,上涨,1,2026-04-02
2026-03-26,37561,core,49,2026-03-26,003023,彩虹集团,小家电,22.22,21.86,22.46,21.75,1898300.0,41880103.0,3.2,-1.5759,1.8061,0.8034269872119553,0.28,上涨,上涨,1,2026-04-02
2026-03-26,37561,core,49,2026-03-26,002415,海康威视,计算机设备,30.73,30.37,31.0,30.17,28777667.0,881257877.44,2.7,-1.332,0.3181,0.7999622028451716,0.28,上涨,上涨,1,2026-04-02
2026-03-26,37561,core,49,2026-03-26,002273,水晶光电,光学光电子,24.11,23.41,24.14,23.27,28735011.0,679368324.63,3.59,-3.3044,2.1094,0.7988826285499474,0.28,上涨,上涨,1,2026-04-02
2026-03-26,37561,core,49,2026-03-26,002988,豪美新材,工业金属,29.42,28.71,29.79,28.53,1574100.0,45706724.39,4.29,-2.2472,0.6304,0.7985477836526087,0.28,上涨,上涨,1,2026-04-02
2026-03-26,37561,core,49,2026-03-26,000933,神火股份,工业金属,29.4,29.36,30.25,29.17,36706045.0,1089057422.28,3.66,-0.5083,1.6333,0.7972710186812965,0.28,上涨,上涨,1,2026-04-02
2026-03-26,37561,core,49,2026-03-26,600206,有研新材,半导体,20.38,20.05,20.47,19.95,20286176.0,409120256.73,2.55,-1.8119,2.3963,0.7961294876574799,0.28,上涨,上涨,1,2026-04-02
2026-03-26,37561,core,49,2026-03-26,603358,华达科技,汽车零部件,30.5,29.39,30.99,29.38,46430958.0,1400003626.44,4.93,-9.9571,10.2006,0.7930357524842687,0.28,上涨,上涨,1,2026-04-02
2026-03-26,37561,core,49,2026-03-26,000811,冰轮环境,通用设备,18.9,18.08,18.9,17.97,18130032.0,331265350.87,4.97,-3.4188,1.853,0.7917469277837367,0.28,上涨,下跌,0,2026-04-02
2026-03-26,37561,core,49,2026-03-26,600378,昊华科技,化学制品,31.2,30.81,31.73,30.7,5681453.0,177190238.3,3.29,-1.534,0.5297,0.7911191798102098,0.28,上涨,下跌,0,2026-04-02
2026-03-26,37561,core,49,2026-03-26,002906,华阳集团,汽车零部件,27.11060505,26.60873904,27.3566178,26.54969598,7519943.0,205601625.55,3.0,-1.1696,1.4331,0.7911058291888916,0.28,上涨,上涨,1,2026-04-02
2026-03-26,37561,core,49,2026-03-26,002134,天津普林,元件,20.07,20.2,20.69,19.96,8033300.0,163123025.0,3.63,0.4975,3.2604,0.7905214694357441,0.28,上涨,下跌,0,2026-04-02
2026-03-26,37561,core,49,2026-03-26,600171,上海贝岭,半导体,28.1,27.51,28.17,27.47,6573819.0,182382310.42,2.49,-2.0648,0.9273,0.7894403087522162,0.28,上涨,下跌,0,2026-04-02
2026-03-26,37561,core,49,2026-03-26,603618,杭电股份,电网设备,22.01,22.07,23.41,21.15,116813724.0,2599289077.24,9.91,-3.2018,16.8958,0.7893819142630145,0.28,上涨,上涨,1,2026-04-02
2026-03-26,37561,core,49,2026-03-26,600460,士兰微,半导体,26.61,26.03,26.73,25.95,19433420.0,510808555.14,2.92,-2.6552,1.1678,0.7837340045885914,0.28,上涨,下跌,0,2026-04-02
2026-03-26,37561,core,49,2026-03-26,002142,宁波银行,银行Ⅱ,30.34,30.42,30.7,30.3,13886225.0,423693208.53,1.32,0.2306,0.2104,0.7826323568193745,0.28,上涨,上涨,1,2026-04-02
2026-03-26,37561,core,49,2026-03-26,000338,潍柴动力,汽车零部件,24.73,23.78,24.73,23.64,81847664.0,1966240533.91,4.45,-3.0179,1.6358,0.7814222357978154,0.28,上涨,上涨,1,2026-04-02
2026-03-26,37561,core,49,2026-03-26,920046,亿能电力,电网设备,30.3,28.42,30.37,27.9,72676.0,209713523.65,8.05,-7.43,12.99,0.780755937540107,0.28,上涨,下跌,0,2026-04-02
2026-03-26,37561,core,49,2026-03-26,603596,伯特利,汽车零部件,30.67366016,29.94301572,30.72058228,29.8625778,8306172.0,374933744.4,2.79,-2.5949,1.3695,0.7787059288614355,0.28,上涨,下跌,0,2026-04-02
2026-03-26,37561,core,49,2026-03-26,920047,诺思兰德,生物制品,23.89,24.0,24.7,23.82,19513.0,47421828.14,3.68,0.29,1.08,0.7769082332842298,0.28,上涨,上涨,1,2026-04-02
2026-03-26,37561,core,49,2026-03-26,002838,道恩股份,塑料,24.34,24.4,25.12,24.15,2359100.0,57994733.0,3.99,0.2465,0.5608,0.7763039667444731,0.28,上涨,上涨,1,2026-04-02
2026-03-26,37561,core,49,2026-03-26,603895,天永智能,专用设备,26.58,26.0,26.89,25.83,1011400.0,26521223.0,3.97,-2.5852,0.9358,0.772231867548849,0.28,上涨,下跌,0,2026-04-02
2026-03-26,37561,core,49,2026-03-26,600685,中船防务,航海装备Ⅱ,30.17,29.66,30.3,29.31,10554424.0,314121168.22,3.28,-1.6904,1.2849,0.7718463739344767,0.28,上涨,下跌,0,2026-04-02
2026-03-26,37561,core,49,2026-03-26,920003,中诚咨询,工程咨询服务Ⅱ,27.79,27.45,28.09,27.41,1740.0,4821446.02,2.44,-1.65,1.31,0.7699683548884972,0.28,上涨,下跌,0,2026-04-02
2026-03-26,37561,core,49,2026-03-26,920060,万源通,元件,32.55,31.38,32.86,31.28,41253.0,134186525.55,4.83,-4.01,4.35,0.7692616988694165,0.28,上涨,下跌,0,2026-04-02
2026-03-26,37561,core,49,2026-03-26,600885,宏发股份,电网设备,28.06,27.98,28.38,27.8,11795034.0,330923118.49,2.07,-0.1784,0.7622,0.7691429216709714,0.28,上涨,下跌,0,2026-04-02
2026-03-26,37561,core,49,2026-03-26,603005,晶方科技,半导体,27.48,26.87,27.58,26.77,18739792.0,507984821.04,2.93,-2.7154,2.8734,0.7688299088567581,0.28,上涨,下跌,0,2026-04-02
2026-03-26,37561,core,49,2026-03-26,002921,联诚精密,汽车零部件,23.68,23.1,24.12,22.9,3424300.0,80156258.3,5.23,-0.9009,2.6648,0.7648579952917279,0.28,上涨,上涨,1,2026-04-02
2026-03-26,37561,core,49,2026-03-26,002315,焦点科技,互联网电商,29.8339558,29.27362262,30.38671691,29.18275778,6859680.0,269002336.6,4.04,-1.8034,3.3918,0.7638982549473193,0.28,上涨,上涨,1,2026-04-02
2026-03-26,37561,core,49,2026-03-26,002937,兴瑞科技,汽车零部件,24.0,24.09,24.88,24.0,4146928.0,101110113.95,3.63,-0.7417,1.3965,0.760574818851673,0.28,上涨,上涨,1,2026-04-02
2026-03-26,37561,core,49,2026-03-26,603383,顶点软件,软件开发,29.32,28.67,29.38,28.63,2086040.0,60347075.7,2.56,-2.2836,1.0157,0.7594597916714795,0.28,上涨,下跌,0,2026-04-02
2026-03-26,37561,core,49,2026-03-26,000021,深科技,消费电子,28.83,27.86,28.93,27.72,87309229.0,2469192521.01,4.11,-5.3347,5.556,0.7566851304539313,0.28,上涨,下跌,0,2026-04-02
2026-03-26,37561,core,49,2026-03-26,603813,*ST原尚,物流,29.0,29.54,29.7,28.36,861400.0,24988673.0,4.6,1.3379,0.8203,0.7553252059009435,0.28,上涨,下跌,0,2026-04-02
2026-03-26,37561,core,49,2026-03-26,920725,惠丰钻石,通用设备,30.26,29.32,30.56,29.15,15880.0,47188784.77,4.62,-4.03,3.82,0.7544156010181464,0.28,上涨,下跌,0,2026-04-02
2026-03-26,37561,core,49,2026-03-26,600699,均胜电子,汽车零部件,24.55,24.26,24.72,24.09,24351458.0,594990140.48,2.55,-1.7018,1.7971,0.7529572098299212,0.28,上涨,上涨,1,2026-04-02
2026-03-26,37561,core,49,2026-03-26,920971,天马新材,非金属材料Ⅱ,25.37,24.3,25.48,24.21,11018.0,27494180.03,5.04,-3.49,1.29,0.752421934169536,0.28,上涨,上涨,1,2026-04-02
2026-03-26,37561,core,49,2026-03-26,002444,巨星科技,通用设备,30.7,30.63,30.97,30.32,10957620.0,335650157.4,2.11,-0.3578,0.9553,0.7510337727227225,0.28,上涨,下跌,0,2026-04-02
2026-03-26,37561,core,49,2026-03-26,600673,东阳光,综合Ⅱ,31.2,30.54,31.59,30.33,36021941.0,1111065041.58,4.03,-2.3969,1.2001,0.7505906572060633,0.28,上涨,下跌,0,2026-04-02
2026-03-26,37561,core,49,2026-03-26,000880,潍柴重机,汽车零部件,27.2,26.75,27.8,26.59,14445695.0,391238168.91,4.46,-1.437,6.363,0.7495487161143611,0.28,上涨,下跌,0,2026-04-02
2026-03-26,37561,core,49,2026-03-26,600176,中国巨石,玻璃玻纤,25.1,24.5,25.42,24.34,56563004.0,1401031658.71,4.27,-3.1238,1.413,0.7483990784281364,0.28,上涨,上涨,1,2026-04-02
2026-03-26,37561,core,49,2026-03-26,002730,电光科技,专用设备,25.86,23.27,27.0,23.27,55909156.0,1370847322.8,14.42,-10.0155,16.1573,0.7481571376783452,0.28,上涨,上涨,1,2026-04-02
2026-03-26,37561,core,49,2026-03-26,603355,莱克电气,小家电,28.34,28.23,28.82,28.1,1401700.0,39859513.0,2.54,-0.4233,0.2445,0.747908662095832,0.28,上涨,上涨,1,2026-04-02
2026-03-26,37561,core,49,2026-03-26,920509,同惠电子,通用设备,29.72,28.71,29.72,28.5,15130.0,43992253.72,4.13,-2.88,1.8,0.7472253248411727,0.28,上涨,下跌,0,2026-04-02
2026-03-26,37561,core,49,2026-03-26,601995,中金公司,证券Ⅱ,32.77,32.25,32.78,32.17,9463798.0,306869947.38,1.86,-1.6468,0.3237,0.7464670247196561,0.28,上涨,上涨,1,2026-04-02
2026-03-26,37561,core,49,2026-03-26,002989,中天精装,装修装饰Ⅱ,26.72,25.52,26.88,25.29,3345290.0,86653093.46,5.94,-4.6694,1.8247,0.7464541587455884,0.28,上涨,下跌,0,2026-04-02
2026-03-26,37561,core,49,2026-03-26,002378,章源钨业,小金属,32.12,30.59,32.5,30.06,62078627.0,1927824019.45,7.59,-4.793,5.1943,0.746358055681399,0.28,上涨,下跌,0,2026-04-02
2026-03-26,37561,core,49,2026-03-26,002402,和而泰,家电零部件Ⅱ,29.71,28.77,29.75,28.68,24787360.0,722301707.2,3.58,-3.6826,3.0466,0.745011622460884,0.28,上涨,上涨,1,2026-04-02
2026-03-26,37561,core,49,2026-03-26,603657,春光科技,家电零部件Ⅱ,25.35,25.04,25.63,24.85,1106200.0,27862004.0,3.09,-0.7924,0.8183,0.7428898442073462,0.28,上涨,上涨,1,2026-04-02
2026-03-26,37561,core,49,2026-03-26,003017,大洋生物,化学原料,30.46,29.95,30.48,29.65,1124340.0,33753912.28,2.74,-1.1551,1.6227,0.742583919448691,0.28,上涨,上涨,1,2026-04-02
2026-03-26,37561,core,49,2026-03-26,002580,圣阳股份,电池,15.0,15.8,16.98,14.89,119309018.0,1896592678.87,13.45,1.6731,26.376,0.7419836454068036,0.28,上涨,上涨,1,2026-04-02
2026-03-26,37561,core,49,2026-03-26,603127,昭衍新药,医疗服务,28.15,27.49,28.39,27.32,11725736.0,325855655.51,3.81,-2.136,1.8602,0.7371221466848401,0.28,上涨,上涨,1,2026-04-02
2026-03-26,37561,core,49,2026-03-26,002842,翔鹭钨业,小金属,31.35,30.12,31.51,29.51,24516952.0,742926133.54,6.45,-2.9326,9.1324,0.7350547734119723,0.28,上涨,上涨,1,2026-04-02
2026-03-26,37561,core,49,2026-03-26,002965,祥鑫科技,汽车零部件,29.44,28.97,29.73,28.84,3304727.0,96615274.16,3.02,-1.5965,1.6572,0.7344603293658589,0.28,上涨,下跌,0,2026-04-02
2026-03-26,37561,core,49,2026-03-26,920018,宏远股份,电网设备,28.69,27.33,28.69,27.1,17343.0,48113925.19,5.58,-4.17,3.92,0.7341224834986912,0.28,上涨,上涨,1,2026-04-02
2026-03-26,37561,core,49,2026-03-26,603658,安图生物,医疗器械,33.22,32.78,33.46,32.76,1455719.0,48158469.61,2.11,-1.3245,0.2548,0.7326774577458155,0.28,上涨,上涨,1,2026-04-02
2026-03-26,37561,core,49,2026-03-26,001279,强邦新材,包装印刷,31.5,30.83,31.59,30.76,651200.0,20266558.0,2.64,-1.8778,1.628,0.7284440553416907,0.28,上涨,上涨,1,2026-04-02
2026-03-26,37561,core,49,2026-03-26,603978,深圳新星,金属新材料,22.89,23.35,24.5,22.75,11661000.0,277027225.4,7.62,1.6543,5.5241,0.7279501144607871,0.28,上涨,上涨,1,2026-04-02
2026-03-26,37561,core,49,2026-03-26,600038,中直股份,航空装备Ⅱ,33.45,33.23,33.58,32.94,5580140.0,185476421.8,1.91,-0.9243,0.8342,0.7259305229447889,0.28,上涨,上涨,1,2026-04-02
2026-03-26,37561,core,49,2026-03-26,002956,西麦食品,休闲食品,26.0,25.7,26.28,25.53,905683.0,23405162.7,2.89,-1.1158,0.4057,0.7241708719601458,0.28,上涨,上涨,1,2026-04-02
2026-03-26,37561,core,49,2026-03-26,603685,晨丰科技,光学光电子,28.66,27.85,29.57,27.68,2624215.0,74720291.72,6.56,-3.2986,1.3026,0.7235983061347399,0.28,上涨,上涨,1,2026-04-02
2026-03-26,37561,core,49,2026-03-26,603255,鼎际得,化学制品,27.79,27.25,28.05,27.09,625600.0,17138051.0,3.45,-1.9784,1.0311,0.7233487141189363,0.28,上涨,上涨,1,2026-04-02
2026-03-26,37561,core,49,2026-03-26,002190,成飞集成,汽车零部件,31.7,30.8,31.82,30.64,8132901.0,252836931.8,3.64,-4.9383,2.2671,0.7208782549950451,0.28,上涨,上涨,1,2026-04-02
2026-03-26,37561,core,49,2026-03-26,600114,东睦股份,通用设备,27.12,26.99,27.51,26.81,8956537.0,243371304.6,2.58,-0.4794,1.4531,0.7197003231387271,0.28,上涨,上涨,1,2026-04-02
