锚点日期,训练样本数,特征集合,特征数量,日期,代码,名称,行业,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,换手率,预测上涨概率,方向阈值,预测涨跌,实际涨跌,涨跌预测是否准确,未来卖出日期
2026-04-03,37682,stock_only,34,2026-04-03,603813,*ST原尚,物流,21.72,21.72,21.72,21.72,89300.0,1939596.0,0.0,-4.9869,0.085,0.8129468618923756,0.28,上涨,上涨,1,2026-04-13
2026-04-03,37682,stock_only,34,2026-04-03,920046,亿能电力,电网设备,26.0,24.37,26.2,24.28,46663.0,117012727.15,7.41,-5.94,8.34,0.8035058283824925,0.28,上涨,下跌,0,2026-04-13
2026-04-03,37682,stock_only,34,2026-04-03,001287,中电港,其他电子Ⅱ,23.01,22.24,23.17,22.22,16601831.0,373931866.68,4.13,-3.4303,3.7956,0.7677443357034633,0.28,上涨,上涨,1,2026-04-13
2026-04-03,37682,stock_only,34,2026-04-03,002580,圣阳股份,电池,16.7,15.37,16.72,15.37,102583185.0,1604942158.88,7.9,-10.0117,22.6784,0.7614956241199526,0.28,上涨,上涨,1,2026-04-13
2026-04-03,37682,stock_only,34,2026-04-03,601069,西部黄金,贵金属,30.9,30.53,31.26,30.36,6908818.0,211556406.42,2.9,-1.6747,0.7787,0.7324481266366863,0.28,上涨,上涨,1,2026-04-13
2026-04-03,37682,stock_only,34,2026-04-03,920078,族兴新材,金属新材料,25.32,24.2,25.86,23.99,46821.0,115384846.76,7.22,-6.56,22.62,0.7058518477522363,0.28,上涨,下跌,0,2026-04-13
2026-04-03,37682,stock_only,34,2026-04-03,002655,共达电声,消费电子,18.33,18.75,19.5,18.22,43466938.0,817468023.82,6.98,2.2913,12.0143,0.7029211236516122,0.28,上涨,上涨,1,2026-04-13
2026-04-03,37682,stock_only,34,2026-04-03,002730,电光科技,专用设备,28.99,28.11,29.8,27.84,32698420.0,937807069.02,6.65,-4.6796,9.4496,0.6960896452272888,0.28,上涨,下跌,0,2026-04-13
2026-04-03,37682,stock_only,34,2026-04-03,000811,冰轮环境,通用设备,16.95,16.74,17.04,16.7,11866706.0,199929572.2,2.02,-0.5938,1.2129,0.6856167686074097,0.28,上涨,上涨,1,2026-04-13
2026-04-03,37682,stock_only,34,2026-04-03,002988,豪美新材,工业金属,29.92,29.66,30.21,29.31,1139600.0,33859674.0,2.98,-1.7555,0.4563,0.6712604881411501,0.28,上涨,上涨,1,2026-04-13
2026-04-03,37682,stock_only,34,2026-04-03,000062,深圳华强,其他电子Ⅱ,24.27277292,24.50213766,25.31987282,24.06335294,27030726.0,669769422.58,5.18,0.9864,2.5869,0.6706997065203536,0.28,上涨,上涨,1,2026-04-13
2026-04-03,37682,stock_only,34,2026-04-03,002378,章源钨业,小金属,30.42,29.8,30.98,29.72,23610857.0,710351420.09,4.14,-2.0059,1.9756,0.6660905348403686,0.28,上涨,上涨,1,2026-04-13
2026-04-03,37682,stock_only,34,2026-04-03,603211,晋拓股份,汽车零部件,25.2,23.81,25.2,23.71,4871116.0,117340023.4,6.02,-3.798,1.7921,0.6659203812812822,0.28,上涨,上涨,1,2026-04-13
2026-04-03,37682,stock_only,34,2026-04-03,600330,天通股份,电子化学品Ⅱ,16.65,17.01,17.61,16.35,159548977.0,2708993441.53,7.83,5.7178,12.9353,0.6613957818761255,0.28,上涨,上涨,1,2026-04-13
2026-04-03,37682,stock_only,34,2026-04-03,002158,汉钟精机,通用设备,21.86,21.8,22.0,21.46,2614900.0,56595298.74,2.46,-0.5474,0.4901,0.6567497951875869,0.28,上涨,上涨,1,2026-04-13
2026-04-03,37682,stock_only,34,2026-04-03,600673,东阳光,综合Ⅱ,30.36,30.72,30.98,29.63,43761891.0,1326880124.76,4.52,2.8457,1.458,0.6502135482327516,0.28,上涨,上涨,1,2026-04-13
2026-04-03,37682,stock_only,34,2026-04-03,603272,*ST联翔,家居用品,31.62,30.62,32.97,30.5,5814816.0,183518195.42,7.77,-3.7107,5.6113,0.6362036576360961,0.28,上涨,上涨,1,2026-04-13
