锚点日期,训练样本数,特征集合,特征数量,日期,代码,名称,行业,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,换手率,预测上涨概率,方向阈值,预测涨跌,实际涨跌,涨跌预测是否准确,未来卖出日期
2025-10-30,35900,core,49,2025-10-30,002273,水晶光电,光学光电子,25.9,25.11,25.9,25.01,35165252.0,892631389.83,3.43,-3.3115,2.5815,0.5444734342845945,0.615,下跌,下跌,1,2025-11-06
2025-10-30,35900,core,49,2025-10-30,603005,晶方科技,半导体,30.41,29.86,30.41,29.81,24080584.0,724098865.86,1.97,-1.9698,3.6924,0.5342910011568263,0.615,下跌,下跌,1,2025-11-06
2025-10-30,35900,core,49,2025-10-30,600330,天通股份,电子化学品Ⅱ,10.37,10.26,10.43,10.16,47215949.0,485280807.29,2.58,-1.8182,3.828,0.533225563103557,0.615,下跌,下跌,1,2025-11-06
2025-10-30,35900,core,49,2025-10-30,601601,中国太保,保险Ⅱ,37.54,37.75,38.3,37.5,52957292.0,2009166240.68,2.13,0.3989,0.7737,0.5279277641754403,0.615,下跌,下跌,1,2025-11-06
2025-10-30,35900,core,49,2025-10-30,600036,招商银行,银行Ⅱ,39.7726152,40.1625428,40.31851384,39.70437787,113153844.0,4648170383.68,1.55,1.0547,0.5485,0.5182369697683065,0.615,下跌,上涨,0,2025-11-06
2025-10-30,35900,core,49,2025-10-30,000792,盐湖股份,农化制品,25.32,25.13,25.48,24.79,126234948.0,3171559757.24,2.76,0.4798,2.3856,0.5151818683388281,0.615,下跌,上涨,0,2025-11-06
2025-10-30,35900,core,49,2025-10-30,000938,紫光股份,IT服务Ⅱ,28.46,28.1,28.88,28.0,77836196.0,2204482535.31,3.09,-1.4381,2.7215,0.5087494577896731,0.615,下跌,下跌,1,2025-11-06
2025-10-30,35900,core,49,2025-10-30,601698,中国卫通,航天装备Ⅱ,22.31,22.22,22.72,22.02,76068982.0,1699022510.0,3.14,-0.4034,1.8007,0.505455348095688,0.615,下跌,下跌,1,2025-11-06
2025-10-30,35900,core,49,2025-10-30,603659,璞泰来,电池,28.66486955,28.36679465,29.10204607,28.20782137,63260342.0,1820400064.85,3.15,-0.1748,2.9611,0.5035811214309809,0.615,下跌,上涨,0,2025-11-06
2025-10-30,35900,core,49,2025-10-30,600176,中国巨石,玻璃玻纤,16.54,16.11,16.54,16.01,44942855.0,728712985.7,3.2,-2.7174,1.1227,0.5031842161012282,0.615,下跌,下跌,1,2025-11-06
2025-10-30,35900,core,49,2025-10-30,002001,新 和 成,化学制品,24.36,24.29,24.47,24.16,26908321.0,653858507.79,1.28,-0.0412,0.8861,0.5016774486435069,0.615,下跌,上涨,0,2025-11-06
2025-10-30,35900,core,49,2025-10-30,603596,伯特利,汽车零部件,33.10690724,32.98625036,33.97161488,32.6443892,23406964.0,1166491563.8,4.18,3.9063,3.8593,0.5007894728852175,0.615,下跌,下跌,1,2025-11-06
2025-10-30,35900,core,49,2025-10-30,601899,紫金矿业,工业金属,30.78,31.11,31.6,30.62,276672292.0,8630460754.87,3.17,0.4845,1.3439,0.49939616162749567,0.615,下跌,下跌,1,2025-11-06
2025-10-30,35900,core,49,2025-10-30,600673,东阳光,综合Ⅱ,22.72,22.11,22.72,21.91,46862052.0,1040884204.55,3.57,-2.642,1.5613,0.49548216771561265,0.615,下跌,下跌,1,2025-11-06
2025-10-30,35900,core,49,2025-10-30,002558,巨人网络,游戏Ⅱ,37.79,35.49,37.91,34.21,106706783.0,3784504098.02,9.76,-6.4082,5.5153,0.49181961055398715,0.615,下跌,上涨,0,2025-11-06
2025-10-30,35900,core,49,2025-10-30,600699,均胜电子,汽车零部件,34.46,31.75,34.69,31.71,123655148.0,4013065128.66,8.75,-6.7548,9.1255,0.48914074457631435,0.615,下跌,下跌,1,2025-11-06
2025-10-30,35900,core,49,2025-10-30,002142,宁波银行,银行Ⅱ,27.31680941,27.42564132,27.98958849,27.31680941,53636789.0,1500980524.61,2.46,0.4348,0.8127,0.48599910267999114,0.615,下跌,上涨,0,2025-11-06
2025-10-30,35900,core,49,2025-10-30,003019,宸展光电,光学光电子,36.0,34.8,36.3,34.8,4276486.0,150749834.16,4.17,-3.3333,2.5031,0.48495055560363515,0.615,下跌,下跌,1,2025-11-06
2025-10-30,35900,core,49,2025-10-30,600096,云天化,农化制品,29.8,29.09,29.92,28.79,39869440.0,1165126185.18,3.79,-2.3826,2.187,0.4828069524073718,0.615,下跌,上涨,0,2025-11-06
2025-10-30,35900,core,49,2025-10-30,002436,兴森科技,元件,21.55,21.22,21.83,21.16,72901317.0,1562140725.08,3.07,-2.6606,4.8263,0.48116531858217476,0.615,下跌,上涨,0,2025-11-06
2025-10-30,35900,core,49,2025-10-30,600547,山东黄金,贵金属,36.01,36.31,36.9,35.95,46375534.0,1684394815.24,2.58,-1.3851,1.2831,0.47538873486276195,0.615,下跌,下跌,1,2025-11-06
2025-10-30,35900,core,49,2025-10-30,603556,海兴电力,电网设备,34.9,33.85,34.93,33.55,22772042.0,776570903.24,3.93,-3.5887,4.6831,0.4748522890275124,0.615,下跌,上涨,0,2025-11-06
2025-10-30,35900,core,49,2025-10-30,600038,中直股份,航空装备Ⅱ,36.37,36.03,36.38,36.01,6668123.0,241029480.72,1.02,-0.9621,0.9968,0.4686342318660598,0.615,下跌,上涨,0,2025-11-06
