锚点日期,训练样本数,特征集合,特征数量,日期,代码,名称,行业,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,换手率,预测上涨概率,方向阈值,预测涨跌,实际涨跌,涨跌预测是否准确,未来卖出日期
2026-04-07,37718,core,49,2026-04-07,600330,天通股份,电子化学品Ⅱ,17.15,16.69,17.26,16.42,111215375.0,1868095016.75,4.94,-1.8812,9.0167,0.7615137236263816,0.215,上涨,上涨,1,2026-04-14
2026-04-07,37718,core,49,2026-04-07,002580,圣阳股份,电池,15.05,16.09,16.5,14.84,110264822.0,1751259018.05,10.8,4.6845,24.3766,0.7404537406476817,0.215,上涨,上涨,1,2026-04-14
2026-04-07,37718,core,49,2026-04-07,002128,电投能源,煤炭开采,30.37,31.41,31.66,30.33,14613595.0,456397587.88,4.38,3.5267,0.6519,0.7176529517673256,0.215,上涨,上涨,1,2026-04-14
2026-04-07,37718,core,49,2026-04-07,003023,彩虹集团,小家电,24.19,24.0,24.3,23.4,3094357.0,74186581.01,3.74,-0.3736,2.9441,0.7133001473448651,0.215,上涨,上涨,1,2026-04-14
2026-04-07,37718,core,49,2026-04-07,601168,西部矿业,工业金属,25.55,25.55,25.85,25.35,26120777.0,666607726.76,1.96,0.0392,1.0961,0.7042906213149657,0.215,上涨,上涨,1,2026-04-14
2026-04-07,37718,core,49,2026-04-07,002158,汉钟精机,通用设备,21.78,22.14,22.24,21.7,2616600.0,57705096.0,2.48,1.5596,0.4904,0.7003072018370824,0.215,上涨,上涨,1,2026-04-14
2026-04-07,37718,core,49,2026-04-07,000935,四川双马,多元金融,24.93,24.89,25.29,24.73,3750181.0,93556173.45,2.24,-0.44,0.4912,0.6929596063054249,0.215,上涨,上涨,1,2026-04-14
2026-04-07,37718,core,49,2026-04-07,002655,共达电声,消费电子,18.79,19.01,19.89,18.57,43356476.0,834052705.96,7.04,1.3867,11.9838,0.6896938153056489,0.215,上涨,上涨,1,2026-04-14
2026-04-07,37718,core,49,2026-04-07,001336,楚环科技,环保设备Ⅱ,24.33,25.36,25.46,24.0,2124600.0,53201039.0,6.0,4.2335,4.5609,0.6636245191744253,0.215,上涨,上涨,1,2026-04-14
2026-04-07,37718,core,49,2026-04-07,603211,晋拓股份,汽车零部件,23.94,23.72,24.99,23.53,3940000.0,94293912.0,6.13,-0.378,1.4496,0.6559406636485245,0.215,上涨,上涨,1,2026-04-14
2026-04-07,37718,core,49,2026-04-07,001287,中电港,其他电子Ⅱ,22.32,22.96,23.84,22.25,23281159.0,540162547.62,7.15,3.2374,5.3227,0.6410622030788402,0.215,上涨,上涨,1,2026-04-14
2026-04-07,37718,core,49,2026-04-07,002988,豪美新材,工业金属,29.41,30.52,30.59,29.08,2475000.0,74352977.46,5.09,2.8995,0.9909,0.6364068538095193,0.215,上涨,上涨,1,2026-04-14
2026-04-07,37718,core,49,2026-04-07,002552,宝鼎科技,元件,15.75,16.55,16.78,15.75,5701300.0,93549810.0,6.52,4.7468,1.5472,0.6346123146208057,0.215,上涨,上涨,1,2026-04-14
