锚点日期,训练样本数,特征集合,特征数量,日期,代码,名称,行业,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,换手率,预测上涨概率,方向阈值,预测涨跌,实际涨跌,涨跌预测是否准确,未来卖出日期,市场未来5日上涨比例,实际市场方向,实际市场状态,恐慌释放特征,过热回落风险特征,弱势延续风险特征,当日上涨比例,当日平均涨跌幅,上涨行业比例,行业强涨比例_1pct,连续上涨天数,上证指数_10日涨跌幅,上证指数_20日涨跌幅,上证指数_20日位置,沪深300_20日涨跌幅,沪深300_20日位置,中证500_20日涨跌幅,中证500_20日位置,中证1000_20日涨跌幅,中证1000_20日位置,5日后的实际涨跌幅,行业平均涨跌幅,行业上涨比例,个股强于行业,是否噪声样本,市场风险标签,原始预测涨跌,原始预测是否准确,修正原因,修正后预测涨跌,修正后预测是否准确,是否发生修正
2026-03-16,37942,core,49,2026-03-16,603895,天永智能,专用设备,28.45,28.99,29.27,28.42,1536900.0,44328266.0,2.96,0.7997,1.422,0.7259473412160532,0.28,上涨,下跌,0,2026-03-23,0.0711111111111111,下跌,强下跌,0,0,0,0.4311111111111111,-0.4242386666666666,0.3783783783783784,0.2027027027027027,0,-0.0233838552080243,0.0047231597807095,0.0269920999459813,0.0060218848931277,0.5172882409045119,0.0047553691362165,0.0,0.0198442560462275,0.2505407173108869,-0.1169368747844082,0.90808,0.7,-0.10838,False,常规环境,上涨,0,常规环境但短线破位，原始上涨改下跌,下跌,1,1
2026-03-16,37942,core,49,2026-03-16,600176,中国巨石,玻璃玻纤,25.92,24.71,26.09,23.95,147957859.0,3638843434.67,8.2,-5.3257,3.696,0.7247381275854022,0.28,上涨,下跌,0,2026-03-23,0.0711111111111111,下跌,强下跌,0,0,0,0.4311111111111111,-0.4242386666666666,0.3783783783783784,0.2027027027027027,0,-0.0233838552080243,0.0047231597807095,0.0269920999459813,0.0060218848931277,0.5172882409045119,0.0047553691362165,0.0,0.0198442560462275,0.2505407173108869,-0.0518008903278025,-5.3257,0.0,0.0,False,常规环境,上涨,0,常规环境但短线破位，原始上涨改下跌,下跌,1,1
2026-03-16,37942,core,49,2026-03-16,002977,*ST天箭,军工电子Ⅱ,28.45,28.98,28.98,28.32,1716320.0,49239033.48,2.3,1.046,2.5763,0.7156861168347259,0.28,上涨,下跌,0,2026-03-23,0.0711111111111111,下跌,强下跌,0,0,0,0.4311111111111111,-0.4242386666666666,0.3783783783783784,0.2027027027027027,0,-0.0233838552080243,0.0047231597807095,0.0269920999459813,0.0060218848931277,0.5172882409045119,0.0047553691362165,0.0,0.0198442560462275,0.2505407173108869,-0.1045548654244307,1.30255,1.0,-0.25655,False,常规环境,上涨,0,常规环境但短线破位，原始上涨改下跌,下跌,1,1
2026-03-16,37942,core,49,2026-03-16,600206,有研新材,半导体,22.0,22.18,22.2,21.4,30506559.0,666493447.4,3.62,0.4984,3.6036,0.7129755905480655,0.28,上涨,下跌,0,2026-03-23,0.0711111111111111,下跌,强下跌,0,0,0,0.4311111111111111,-0.4242386666666666,0.3783783783783784,0.2027027027027027,0,-0.0233838552080243,0.0047231597807095,0.0269920999459813,0.0060218848931277,0.5172882409045119,0.0047553691362165,0.0,0.0198442560462275,0.2505407173108869,-0.1388638412984669,1.53274,1.0,-1.03434,False,常规环境,上涨,0,常规环境但短线破位，原始上涨改下跌,下跌,1,1
2026-03-16,37942,core,49,2026-03-16,002142,宁波银行,银行Ⅱ,31.03,31.13,31.45,30.89,19190410.0,597659619.69,1.8,-0.0642,0.2908,0.7069041974177009,0.28,上涨,下跌,0,2026-03-23,0.0711111111111111,下跌,强下跌,0,0,0,0.4311111111111111,-0.4242386666666666,0.3783783783783784,0.2027027027027027,0,-0.0233838552080243,0.0047231597807095,0.0269920999459813,0.0060218848931277,0.5172882409045119,0.0047553691362165,0.0,0.0198442560462275,0.2505407173108869,-0.0526823000321233,0.15655,0.5,-0.22075,False,常规环境,上涨,0,常规环境但短线破位，原始上涨改下跌,下跌,1,1
2026-03-16,37942,core,49,2026-03-16,002757,南兴股份,专用设备,20.89,21.08,21.1,20.39,10763803.0,223695526.28,3.38,0.4766,3.8162,0.7048952813295027,0.28,上涨,下跌,0,2026-03-23,0.0711111111111111,下跌,强下跌,0,0,0,0.4311111111111111,-0.4242386666666666,0.3783783783783784,0.2027027027027027,0,-0.0233838552080243,0.0047231597807095,0.0269920999459813,0.0060218848931277,0.5172882409045119,0.0047553691362165,0.0,0.0198442560462275,0.2505407173108869,-0.0915559772296015,0.90808,0.7,-0.43148,False,常规环境,上涨,0,常规环境但短线破位，原始上涨改下跌,下跌,1,1
2026-03-16,37942,core,49,2026-03-16,600330,天通股份,电子化学品Ⅱ,18.48,18.91,19.68,18.48,182803141.0,3471404910.22,6.51,2.6044,14.8207,0.7022120898596088,0.28,上涨,下跌,0,2026-03-23,0.0711111111111111,下跌,强下跌,0,0,0,0.4311111111111111,-0.4242386666666666,0.3783783783783784,0.2027027027027027,0,-0.0233838552080243,0.0047231597807095,0.0269920999459813,0.0060218848931277,0.5172882409045119,0.0047553691362165,0.0,0.0198442560462275,0.2505407173108869,-0.1967213114754098,2.6044,1.0,0.0,False,常规环境,上涨,0,常规环境但短线破位，原始上涨改下跌,下跌,1,1
2026-03-16,37942,core,49,2026-03-16,603618,杭电股份,电网设备,18.87,19.05,19.31,18.3,51804879.0,974730217.6,5.32,0.3688,7.493,0.6927489199305542,0.28,上涨,上涨,1,2026-03-23,0.0711111111111111,下跌,强下跌,0,0,0,0.4311111111111111,-0.4242386666666666,0.3783783783783784,0.2027027027027027,0,-0.0233838552080243,0.0047231597807095,0.0269920999459813,0.0060218848931277,0.5172882409045119,0.0047553691362165,0.0,0.0198442560462275,0.2505407173108869,0.0724409448818896,-1.4591,0.2222222222222222,1.8279,False,常规环境,上涨,1,常规环境但短线破位，原始上涨改下跌,下跌,0,1
2026-03-16,37942,core,49,2026-03-16,002580,圣阳股份,电池,13.5,13.58,13.63,13.38,10510705.0,142138742.59,1.85,0.5181,2.3236,0.6864209856953694,0.28,上涨,上涨,1,2026-03-23,0.0711111111111111,下跌,强下跌,0,0,0,0.4311111111111111,-0.4242386666666666,0.3783783783783784,0.2027027027027027,0,-0.0233838552080243,0.0047231597807095,0.0269920999459813,0.0060218848931277,0.5172882409045119,0.0047553691362165,0.0,0.0198442560462275,0.2505407173108869,0.0206185567010308,0.6181333333333334,0.5,-0.1000333333333334,False,常规环境,上涨,1,常规环境但短线破位，原始上涨改下跌,下跌,0,1
2026-03-16,37942,core,49,2026-03-16,600114,东睦股份,通用设备,31.0,30.39,31.07,29.94,13296956.0,404013359.67,3.66,-1.6505,2.1573,0.6845860426664839,0.28,上涨,下跌,0,2026-03-23,0.0711111111111111,下跌,强下跌,0,0,0,0.4311111111111111,-0.4242386666666666,0.3783783783783784,0.2027027027027027,0,-0.0233838552080243,0.0047231597807095,0.0269920999459813,0.0060218848931277,0.5172882409045119,0.0047553691362165,0.0,0.0198442560462275,0.2505407173108869,-0.129976966107272,-0.375625,0.375,-1.274875,False,常规环境,上涨,0,常规环境但短线破位，原始上涨改下跌,下跌,1,1
2026-03-16,37942,core,49,2026-03-16,600460,士兰微,半导体,28.51,29.0,29.02,28.14,28090428.0,804946480.8,3.08,1.5406,1.6881,0.6832077448984201,0.28,上涨,下跌,0,2026-03-23,0.0711111111111111,下跌,强下跌,0,0,0,0.4311111111111111,-0.4242386666666666,0.3783783783783784,0.2027027027027027,0,-0.0233838552080243,0.0047231597807095,0.0269920999459813,0.0060218848931277,0.5172882409045119,0.0047553691362165,0.0,0.0198442560462275,0.2505407173108869,-0.1086206896551723,1.53274,1.0,0.0078599999999999,False,常规环境,上涨,0,常规环境但短线破位，原始上涨改下跌,下跌,1,1
2026-03-16,37942,core,49,2026-03-16,002730,电光科技,专用设备,18.91,19.68,19.95,18.91,22608014.0,444790979.02,5.42,2.5,6.5335,0.6671958942154573,0.28,上涨,上涨,1,2026-03-23,0.0711111111111111,下跌,强下跌,0,0,0,0.4311111111111111,-0.4242386666666666,0.3783783783783784,0.2027027027027027,0,-0.0233838552080243,0.0047231597807095,0.0269920999459813,0.0060218848931277,0.5172882409045119,0.0047553691362165,0.0,0.0198442560462275,0.2505407173108869,0.154979674796748,0.90808,0.7,1.59192,False,常规环境,上涨,1,常规环境但短线破位，原始上涨改下跌,下跌,0,1
2026-03-16,37942,core,49,2026-03-16,603685,晨丰科技,光学光电子,27.38,26.95,27.38,25.91,5141403.0,136161478.18,5.43,-0.4065,2.552,0.6658338276397963,0.28,上涨,下跌,0,2026-03-23,0.0711111111111111,下跌,强下跌,0,0,0,0.4311111111111111,-0.4242386666666666,0.3783783783783784,0.2027027027027027,0,-0.0233838552080243,0.0047231597807095,0.0269920999459813,0.0060218848931277,0.5172882409045119,0.0047553691362165,0.0,0.0198442560462275,0.2505407173108869,-0.0523191094619666,-1.0274666666666668,0.3333333333333333,0.6209666666666668,False,常规环境,上涨,0,常规环境但短线破位，原始上涨改下跌,下跌,1,1
2026-03-16,37942,core,49,2026-03-16,601899,紫金矿业,工业金属,35.04,34.75,35.17,33.6,420731337.0,14442170094.28,4.39,-2.8516,2.0423,0.6658002945866871,0.28,上涨,下跌,0,2026-03-23,0.0711111111111111,下跌,强下跌,0,0,0,0.4311111111111111,-0.4242386666666666,0.3783783783783784,0.2027027027027027,0,-0.0233838552080243,0.0047231597807095,0.0269920999459813,0.0060218848931277,0.5172882409045119,0.0047553691362165,0.0,0.0198442560462275,0.2505407173108869,-0.12,-2.8730599999999997,0.0,0.0214599999999998,False,常规环境,上涨,0,常规环境但短线破位，原始上涨改下跌,下跌,1,1
2026-03-16,37942,core,49,2026-03-16,603255,鼎际得,化学制品,30.47,30.43,30.98,30.14,979300.0,29843387.0,2.76,-0.0657,1.614,0.6650981903348786,0.28,上涨,下跌,0,2026-03-23,0.0711111111111111,下跌,强下跌,0,0,0,0.4311111111111111,-0.4242386666666666,0.3783783783783784,0.2027027027027027,0,-0.0233838552080243,0.0047231597807095,0.0269920999459813,0.0060218848931277,0.5172882409045119,0.0047553691362165,0.0,0.0198442560462275,0.2505407173108869,-0.1390075583305948,-1.5607166666666668,0.1666666666666666,1.4950166666666669,False,常规环境,上涨,0,常规环境但短线破位，原始上涨改下跌,下跌,1,1
2026-03-16,37942,core,49,2026-03-16,920693,阿为特,通用设备,29.96,29.44,29.96,28.52,13554.0,39389317.31,4.85,-0.88,3.7,0.6619851888638155,0.28,上涨,下跌,0,2026-03-23,0.0711111111111111,下跌,强下跌,0,0,0,0.4311111111111111,-0.4242386666666666,0.3783783783783784,0.2027027027027027,0,-0.0233838552080243,0.0047231597807095,0.0269920999459813,0.0060218848931277,0.5172882409045119,0.0047553691362165,0.0,0.0198442560462275,0.2505407173108869,-0.1127717391304348,-0.375625,0.375,-0.504375,False,常规环境,上涨,0,常规环境但短线破位，原始上涨改下跌,下跌,1,1
2026-03-16,37942,core,49,2026-03-16,603355,莱克电气,小家电,31.61,30.83,31.64,30.56,1716567.0,53114580.39,3.42,-2.3131,0.2994,0.6601943794737154,0.28,上涨,下跌,0,2026-03-23,0.0711111111111111,下跌,强下跌,0,0,0,0.4311111111111111,-0.4242386666666666,0.3783783783783784,0.2027027027027027,0,-0.0233838552080243,0.0047231597807095,0.0269920999459813,0.0060218848931277,0.5172882409045119,0.0047553691362165,0.0,0.0198442560462275,0.2505407173108869,-0.0943885825494647,-1.7059,0.25,-0.6072,False,常规环境,上涨,0,常规环境但短线破位，原始上涨改下跌,下跌,1,1
2026-03-16,37942,core,49,2026-03-16,002902,铭普光磁,通信设备,21.95,22.41,22.48,21.86,11497411.0,255821015.96,2.81,1.4946,6.4726,0.6595731322016236,0.28,上涨,上涨,1,2026-03-23,0.0711111111111111,下跌,强下跌,0,0,0,0.4311111111111111,-0.4242386666666666,0.3783783783783784,0.2027027027027027,0,-0.0233838552080243,0.0047231597807095,0.0269920999459813,0.0060218848931277,0.5172882409045119,0.0047553691362165,0.0,0.0198442560462275,0.2505407173108869,0.0169567157518963,-0.8914500000000001,0.5,2.38605,True,常规环境,上涨,1,常规环境但短线破位，原始上涨改下跌,下跌,0,1
2026-03-16,37942,core,49,2026-03-16,001287,中电港,其他电子Ⅱ,22.2,23.23,23.34,21.92,22963780.0,523616675.19,6.39,4.4984,5.2501,0.6564056325400713,0.28,上涨,上涨,1,2026-03-23,0.0711111111111111,下跌,强下跌,0,0,0,0.4311111111111111,-0.4242386666666666,0.3783783783783784,0.2027027027027027,0,-0.0233838552080243,0.0047231597807095,0.0269920999459813,0.0060218848931277,0.5172882409045119,0.0047553691362165,0.0,0.0198442560462275,0.2505407173108869,0.0624192854068015,3.35565,1.0,1.1427500000000004,False,常规环境,上涨,1,常规环境但短线破位，原始上涨改下跌,下跌,0,1
2026-03-16,37942,core,49,2026-03-16,603496,恒为科技,计算机设备,29.4,29.66,29.67,28.4,12647578.0,366785961.72,4.32,0.8844,3.9498,0.650164161818001,0.28,上涨,下跌,0,2026-03-23,0.0711111111111111,下跌,强下跌,0,0,0,0.4311111111111111,-0.4242386666666666,0.3783783783783784,0.2027027027027027,0,-0.0233838552080243,0.0047231597807095,0.0269920999459813,0.0060218848931277,0.5172882409045119,0.0047553691362165,0.0,0.0198442560462275,0.2505407173108869,-0.0886716115981118,0.235025,0.5,0.6493749999999999,False,常规环境,上涨,0,常规环境但短线破位，原始上涨改下跌,下跌,1,1
2026-03-16,37942,core,49,2026-03-16,603272,*ST联翔,家居用品,23.95,23.05,23.99,23.0,2226600.0,52081976.0,4.13,-3.798,2.1487,0.6496988592383512,0.28,上涨,上涨,1,2026-03-23,0.0711111111111111,下跌,强下跌,0,0,0,0.4311111111111111,-0.4242386666666666,0.3783783783783784,0.2027027027027027,0,-0.0233838552080243,0.0047231597807095,0.0269920999459813,0.0060218848931277,0.5172882409045119,0.0047553691362165,0.0,0.0198442560462275,0.2505407173108869,0.0403470715835141,-1.6201,0.5,-2.1779,False,常规环境,上涨,1,常规环境但短线破位，原始上涨改下跌,下跌,0,1
2026-03-16,37942,core,49,2026-03-16,002978,安宁股份,小金属,37.49,36.64,37.76,36.1,7420105.0,272742169.5,4.41,-2.7084,2.0093,0.6492675889885784,0.28,上涨,下跌,0,2026-03-23,0.0711111111111111,下跌,强下跌,0,0,0,0.4311111111111111,-0.4242386666666666,0.3783783783783784,0.2027027027027027,0,-0.0233838552080243,0.0047231597807095,0.0269920999459813,0.0060218848931277,0.5172882409045119,0.0047553691362165,0.0,0.0198442560462275,0.2505407173108869,-0.1424672489082968,-1.96165,0.0,-0.74675,False,常规环境,上涨,0,常规环境但短线破位，原始上涨改下跌,下跌,1,1
2026-03-16,37942,core,49,2026-03-16,600323,瀚蓝环境,环境治理,30.7,30.19,30.87,30.03,5298131.0,160622714.3,2.73,-1.9168,0.6498,0.6427413955101189,0.28,上涨,下跌,0,2026-03-23,0.0711111111111111,下跌,强下跌,0,0,0,0.4311111111111111,-0.4242386666666666,0.3783783783783784,0.2027027027027027,0,-0.0233838552080243,0.0047231597807095,0.0269920999459813,0.0060218848931277,0.5172882409045119,0.0047553691362165,0.0,0.0198442560462275,0.2505407173108869,-0.0467042066909573,-1.9168,0.0,0.0,False,常规环境,上涨,0,常规环境但短线破位，原始上涨改下跌,下跌,1,1
2026-03-16,37942,core,49,2026-03-16,600171,上海贝岭,半导体,30.1,30.96,30.96,29.88,14592704.0,445730869.58,3.57,2.4826,2.0584,0.6375982871559547,0.28,上涨,下跌,0,2026-03-23,0.0711111111111111,下跌,强下跌,0,0,0,0.4311111111111111,-0.4242386666666666,0.3783783783783784,0.2027027027027027,0,-0.0233838552080243,0.0047231597807095,0.0269920999459813,0.0060218848931277,0.5172882409045119,0.0047553691362165,0.0,0.0198442560462275,0.2505407173108869,-0.1182170542635658,1.53274,1.0,0.94986,False,常规环境,上涨,0,常规环境但短线破位，原始上涨改下跌,下跌,1,1
2026-03-16,37942,core,49,2026-03-16,600066,宇通客车,商用车,30.64,31.35,32.01,30.19,27296260.0,857673702.56,5.94,2.2838,1.2329,0.6360820124288837,0.28,上涨,上涨,1,2026-03-23,0.0711111111111111,下跌,强下跌,0,0,0,0.4311111111111111,-0.4242386666666666,0.3783783783783784,0.2027027027027027,0,-0.0233838552080243,0.0047231597807095,0.0269920999459813,0.0060218848931277,0.5172882409045119,0.0047553691362165,0.0,0.0198442560462275,0.2505407173108869,0.001913875598086,2.2838,1.0,0.0,True,常规环境,上涨,1,常规环境但短线破位，原始上涨改下跌,下跌,0,1
2026-03-16,37942,core,49,2026-03-16,000880,潍柴重机,汽车零部件,29.28,28.23,29.4,27.72,24712441.0,696768846.5,5.74,-3.5531,10.8853,0.6356349267681509,0.28,上涨,下跌,0,2026-03-23,0.0711111111111111,下跌,强下跌,0,0,0,0.4311111111111111,-0.4242386666666666,0.3783783783783784,0.2027027027027027,0,-0.0233838552080243,0.0047231597807095,0.0269920999459813,0.0060218848931277,0.5172882409045119,0.0047553691362165,0.0,0.0198442560462275,0.2505407173108869,-0.0913921360255048,-0.4540695652173913,0.3478260869565217,-3.099030434782609,False,常规环境,上涨,0,常规环境但短线破位，原始上涨改下跌,下跌,1,1
2026-03-16,37942,core,49,2026-03-16,002402,和而泰,家电零部件Ⅱ,31.73,31.74,31.93,31.22,21327567.0,671503415.74,2.23,-0.1259,2.6213,0.6355295209811063,0.28,上涨,下跌,0,2026-03-23,0.0711111111111111,下跌,强下跌,0,0,0,0.4311111111111111,-0.4242386666666666,0.3783783783783784,0.2027027027027027,0,-0.0233838552080243,0.0047231597807095,0.0269920999459813,0.0060218848931277,0.5172882409045119,0.0047553691362165,0.0,0.0198442560462275,0.2505407173108869,-0.1083805923125392,-0.187,0.0,0.0610999999999999,False,常规环境,上涨,0,常规环境但短线破位，原始上涨改下跌,下跌,1,1
2026-03-16,37942,core,49,2026-03-16,600456,宝钛股份,小金属,37.1,36.18,37.31,35.55,12276840.0,443405298.7,4.75,-2.4009,2.5696,0.6345958690102348,0.28,上涨,下跌,0,2026-03-23,0.0711111111111111,下跌,强下跌,0,0,0,0.4311111111111111,-0.4242386666666666,0.3783783783783784,0.2027027027027027,0,-0.0233838552080243,0.0047231597807095,0.0269920999459813,0.0060218848931277,0.5172882409045119,0.0047553691362165,0.0,0.0198442560462275,0.2505407173108869,-0.1362631288004422,-1.96165,0.0,-0.4392499999999999,False,常规环境,上涨,0,常规环境但短线破位，原始上涨改下跌,下跌,1,1
2026-03-16,37942,core,49,2026-03-16,002552,宝鼎科技,元件,18.75,18.55,18.88,17.92,8650200.0,158288548.0,5.08,-1.9038,2.3474,0.6335854646321185,0.28,上涨,下跌,0,2026-03-23,0.0711111111111111,下跌,强下跌,0,0,0,0.4311111111111111,-0.4242386666666666,0.3783783783783784,0.2027027027027027,0,-0.0233838552080243,0.0047231597807095,0.0269920999459813,0.0060218848931277,0.5172882409045119,0.0047553691362165,0.0,0.0198442560462275,0.2505407173108869,-0.1757412398921833,2.165085714285714,0.7142857142857143,-4.068885714285714,False,常规环境,上涨,0,常规环境但短线破位，原始上涨改下跌,下跌,1,1
2026-03-16,37942,core,49,2026-03-16,002842,翔鹭钨业,小金属,34.42,33.73,35.1,32.5,40870928.0,1370308929.98,7.55,-2.0331,15.2241,0.6328564524865026,0.28,上涨,下跌,0,2026-03-23,0.0711111111111111,下跌,强下跌,0,0,0,0.4311111111111111,-0.4242386666666666,0.3783783783783784,0.2027027027027027,0,-0.0233838552080243,0.0047231597807095,0.0269920999459813,0.0060218848931277,0.5172882409045119,0.0047553691362165,0.0,0.0198442560462275,0.2505407173108869,-0.1034687222057515,-1.96165,0.0,-0.07145,False,常规环境,上涨,0,常规环境但短线破位，原始上涨改下跌,下跌,1,1
2026-03-16,37942,core,49,2026-03-16,002430,杭氧股份,化学制品,31.74,30.15,32.35,30.14,20587607.0,637709890.78,6.98,-4.7995,2.1051,0.6311956390334039,0.28,上涨,下跌,0,2026-03-23,0.0711111111111111,下跌,强下跌,0,0,0,0.4311111111111111,-0.4242386666666666,0.3783783783783784,0.2027027027027027,0,-0.0233838552080243,0.0047231597807095,0.0269920999459813,0.0060218848931277,0.5172882409045119,0.0047553691362165,0.0,0.0198442560462275,0.2505407173108869,-0.0288557213930347,-1.5607166666666668,0.1666666666666666,-3.238783333333333,False,常规环境,上涨,0,常规环境但短线破位，原始上涨改下跌,下跌,1,1
