锚点日期,训练样本数,特征集合,特征数量,日期,代码,名称,行业,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,换手率,预测上涨概率,方向阈值,预测涨跌,实际涨跌,涨跌预测是否准确,未来卖出日期,市场未来5日上涨比例,实际市场方向,实际市场状态,恐慌释放特征,过热回落风险特征,弱势延续风险特征,当日上涨比例,当日平均涨跌幅,当日上涨比例_近5日变化,当日平均涨跌幅_近5日变化,上涨行业比例,行业强涨比例_1pct,行业强跌比例_1pct,行业强跌比例_1pct_近5日变化,连续上涨天数,连续弱势天数,上证指数_10日涨跌幅,上证指数_20日涨跌幅,上证指数_20日位置,沪深300_20日涨跌幅,沪深300_20日位置,中证500_20日涨跌幅,中证500_20日位置,中证1000_20日涨跌幅,中证1000_20日位置,5日后的实际涨跌幅,行业平均涨跌幅,行业上涨比例,个股强于行业,距上个交易日自然天数,星期几,是否周一,是否长假后首日,长假后第几个交易日,是否长假后三日内,是否长假后五日内,是否噪声样本,市场风险标签,原始预测涨跌,原始预测是否准确,完整规则修正原因,修正原因,修正后预测涨跌,修正后预测是否准确,是否发生修正,信号动作,观望原因,信号规则
2025-11-03,36662,core,49,2025-11-03,000807,云铝股份,工业金属,23.24,24.29,24.32,22.8,85389671.0,2014887398.21,6.61,5.6546,2.4623,0.6422504420579971,0.335,上涨,上涨,1,2025-11-10,0.5046296296296297,上涨,震荡,0,0,0,0.5185185185185185,0.4178768518518519,-0.216365202411714,-0.6405696597760551,0.5540540540540541,0.2972972972972973,0.1486486486486486,0.081081081081081,2,0,0.0291488691999357,0.038769746710253,0.7745425899486734,0.0227149436884048,0.5957462929676074,0.0128008609523933,0.5959112819305016,0.0189965125666478,0.7623419118489525,0.0386990531082751,1.4460000000000002,0.4,4.208600000000001,3.0,1,1,0,0,0,0,False,常规环境,上涨,1,不修正,不修正,上涨,1,0,观望,v16未满足高置信出手条件,
2025-11-03,36662,core,49,2025-11-03,605086,龙高股份,非金属材料Ⅱ,24.5,24.7,24.87,24.46,1034639.0,25466513.73,1.67,0.3657,0.5774,0.64005734854086,0.335,上涨,上涨,1,2025-11-10,0.5046296296296297,上涨,震荡,0,0,0,0.5185185185185185,0.4178768518518519,-0.216365202411714,-0.6405696597760551,0.5540540540540541,0.2972972972972973,0.1486486486486486,0.081081081081081,2,0,0.0291488691999357,0.038769746710253,0.7745425899486734,0.0227149436884048,0.5957462929676074,0.0128008609523933,0.5959112819305016,0.0189965125666478,0.7623419118489525,0.0574898785425102,-0.9432333333333331,0.6666666666666666,1.3089333333333333,3.0,1,1,0,0,0,0,False,常规环境,上涨,1,不修正,不修正,上涨,1,0,观望,v16未满足高置信出手条件,
2025-11-03,36662,core,49,2025-11-03,002158,汉钟精机,通用设备,24.36,24.52,24.65,23.95,9552593.0,232454910.65,2.86,0.2453,1.7903,0.6379947155859272,0.335,上涨,下跌,0,2025-11-10,0.5046296296296297,上涨,震荡,0,0,0,0.5185185185185185,0.4178768518518519,-0.216365202411714,-0.6405696597760551,0.5540540540540541,0.2972972972972973,0.1486486486486486,0.081081081081081,2,0,0.0291488691999357,0.038769746710253,0.7745425899486734,0.0227149436884048,0.5957462929676074,0.0128008609523933,0.5959112819305016,0.0189965125666478,0.7623419118489525,-0.0093800978792822,-0.2150499999999999,0.75,0.4603499999999999,3.0,1,1,0,0,0,0,True,常规环境,上涨,0,不修正,不修正,上涨,0,0,观望,v16未满足高置信出手条件,
2025-11-03,36662,core,49,2025-11-03,002655,共达电声,消费电子,12.47,12.64,12.66,12.41,8638450.0,108701144.8,2.0,1.0392,2.3877,0.6357081888363206,0.335,上涨,下跌,0,2025-11-10,0.5046296296296297,上涨,震荡,0,0,0,0.5185185185185185,0.4178768518518519,-0.216365202411714,-0.6405696597760551,0.5540540540540541,0.2972972972972973,0.1486486486486486,0.081081081081081,2,0,0.0291488691999357,0.038769746710253,0.7745425899486734,0.0227149436884048,0.5957462929676074,0.0128008609523933,0.5959112819305016,0.0189965125666478,0.7623419118489525,-0.007120253164557,0.6250199999999999,0.8,0.41418,3.0,1,1,0,0,0,0,True,常规环境,上涨,0,不修正,不修正,上涨,0,0,观望,v16未满足高置信出手条件,
2025-11-03,36662,core,49,2025-11-03,603657,春光科技,家电零部件Ⅱ,32.58,32.81,33.14,32.33,2807880.0,91900116.4,2.47,-0.1218,2.077,0.6330586493041339,0.335,上涨,下跌,0,2025-11-10,0.5046296296296297,上涨,震荡,0,0,0,0.5185185185185185,0.4178768518518519,-0.216365202411714,-0.6405696597760551,0.5540540540540541,0.2972972972972973,0.1486486486486486,0.081081081081081,2,0,0.0291488691999357,0.038769746710253,0.7745425899486734,0.0227149436884048,0.5957462929676074,0.0128008609523933,0.5959112819305016,0.0189965125666478,0.7623419118489525,-0.0902163974398049,-1.5418,0.0,1.4200000000000002,3.0,1,1,0,0,0,0,False,常规环境,上涨,0,不修正,不修正,上涨,0,0,观望,v16未满足高置信出手条件,
2025-11-03,36662,core,49,2025-11-03,603496,恒为科技,计算机设备,28.68,28.69,28.9,28.28,8400715.0,239803050.01,2.17,0.3498,2.6235,0.6289201476551622,0.335,上涨,下跌,0,2025-11-10,0.5046296296296297,上涨,震荡,0,0,0,0.5185185185185185,0.4178768518518519,-0.216365202411714,-0.6405696597760551,0.5540540540540541,0.2972972972972973,0.1486486486486486,0.081081081081081,2,0,0.0291488691999357,0.038769746710253,0.7745425899486734,0.0227149436884048,0.5957462929676074,0.0128008609523933,0.5959112819305016,0.0189965125666478,0.7623419118489525,-0.0456605088881143,-0.80325,0.25,1.15305,3.0,1,1,0,0,0,0,False,常规环境,上涨,0,不修正,不修正,上涨,0,0,观望,v16未满足高置信出手条件,
2025-11-03,36662,core,49,2025-11-03,002978,安宁股份,小金属,32.06,31.59,32.09,31.11,5958174.0,187045080.7,3.06,-1.466,1.6104,0.6282873746027284,0.335,上涨,上涨,1,2025-11-10,0.5046296296296297,上涨,震荡,0,0,0,0.5185185185185185,0.4178768518518519,-0.216365202411714,-0.6405696597760551,0.5540540540540541,0.2972972972972973,0.1486486486486486,0.081081081081081,2,0,0.0291488691999357,0.038769746710253,0.7745425899486734,0.0227149436884048,0.5957462929676074,0.0128008609523933,0.5959112819305016,0.0189965125666478,0.7623419118489525,0.0455840455840457,-0.284175,0.5,-1.181825,3.0,1,1,0,0,0,0,False,常规环境,上涨,1,不修正,不修正,上涨,1,0,观望,v16未满足高置信出手条件,
2025-11-03,36662,core,49,2025-11-03,002415,海康威视,计算机设备,32.88,32.6,33.15,32.06,59034023.0,1917342461.25,3.32,-0.8214,0.6526,0.6276787083998361,0.335,上涨,下跌,0,2025-11-10,0.5046296296296297,上涨,震荡,0,0,0,0.5185185185185185,0.4178768518518519,-0.216365202411714,-0.6405696597760551,0.5540540540540541,0.2972972972972973,0.1486486486486486,0.081081081081081,2,0,0.0291488691999357,0.038769746710253,0.7745425899486734,0.0227149436884048,0.5957462929676074,0.0128008609523933,0.5959112819305016,0.0189965125666478,0.7623419118489525,-0.0242331288343559,-0.80325,0.25,-0.01815,3.0,1,1,0,0,0,0,False,常规环境,上涨,0,不修正,不修正,上涨,0,0,观望,v16未满足高置信出手条件,
2025-11-03,36662,core,49,2025-11-03,603059,倍加洁,个护用品,31.1,30.8,31.15,30.66,2295525.0,70835980.84,1.58,-0.6131,2.2853,0.6251957385488536,0.335,上涨,上涨,1,2025-11-10,0.5046296296296297,上涨,震荡,0,0,0,0.5185185185185185,0.4178768518518519,-0.216365202411714,-0.6405696597760551,0.5540540540540541,0.2972972972972973,0.1486486486486486,0.081081081081081,2,0,0.0291488691999357,0.038769746710253,0.7745425899486734,0.0227149436884048,0.5957462929676074,0.0128008609523933,0.5959112819305016,0.0189965125666478,0.7623419118489525,0.0483766233766234,-0.0276,0.5,-0.5854999999999999,3.0,1,1,0,0,0,0,False,常规环境,上涨,1,不修正,不修正,上涨,1,0,观望,v16未满足高置信出手条件,
2025-11-03,36662,core,49,2025-11-03,001311,多利科技,汽车零部件,23.16,23.37,23.38,23.0,2320768.0,53849047.45,1.65,1.3883,2.9434,0.6233514598832587,0.335,上涨,上涨,1,2025-11-10,0.5046296296296297,上涨,震荡,0,0,0,0.5185185185185185,0.4178768518518519,-0.216365202411714,-0.6405696597760551,0.5540540540540541,0.2972972972972973,0.1486486486486486,0.081081081081081,2,0,0.0291488691999357,0.038769746710253,0.7745425899486734,0.0227149436884048,0.5957462929676074,0.0128008609523933,0.5959112819305016,0.0189965125666478,0.7623419118489525,0.0872913992297816,0.0664684210526315,0.5263157894736842,1.3218315789473685,3.0,1,1,0,0,0,0,False,常规环境,上涨,1,不修正,不修正,上涨,1,0,观望,v16未满足高置信出手条件,
