锚点日期,训练样本数,特征集合,特征数量,日期,代码,名称,行业,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,换手率,预测上涨概率,方向阈值,预测涨跌,实际涨跌,涨跌预测是否准确,未来卖出日期,市场未来5日上涨比例,实际市场方向,实际市场状态,恐慌释放特征,过热回落风险特征,弱势延续风险特征,当日上涨比例,当日平均涨跌幅,当日上涨比例_近5日变化,当日平均涨跌幅_近5日变化,上涨行业比例,行业强涨比例_1pct,行业强跌比例_1pct,行业强跌比例_1pct_近5日变化,连续上涨天数,连续弱势天数,上证指数_10日涨跌幅,上证指数_20日涨跌幅,上证指数_20日位置,沪深300_20日涨跌幅,沪深300_20日位置,中证500_20日涨跌幅,中证500_20日位置,中证1000_20日涨跌幅,中证1000_20日位置,5日后的实际涨跌幅,行业平均涨跌幅,行业上涨比例,个股强于行业,距上个交易日自然天数,星期几,是否周一,是否长假后首日,长假后第几个交易日,是否长假后三日内,是否长假后五日内,是否噪声样本,市场风险标签,原始预测涨跌,原始预测是否准确,完整规则修正原因,修正原因,修正后预测涨跌,修正后预测是否准确,是否发生修正,信号动作,观望原因
2026-04-01,37632,relative_core,39,2026-04-01,002378,章源钨业,小金属,32.12,31.49,32.18,31.12,39293678.0,1238339092.36,3.39,0.5749,3.2878,0.7382003892741623,0.335,上涨,上涨,1,2026-04-09,0.5330396475770925,上涨,震荡,0,2,0,0.8810572687224669,1.9219140969162996,0.0005262952711394,-0.0389845756500717,0.8783783783783784,0.6081081081081081,0.0675675675675675,0.054054054054054,1,0,-0.0281645925098801,-0.032804103590127,0.422517930646302,-0.016633530863379,0.3772082116923348,-0.0604747152514654,0.3190601613374512,-0.0408135219114891,0.3720017635852753,0.0146078120038106,0.48755,0.75,0.0873499999999999,1.0,3,0,0,0,0,0,True,常规环境,上涨,1,不修正,不修正,上涨,1,0,出手,
2026-04-01,37632,relative_core,39,2026-04-01,603358,华达科技,汽车零部件,34.5,36.01,37.8,33.95,33099925.0,1184022194.47,11.16,4.3768,7.2718,0.7276839274278488,0.335,上涨,下跌,0,2026-04-09,0.5330396475770925,上涨,震荡,0,2,0,0.8810572687224669,1.9219140969162996,0.0005262952711394,-0.0389845756500717,0.8783783783783784,0.6081081081081081,0.0675675675675675,0.054054054054054,1,0,-0.0281645925098801,-0.032804103590127,0.422517930646302,-0.016633530863379,0.3772082116923348,-0.0604747152514654,0.3190601613374512,-0.0408135219114891,0.3720017635852753,-0.034434879200222,1.7055166666666668,0.9583333333333334,2.6712833333333332,1.0,3,0,0,0,0,0,False,常规环境,上涨,0,不修正,不修正,上涨,0,0,出手,
2026-04-01,37632,relative_core,39,2026-04-01,002580,圣阳股份,电池,17.92,18.36,19.37,16.97,171411816.0,3199870862.13,13.63,4.2589,37.8946,0.7107558989812773,0.335,上涨,下跌,0,2026-04-09,0.5330396475770925,上涨,震荡,0,2,0,0.8810572687224669,1.9219140969162996,0.0005262952711394,-0.0389845756500717,0.8783783783783784,0.6081081081081081,0.0675675675675675,0.054054054054054,1,0,-0.0281645925098801,-0.032804103590127,0.422517930646302,-0.016633530863379,0.3772082116923348,-0.0604747152514654,0.3190601613374512,-0.0408135219114891,0.3720017635852753,-0.0604575163398692,1.3470333333333333,0.8333333333333334,2.9118666666666666,1.0,3,0,0,0,0,0,False,常规环境,上涨,0,不修正,不修正,上涨,0,0,出手,
2026-04-01,37632,relative_core,39,2026-04-01,603813,*ST原尚,物流,25.2,24.06,25.44,24.06,1346000.0,32983985.0,5.45,-5.0138,1.2817,0.708786977462407,0.335,上涨,上涨,1,2026-04-09,0.5330396475770925,上涨,震荡,0,2,0,0.8810572687224669,1.9219140969162996,0.0005262952711394,-0.0389845756500717,0.8783783783783784,0.6081081081081081,0.0675675675675675,0.054054054054054,1,0,-0.0281645925098801,-0.032804103590127,0.422517930646302,-0.016633530863379,0.3772082116923348,-0.0604747152514654,0.3190601613374512,-0.0408135219114891,0.3720017635852753,0.0453034081463008,-0.3433499999999999,0.75,-4.67045,1.0,3,0,0,0,0,0,False,常规环境,上涨,1,不修正,不修正,上涨,1,0,出手,
2026-04-01,37632,relative_core,39,2026-04-01,002757,南兴股份,专用设备,20.4,20.58,20.68,20.18,9228450.0,189036585.0,2.5,3.003,3.2719,0.7040187124508692,0.335,上涨,下跌,0,2026-04-09,0.5330396475770925,上涨,震荡,0,2,0,0.8810572687224669,1.9219140969162996,0.0005262952711394,-0.0389845756500717,0.8783783783783784,0.6081081081081081,0.0675675675675675,0.054054054054054,1,0,-0.0281645925098801,-0.032804103590127,0.422517930646302,-0.016633530863379,0.3772082116923348,-0.0604747152514654,0.3190601613374512,-0.0408135219114891,0.3720017635852753,-0.0165208940719144,2.6637999999999997,1.0,0.3392000000000004,1.0,3,0,0,0,0,0,True,常规环境,上涨,0,不修正,不修正,上涨,0,0,出手,
2026-04-01,37632,relative_core,39,2026-04-01,002655,共达电声,消费电子,17.99,18.68,18.78,17.81,52257243.0,953952806.45,5.36,3.2044,14.444,0.6910600578594434,0.335,上涨,上涨,1,2026-04-09,0.5330396475770925,上涨,震荡,0,2,0,0.8810572687224669,1.9219140969162996,0.0005262952711394,-0.0389845756500717,0.8783783783783784,0.6081081081081081,0.0675675675675675,0.054054054054054,1,0,-0.0281645925098801,-0.032804103590127,0.422517930646302,-0.016633530863379,0.3772082116923348,-0.0604747152514654,0.3190601613374512,-0.0408135219114891,0.3720017635852753,0.1327623126338331,2.37562,1.0,0.8287800000000001,1.0,3,0,0,0,0,0,False,常规环境,上涨,1,不修正,不修正,上涨,1,0,出手,
2026-04-01,37632,relative_core,39,2026-04-01,002128,电投能源,煤炭开采,30.49,30.08,30.49,29.9,13880870.0,418953184.52,1.96,0.0333,0.6192,0.681741264128884,0.335,上涨,上涨,1,2026-04-09,0.5330396475770925,上涨,震荡,0,2,0,0.8810572687224669,1.9219140969162996,0.0005262952711394,-0.0389845756500717,0.8783783783783784,0.6081081081081081,0.0675675675675675,0.054054054054054,1,0,-0.0281645925098801,-0.032804103590127,0.422517930646302,-0.016633530863379,0.3772082116923348,-0.0604747152514654,0.3190601613374512,-0.0408135219114891,0.3720017635852753,0.076462765957447,0.0333,1.0,0.0,1.0,3,0,0,0,0,0,False,常规环境,上涨,1,不修正,不修正,上涨,1,0,出手,
2026-04-01,37632,relative_core,39,2026-04-01,002380,科远智慧,IT服务Ⅱ,31.51,31.73,32.05,31.35,4311000.0,136445182.8,2.27,2.986,3.0412,0.6756538738619168,0.335,上涨,上涨,1,2026-04-09,0.5330396475770925,上涨,震荡,0,2,0,0.8810572687224669,1.9219140969162996,0.0005262952711394,-0.0389845756500717,0.8783783783783784,0.6081081081081081,0.0675675675675675,0.054054054054054,1,0,-0.0281645925098801,-0.032804103590127,0.422517930646302,-0.016633530863379,0.3772082116923348,-0.0604747152514654,0.3190601613374512,-0.0408135219114891,0.3720017635852753,0.0551528521903559,0.58246,0.8,2.4035400000000005,1.0,3,0,0,0,0,0,False,常规环境,上涨,1,不修正,不修正,上涨,1,0,出手,
2026-04-01,37632,relative_core,39,2026-04-01,000811,冰轮环境,通用设备,17.7,17.74,17.98,17.5,16221054.0,287529937.88,2.79,3.0197,1.6579,0.6647949138699973,0.335,上涨,上涨,1,2026-04-09,0.5330396475770925,上涨,震荡,0,2,0,0.8810572687224669,1.9219140969162996,0.0005262952711394,-0.0389845756500717,0.8783783783783784,0.6081081081081081,0.0675675675675675,0.054054054054054,1,0,-0.0281645925098801,-0.032804103590127,0.422517930646302,-0.016633530863379,0.3772082116923348,-0.0604747152514654,0.3190601613374512,-0.0408135219114891,0.3720017635852753,0.0552423900789176,2.5872875,1.0,0.4324124999999998,1.0,3,0,0,0,0,0,False,常规环境,上涨,1,不修正,不修正,上涨,1,0,出手,
2026-04-01,37632,relative_core,39,2026-04-01,000935,四川双马,多元金融,25.52,25.38,26.15,25.32,4699734.0,120719697.18,3.32,1.642,0.6156,0.6608680920395338,0.335,上涨,上涨,1,2026-04-09,0.5330396475770925,上涨,震荡,0,2,0,0.8810572687224669,1.9219140969162996,0.0005262952711394,-0.0389845756500717,0.8783783783783784,0.6081081081081081,0.0675675675675675,0.054054054054054,1,0,-0.0281645925098801,-0.032804103590127,0.422517930646302,-0.016633530863379,0.3772082116923348,-0.0604747152514654,0.3190601613374512,-0.0408135219114891,0.3720017635852753,0.0173364854215918,1.642,1.0,0.0,1.0,3,0,0,0,0,0,True,常规环境,上涨,1,不修正,不修正,上涨,1,0,出手,
