锚点日期,训练样本数,特征集合,特征数量,日期,代码,名称,行业,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,换手率,预测上涨概率,方向阈值,预测涨跌,实际涨跌,涨跌预测是否准确,未来卖出日期,市场未来5日上涨比例,实际市场方向,实际市场状态,恐慌释放特征,过热回落风险特征,弱势延续风险特征,当日上涨比例,当日平均涨跌幅,当日上涨比例_近5日变化,当日平均涨跌幅_近5日变化,上涨行业比例,行业强涨比例_1pct,行业强跌比例_1pct,行业强跌比例_1pct_近5日变化,连续上涨天数,连续弱势天数,上证指数_10日涨跌幅,上证指数_20日涨跌幅,上证指数_20日位置,沪深300_20日涨跌幅,沪深300_20日位置,中证500_20日涨跌幅,中证500_20日位置,中证1000_20日涨跌幅,中证1000_20日位置,5日后的实际涨跌幅,行业平均涨跌幅,行业上涨比例,个股强于行业,距上个交易日自然天数,星期几,是否周一,是否长假后首日,长假后第几个交易日,是否长假后三日内,是否长假后五日内,是否噪声样本,市场风险标签,原始预测涨跌,原始预测是否准确,完整规则修正原因,修正原因,修正后预测涨跌,修正后预测是否准确,是否发生修正
2026-03-02,36731,stock_only,34,2026-03-02,600699,均胜电子,汽车零部件,27.3,27.37,27.65,26.9,33423427.0,911908882.91,2.68,-2.2151,2.4666,0.723001864103096,0.615,上涨,下跌,0,2026-03-09,0.2331838565022421,下跌,强下跌,3,0,0,0.2286995515695067,-1.317835874439462,-0.0570147341447789,-0.605851499439462,0.2465753424657534,0.1917808219178082,0.589041095890411,0.2241762310255461,0,1,0.0287800023976878,0.0112245785600098,1.0,0.0055655967938392,0.8295967673226968,0.0079355510468079,0.9998121996824284,0.0007344337341426,0.8567199337222309,-0.0537084398976982,-2.409059090909091,0.1363636363636363,0.1939590909090909,3.0,1,1,0,5,0,1,False,恐慌释放高,上涨,0,不修正,不修正,上涨,0,0
2026-03-02,36731,stock_only,34,2026-03-02,603826,坤彩科技,非金属材料Ⅱ,20.41,20.69,21.16,20.41,11726038.0,242642007.38,3.63,0.0968,1.7897,0.7169552505931532,0.615,上涨,上涨,1,2026-03-09,0.2331838565022421,下跌,强下跌,3,0,0,0.2286995515695067,-1.317835874439462,-0.0570147341447789,-0.605851499439462,0.2465753424657534,0.1917808219178082,0.589041095890411,0.2241762310255461,0,1,0.0287800023976878,0.0112245785600098,1.0,0.0055655967938392,0.8295967673226968,0.0079355510468079,0.9998121996824284,0.0007344337341426,0.8567199337222309,0.1324311261478974,-0.6288666666666667,0.3333333333333333,0.7256666666666667,3.0,1,1,0,5,0,1,False,恐慌释放高,上涨,1,不修正,不修正,上涨,1,0
2026-03-02,36731,stock_only,34,2026-03-02,601628,中国人寿,保险Ⅱ,44.03,43.59,44.33,43.39,24406491.0,1067014499.89,2.11,-2.0009,0.1172,0.7097255808562455,0.615,上涨,下跌,0,2026-03-09,0.2331838565022421,下跌,强下跌,3,0,0,0.2286995515695067,-1.317835874439462,-0.0570147341447789,-0.605851499439462,0.2465753424657534,0.1917808219178082,0.589041095890411,0.2241762310255461,0,1,0.0287800023976878,0.0112245785600098,1.0,0.0055655967938392,0.8295967673226968,0.0079355510468079,0.9998121996824284,0.0007344337341426,0.8567199337222309,-0.0318880477173664,-2.0051,0.0,0.0041999999999999,3.0,1,1,0,5,0,1,False,恐慌释放高,上涨,0,不修正,不修正,上涨,0,0
2026-03-02,36731,stock_only,34,2026-03-02,000811,冰轮环境,通用设备,19.95,21.5,22.08,19.81,59810857.0,1269101503.73,11.12,5.3405,6.1132,0.7051569026260568,0.615,上涨,下跌,0,2026-03-09,0.2331838565022421,下跌,强下跌,3,0,0,0.2286995515695067,-1.317835874439462,-0.0570147341447789,-0.605851499439462,0.2465753424657534,0.1917808219178082,0.589041095890411,0.2241762310255461,0,1,0.0287800023976878,0.0112245785600098,1.0,0.0055655967938392,0.8295967673226968,0.0079355510468079,0.9998121996824284,0.0007344337341426,0.8567199337222309,-0.0586046511627907,-2.5266875,0.125,7.8671875,3.0,1,1,0,5,0,1,False,恐慌释放高,上涨,0,不修正,不修正,上涨,0,0
2026-03-02,36731,stock_only,34,2026-03-02,600171,上海贝岭,半导体,31.08,30.48,31.15,30.44,17493522.0,536959152.98,2.25,-3.2995,2.4676,0.7047920118782843,0.615,上涨,下跌,0,2026-03-09,0.2331838565022421,下跌,强下跌,3,0,0,0.2286995515695067,-1.317835874439462,-0.0570147341447789,-0.605851499439462,0.2465753424657534,0.1917808219178082,0.589041095890411,0.2241762310255461,0,1,0.0287800023976878,0.0112245785600098,1.0,0.0055655967938392,0.8295967673226968,0.0079355510468079,0.9998121996824284,0.0007344337341426,0.8567199337222309,-0.0324803149606299,-2.9302,0.0,-0.3692999999999999,3.0,1,1,0,5,0,1,False,恐慌释放高,上涨,0,不修正,不修正,上涨,0,0
2026-03-02,36731,stock_only,34,2026-03-02,600460,士兰微,半导体,31.3,31.13,31.74,30.92,52917188.0,1654695418.26,2.55,-3.2929,3.18,0.7025615601647841,0.615,上涨,下跌,0,2026-03-09,0.2331838565022421,下跌,强下跌,3,0,0,0.2286995515695067,-1.317835874439462,-0.0570147341447789,-0.605851499439462,0.2465753424657534,0.1917808219178082,0.589041095890411,0.2241762310255461,0,1,0.0287800023976878,0.0112245785600098,1.0,0.0055655967938392,0.8295967673226968,0.0079355510468079,0.9998121996824284,0.0007344337341426,0.8567199337222309,-0.0838419530999036,-2.9302,0.0,-0.3626999999999998,3.0,1,1,0,5,0,1,False,恐慌释放高,上涨,0,不修正,不修正,上涨,0,0
2026-03-02,36731,stock_only,34,2026-03-02,601601,中国太保,保险Ⅱ,40.41,39.99,40.85,39.52,48247502.0,1928578716.05,3.26,-2.0093,0.7049,0.6994770702266992,0.615,上涨,下跌,0,2026-03-09,0.2331838565022421,下跌,强下跌,3,0,0,0.2286995515695067,-1.317835874439462,-0.0570147341447789,-0.605851499439462,0.2465753424657534,0.1917808219178082,0.589041095890411,0.2241762310255461,0,1,0.0287800023976878,0.0112245785600098,1.0,0.0055655967938392,0.8295967673226968,0.0079355510468079,0.9998121996824284,0.0007344337341426,0.8567199337222309,-0.0447611902975744,-2.0051,0.0,-0.0041999999999999,3.0,1,1,0,5,0,1,False,恐慌释放高,上涨,0,不修正,不修正,上涨,0,0
2026-03-02,36731,stock_only,34,2026-03-02,002422,科伦药业,化学制药,29.78793609,29.7780758,30.02458305,29.09771579,15253969.0,456487089.76,3.08,-1.1133,1.1681,0.69822091686743,0.615,上涨,上涨,1,2026-03-09,0.2331838565022421,下跌,强下跌,3,0,0,0.2286995515695067,-1.317835874439462,-0.0570147341447789,-0.605851499439462,0.2465753424657534,0.1917808219178082,0.589041095890411,0.2241762310255461,0,1,0.0287800023976878,0.0112245785600098,1.0,0.0055655967938392,0.8295967673226968,0.0079355510468079,0.9998121996824284,0.0007344337341426,0.8567199337222309,0.0562913907284767,-2.57748,0.0,1.46418,3.0,1,1,0,5,0,1,False,恐慌释放高,上涨,1,不修正,不修正,上涨,1,0
2026-03-02,36731,stock_only,34,2026-03-02,603657,春光科技,家电零部件Ⅱ,27.9,27.77,28.8,27.75,2257000.0,63344553.0,3.63,-4.0097,1.6695,0.6947721183395178,0.615,上涨,上涨,1,2026-03-09,0.2331838565022421,下跌,强下跌,3,0,0,0.2286995515695067,-1.317835874439462,-0.0570147341447789,-0.605851499439462,0.2465753424657534,0.1917808219178082,0.589041095890411,0.2241762310255461,0,1,0.0287800023976878,0.0112245785600098,1.0,0.0055655967938392,0.8295967673226968,0.0079355510468079,0.9998121996824284,0.0007344337341426,0.8567199337222309,0.0162045372704358,-3.5978,0.0,-0.4118999999999997,3.0,1,1,0,5,0,1,True,恐慌释放高,上涨,1,不修正,不修正,上涨,1,0
2026-03-02,36731,stock_only,34,2026-03-02,000526,学大教育,教育,36.69,35.78,36.69,35.65,2201200.0,79320758.7,2.8,-3.8172,1.8426,0.693003735217975,0.615,上涨,下跌,0,2026-03-09,0.2331838565022421,下跌,强下跌,3,0,0,0.2286995515695067,-1.317835874439462,-0.0570147341447789,-0.605851499439462,0.2465753424657534,0.1917808219178082,0.589041095890411,0.2241762310255461,0,1,0.0287800023976878,0.0112245785600098,1.0,0.0055655967938392,0.8295967673226968,0.0079355510468079,0.9998121996824284,0.0007344337341426,0.8567199337222309,-0.0251537171604248,-3.8172,0.0,0.0,3.0,1,1,0,5,0,1,False,恐慌释放高,上涨,0,不修正,不修正,上涨,0,0
2026-03-02,36731,stock_only,34,2026-03-02,600976,健民集团,中药Ⅱ,31.86139425,31.35550341,31.87112292,31.26794538,1698833.0,54977768.58,1.89,-1.8874,1.1082,0.6901121164652781,0.615,上涨,下跌,0,2026-03-09,0.2331838565022421,下跌,强下跌,3,0,0,0.2286995515695067,-1.317835874439462,-0.0570147341447789,-0.605851499439462,0.2465753424657534,0.1917808219178082,0.589041095890411,0.2241762310255461,0,1,0.0287800023976878,0.0112245785600098,1.0,0.0055655967938392,0.8295967673226968,0.0079355510468079,0.9998121996824284,0.0007344337341426,0.8567199337222309,-0.0210983555693453,-2.9339,0.0,1.0465,3.0,1,1,0,5,0,1,False,恐慌释放高,上涨,0,不修正,不修正,上涨,0,0
2026-03-02,36731,stock_only,34,2026-03-02,002902,铭普光磁,通信设备,21.1,20.75,21.35,20.72,6372136.0,133579575.64,2.95,-2.7648,3.5873,0.6899895560281711,0.615,上涨,下跌,0,2026-03-09,0.2331838565022421,下跌,强下跌,3,0,0,0.2286995515695067,-1.317835874439462,-0.0570147341447789,-0.605851499439462,0.2465753424657534,0.1917808219178082,0.589041095890411,0.2241762310255461,0,1,0.0287800023976878,0.0112245785600098,1.0,0.0055655967938392,0.8295967673226968,0.0079355510468079,0.9998121996824284,0.0007344337341426,0.8567199337222309,-0.024578313253012,-2.682825,0.0,-0.0819749999999999,3.0,1,1,0,5,0,1,False,恐慌释放高,上涨,0,不修正,不修正,上涨,0,0
2026-03-02,36731,stock_only,34,2026-03-02,000062,深圳华强,其他电子Ⅱ,24.6317786,24.2328834,24.75144716,24.16307674,13941435.0,341330340.47,2.33,-3.9526,1.3342,0.6892100837295452,0.615,上涨,下跌,0,2026-03-09,0.2331838565022421,下跌,强下跌,3,0,0,0.2286995515695067,-1.317835874439462,-0.0570147341447789,-0.605851499439462,0.2465753424657534,0.1917808219178082,0.589041095890411,0.2241762310255461,0,1,0.0287800023976878,0.0112245785600098,1.0,0.0055655967938392,0.8295967673226968,0.0079355510468079,0.9998121996824284,0.0007344337341426,0.8567199337222309,-0.031275720164609,-3.5185,0.0,-0.4340999999999999,3.0,1,1,0,5,0,1,False,恐慌释放高,上涨,0,不修正,不修正,上涨,0,0
2026-03-02,36731,stock_only,34,2026-03-02,002580,圣阳股份,电池,13.41,13.2,13.47,13.12,14837748.0,196744855.11,2.58,-2.7266,3.2802,0.6883839860781313,0.615,上涨,上涨,1,2026-03-09,0.2331838565022421,下跌,强下跌,3,0,0,0.2286995515695067,-1.317835874439462,-0.0570147341447789,-0.605851499439462,0.2465753424657534,0.1917808219178082,0.589041095890411,0.2241762310255461,0,1,0.0287800023976878,0.0112245785600098,1.0,0.0055655967938392,0.8295967673226968,0.0079355510468079,0.9998121996824284,0.0007344337341426,0.8567199337222309,0.0151515151515151,-2.462616666666667,0.0,-0.263983333333333,3.0,1,1,0,5,0,1,True,恐慌释放高,上涨,1,不修正,不修正,上涨,1,0
2026-03-02,36731,stock_only,34,2026-03-02,002134,天津普林,元件,23.88,23.84,24.1,23.23,7931925.0,187171144.25,3.57,-2.0542,3.2193,0.6759564838924352,0.615,上涨,下跌,0,2026-03-09,0.2331838565022421,下跌,强下跌,3,0,0,0.2286995515695067,-1.317835874439462,-0.0570147341447789,-0.605851499439462,0.2465753424657534,0.1917808219178082,0.589041095890411,0.2241762310255461,0,1,0.0287800023976878,0.0112245785600098,1.0,0.0055655967938392,0.8295967673226968,0.0079355510468079,0.9998121996824284,0.0007344337341426,0.8567199337222309,-0.0721476510067113,-0.4740999999999999,0.4285714285714285,-1.5800999999999998,3.0,1,1,0,5,0,1,False,恐慌释放高,上涨,0,不修正,不修正,上涨,0,0
2026-03-02,36731,stock_only,34,2026-03-02,603198,迎驾贡酒,白酒Ⅱ,37.64,36.91,37.64,36.82,3986796.0,147892767.64,2.16,-2.9195,0.4983,0.6746398363221889,0.615,上涨,下跌,0,2026-03-09,0.2331838565022421,下跌,强下跌,3,0,0,0.2286995515695067,-1.317835874439462,-0.0570147341447789,-0.605851499439462,0.2465753424657534,0.1917808219178082,0.589041095890411,0.2241762310255461,0,1,0.0287800023976878,0.0112245785600098,1.0,0.0055655967938392,0.8295967673226968,0.0079355510468079,0.9998121996824284,0.0007344337341426,0.8567199337222309,-0.0251964237334055,-3.34065,0.0,0.4211499999999999,3.0,1,1,0,5,0,1,False,恐慌释放高,上涨,0,不修正,不修正,上涨,0,0
2026-03-02,36731,stock_only,34,2026-03-02,000938,紫光股份,IT服务Ⅱ,25.51,25.08,25.68,24.97,59089872.0,1492815855.61,2.74,-3.3526,2.066,0.6737254785739786,0.615,上涨,下跌,0,2026-03-09,0.2331838565022421,下跌,强下跌,3,0,0,0.2286995515695067,-1.317835874439462,-0.0570147341447789,-0.605851499439462,0.2465753424657534,0.1917808219178082,0.589041095890411,0.2241762310255461,0,1,0.0287800023976878,0.0112245785600098,1.0,0.0055655967938392,0.8295967673226968,0.0079355510468079,0.9998121996824284,0.0007344337341426,0.8567199337222309,-0.0326953748006377,-2.3878999999999997,0.2,-0.9647,3.0,1,1,0,5,0,1,False,恐慌释放高,上涨,0,不修正,不修正,上涨,0,0
2026-03-02,36731,stock_only,34,2026-03-02,603272,*ST联翔,家居用品,24.48,22.48,24.95,22.48,5785900.0,132982599.6,9.89,-10.008,5.5834,0.6714076026262623,0.615,上涨,上涨,1,2026-03-09,0.2331838565022421,下跌,强下跌,3,0,0,0.2286995515695067,-1.317835874439462,-0.0570147341447789,-0.605851499439462,0.2465753424657534,0.1917808219178082,0.589041095890411,0.2241762310255461,0,1,0.0287800023976878,0.0112245785600098,1.0,0.0055655967938392,0.8295967673226968,0.0079355510468079,0.9998121996824284,0.0007344337341426,0.8567199337222309,0.0346975088967971,-3.916725,0.0,-6.091275,3.0,1,1,0,5,0,1,False,恐慌释放高,上涨,1,不修正,不修正,上涨,1,0
2026-03-02,36731,stock_only,34,2026-03-02,002552,宝鼎科技,元件,21.36,21.3,21.59,20.61,11242900.0,238124727.0,4.63,0.6616,3.051,0.663968534564954,0.615,上涨,下跌,0,2026-03-09,0.2331838565022421,下跌,强下跌,3,0,0,0.2286995515695067,-1.317835874439462,-0.0570147341447789,-0.605851499439462,0.2465753424657534,0.1917808219178082,0.589041095890411,0.2241762310255461,0,1,0.0287800023976878,0.0112245785600098,1.0,0.0055655967938392,0.8295967673226968,0.0079355510468079,0.9998121996824284,0.0007344337341426,0.8567199337222309,-0.0835680751173709,-0.4740999999999999,0.4285714285714285,1.1357,3.0,1,1,0,5,0,1,False,恐慌释放高,上涨,0,不修正,不修正,上涨,0,0
2026-03-02,36731,stock_only,34,2026-03-02,001287,中电港,其他电子Ⅱ,24.28,23.88,24.57,23.78,17936291.0,431609735.31,3.21,-3.0844,4.1007,0.6629679533708799,0.615,上涨,下跌,0,2026-03-09,0.2331838565022421,下跌,强下跌,3,0,0,0.2286995515695067,-1.317835874439462,-0.0570147341447789,-0.605851499439462,0.2465753424657534,0.1917808219178082,0.589041095890411,0.2241762310255461,0,1,0.0287800023976878,0.0112245785600098,1.0,0.0055655967938392,0.8295967673226968,0.0079355510468079,0.9998121996824284,0.0007344337341426,0.8567199337222309,-0.0548576214405359,-3.5185,0.0,0.4340999999999999,3.0,1,1,0,5,0,1,False,恐慌释放高,上涨,0,不修正,不修正,上涨,0,0
2026-03-02,36731,stock_only,34,2026-03-02,600520,三佳科技,专用设备,27.46,27.52,28.08,27.3,4882000.0,134751155.0,2.75,-2.8934,3.0815,0.6616718919338218,0.615,上涨,下跌,0,2026-03-09,0.2331838565022421,下跌,强下跌,3,0,0,0.2286995515695067,-1.317835874439462,-0.0570147341447789,-0.605851499439462,0.2465753424657534,0.1917808219178082,0.589041095890411,0.2241762310255461,0,1,0.0287800023976878,0.0112245785600098,1.0,0.0055655967938392,0.8295967673226968,0.0079355510468079,0.9998121996824284,0.0007344337341426,0.8567199337222309,-0.0334302325581394,-4.05595,0.0,1.16255,3.0,1,1,0,5,0,1,False,恐慌释放高,上涨,0,不修正,不修正,上涨,0,0
2026-03-02,36731,stock_only,34,2026-03-02,603211,晋拓股份,汽车零部件,22.55,22.51,23.15,22.31,4894800.0,110658042.86,3.66,-1.7888,1.8008,0.6599349216416579,0.615,上涨,下跌,0,2026-03-09,0.2331838565022421,下跌,强下跌,3,0,0,0.2286995515695067,-1.317835874439462,-0.0570147341447789,-0.605851499439462,0.2465753424657534,0.1917808219178082,0.589041095890411,0.2241762310255461,0,1,0.0287800023976878,0.0112245785600098,1.0,0.0055655967938392,0.8295967673226968,0.0079355510468079,0.9998121996824284,0.0007344337341426,0.8567199337222309,-0.061750333185251,-2.409059090909091,0.1363636363636363,0.620259090909091,3.0,1,1,0,5,0,1,False,恐慌释放高,上涨,0,不修正,不修正,上涨,0,0
2026-03-02,36731,stock_only,34,2026-03-02,002415,海康威视,计算机设备,31.01,31.16,31.41,30.81,48418999.0,1508143165.4,1.91,-0.8906,0.5352,0.6574181560649639,0.615,上涨,下跌,0,2026-03-09,0.2331838565022421,下跌,强下跌,3,0,0,0.2286995515695067,-1.317835874439462,-0.0570147341447789,-0.605851499439462,0.2465753424657534,0.1917808219178082,0.589041095890411,0.2241762310255461,0,1,0.0287800023976878,0.0112245785600098,1.0,0.0055655967938392,0.8295967673226968,0.0079355510468079,0.9998121996824284,0.0007344337341426,0.8567199337222309,0.0,-1.26905,0.25,0.37845,3.0,1,1,0,5,0,1,True,恐慌释放高,上涨,0,不修正,不修正,上涨,0,0
2026-03-02,36731,stock_only,34,2026-03-02,600066,宇通客车,商用车,29.59,30.26,30.38,29.27,20677084.0,623447491.89,3.74,1.9198,0.9339,0.6549927811624082,0.615,上涨,下跌,0,2026-03-09,0.2331838565022421,下跌,强下跌,3,0,0,0.2286995515695067,-1.317835874439462,-0.0570147341447789,-0.605851499439462,0.2465753424657534,0.1917808219178082,0.589041095890411,0.2241762310255461,0,1,0.0287800023976878,0.0112245785600098,1.0,0.0055655967938392,0.8295967673226968,0.0079355510468079,0.9998121996824284,0.0007344337341426,0.8567199337222309,-0.0270984798413748,1.9198,1.0,0.0,3.0,1,1,0,5,0,1,False,恐慌释放高,上涨,0,不修正,不修正,上涨,0,0
2026-03-02,36731,stock_only,34,2026-03-02,003023,彩虹集团,小家电,23.9,22.97,24.2,22.9,3593630.0,83489804.1,5.38,-5.0041,3.4192,0.654725490306942,0.615,上涨,上涨,1,2026-03-09,0.2331838565022421,下跌,强下跌,3,0,0,0.2286995515695067,-1.317835874439462,-0.0570147341447789,-0.605851499439462,0.2465753424657534,0.1917808219178082,0.589041095890411,0.2241762310255461,0,1,0.0287800023976878,0.0112245785600098,1.0,0.0055655967938392,0.8295967673226968,0.0079355510468079,0.9998121996824284,0.0007344337341426,0.8567199337222309,0.0796691336525903,-0.36175,0.25,-4.64235,3.0,1,1,0,5,0,1,False,恐慌释放高,上涨,1,不修正,不修正,上涨,1,0
