锚点日期,训练样本数,特征集合,特征数量,日期,代码,名称,行业,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,换手率,预测上涨概率,方向阈值,预测涨跌,实际涨跌,涨跌预测是否准确,未来卖出日期
2026-02-12,36831,relative_core,39,2026-02-12,600096,云天化,农化制品,36.53,36.66,36.87,36.35,29815289.0,1091384671.93,1.42,0.3834,1.6355,0.8065405993446947,0.345,上涨,上涨,1,2026-02-27
2026-02-12,36831,relative_core,39,2026-02-12,002978,安宁股份,小金属,37.0,37.07,37.71,36.87,5236049.0,195170794.47,2.27,0.3519,1.4152,0.7912986549264711,0.345,上涨,上涨,1,2026-02-27
2026-02-12,36831,relative_core,39,2026-02-12,002988,豪美新材,工业金属,35.75,35.01,35.93,35.0,2241835.0,79586776.05,2.6,-2.0699,0.8978,0.750513497124123,0.345,上涨,上涨,1,2026-02-27
2026-02-12,36831,relative_core,39,2026-02-12,001336,楚环科技,环保设备Ⅱ,28.09,27.66,28.28,27.5,1327574.0,37076070.84,2.78,-1.4606,2.8499,0.7427935854628389,0.345,上涨,上涨,1,2026-02-27
2026-02-12,36831,relative_core,39,2026-02-12,003019,宸展光电,光学光电子,31.13,31.12,31.3,30.88,1758848.0,54842460.85,1.35,0.0,1.0294,0.7413547584382558,0.345,上涨,上涨,1,2026-02-27
2026-02-12,36831,relative_core,39,2026-02-12,600330,天通股份,电子化学品Ⅱ,17.26,18.0,18.49,17.02,154943682.0,2769163134.37,8.56,4.834,12.562,0.7399567347476597,0.345,上涨,下跌,0,2026-02-27
2026-02-12,36831,relative_core,39,2026-02-12,603355,莱克电气,小家电,31.17,30.88,31.24,30.8,2041180.0,63238446.25,1.41,-1.1524,0.356,0.7390375587334573,0.345,上涨,上涨,1,2026-02-27
2026-02-12,36831,relative_core,39,2026-02-12,600323,瀚蓝环境,环境治理,29.16,28.75,29.16,28.53,4100919.0,117863185.84,2.16,-1.406,0.503,0.7377333509216547,0.345,上涨,下跌,0,2026-02-27
2026-02-12,36831,relative_core,39,2026-02-12,003023,彩虹集团,小家电,23.73,23.27,23.88,23.23,2786500.0,65208735.0,2.74,-1.8971,2.6512,0.7317643102697646,0.345,上涨,上涨,1,2026-02-27
2026-02-12,36831,relative_core,39,2026-02-12,000933,神火股份,工业金属,31.53,31.06,31.83,30.88,33255302.0,1041081253.62,3.0,-1.8951,1.4797,0.728865194009773,0.345,上涨,上涨,1,2026-02-27
2026-02-12,36831,relative_core,39,2026-02-12,603657,春光科技,家电零部件Ⅱ,29.05,28.88,29.3,28.71,1316300.0,38204604.0,2.03,-0.7901,0.9737,0.7281955662626416,0.345,上涨,上涨,1,2026-02-27
2026-02-12,36831,relative_core,39,2026-02-12,603489,八方股份,电机Ⅱ,29.3,29.75,29.89,29.26,2012363.0,59789815.16,2.14,1.0873,0.8577,0.7102951886355247,0.345,上涨,上涨,1,2026-02-27
2026-02-12,36831,relative_core,39,2026-02-12,002965,祥鑫科技,汽车零部件,34.68,34.81,35.0,34.61,4675179.0,162850165.75,1.12,0.3749,2.3444,0.7058104267765977,0.345,上涨,上涨,1,2026-02-27
2026-02-12,36831,relative_core,39,2026-02-12,600593,大连圣亚,旅游及景区,37.39,36.81,37.5,36.8,3437500.0,127173998.0,1.87,-1.8662,2.6689,0.7038069791586214,0.345,上涨,上涨,1,2026-02-27
2026-02-12,36831,relative_core,39,2026-02-12,600699,均胜电子,汽车零部件,27.5,27.93,28.06,27.45,23973158.0,667570901.35,2.22,1.4898,1.7692,0.7028121456150509,0.345,上涨,上涨,1,2026-02-27
