锚点日期,训练样本数,特征集合,特征数量,日期,代码,名称,行业,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,换手率,预测上涨概率,方向阈值,预测涨跌,实际涨跌,涨跌预测是否准确,未来卖出日期
2025-11-25,37115,core,49,2025-11-25,920396,常辅股份,自动化设备,31.0,31.34,31.79,30.65,26384.0,82767949.18,3.67,1.0,5.19,0.7629171780902513,0.215,上涨,下跌,0,2025-12-02
2025-11-25,37115,core,49,2025-11-25,002128,电投能源,煤炭开采,25.89438579,26.14213154,26.57816406,25.765558,15184716.0,399439800.45,3.14,1.0341,0.6774,0.7192047885409956,0.215,上涨,下跌,0,2025-12-02
2025-11-25,37115,core,49,2025-11-25,600673,东阳光,综合Ⅱ,20.7,21.9,22.11,20.63,59674749.0,1296178223.55,7.15,5.7971,1.9881,0.7158891871508335,0.215,上涨,下跌,0,2025-12-02
2025-11-25,37115,core,49,2025-11-25,001336,楚环科技,环保设备Ⅱ,24.24,24.88,25.14,24.24,1329000.0,33056380.0,3.71,2.6826,2.853,0.7155081945600966,0.215,上涨,上涨,1,2025-12-02
2025-11-25,37115,core,49,2025-11-25,000935,四川双马,多元金融,22.0,23.59,24.34,21.94,30779146.0,719703656.63,10.81,6.2613,4.0316,0.7096376595501337,0.215,上涨,下跌,0,2025-12-02
2025-11-25,37115,core,49,2025-11-25,601168,西部矿业,工业金属,22.28200095,22.70147385,22.9511601,22.18212645,31801803.0,721140970.36,3.49,3.0372,1.3345,0.7031226225303073,0.215,上涨,上涨,1,2025-12-02
2025-11-25,37115,core,49,2025-11-25,920026,卓兆点胶,专用设备,34.44,34.06,34.88,34.0,6739.0,23153187.74,2.59,0.21,1.82,0.7030626655711558,0.215,上涨,上涨,1,2025-12-02
2025-11-25,37115,core,49,2025-11-25,600426,华鲁恒升,农化制品,27.53,27.39,27.67,27.05,12813499.0,350104858.01,2.26,-0.2549,0.6046,0.7027528494846382,0.215,上涨,上涨,1,2025-12-02
2025-11-25,37115,core,49,2025-11-25,002838,道恩股份,塑料,21.0,21.09,21.26,20.92,2755257.0,58241602.38,1.63,0.9091,0.655,0.6953042726423515,0.215,上涨,上涨,1,2025-12-02
2025-11-25,37115,core,49,2025-11-25,920046,亿能电力,电网设备,13.92,13.93,14.14,13.77,21370.0,29852350.65,2.68,1.02,3.33,0.6938930269241014,0.215,上涨,下跌,0,2025-12-02
2025-11-25,37115,core,49,2025-11-25,601899,紫金矿业,工业金属,28.47,28.51,28.88,28.41,147447601.0,4217260552.37,1.68,1.8214,0.7162,0.6932624173018875,0.215,上涨,上涨,1,2025-12-02
2025-11-25,37115,core,49,2025-11-25,002001,新 和 成,化学制品,24.02,24.05,24.15,23.93,14383695.0,345904412.42,0.92,0.8386,0.4736,0.6883736071030739,0.215,上涨,上涨,1,2025-12-02
2025-11-25,37115,core,49,2025-11-25,603194,中力股份,工程机械,36.57080224,36.29269728,37.00782432,36.23310336,1278491.0,47167393.57,2.13,-0.3545,2.4847,0.6835747044961203,0.215,上涨,下跌,0,2025-12-02
2025-11-25,37115,core,49,2025-11-25,603288,海天味业,调味发酵品Ⅱ,36.64806318,36.8067987,36.82664064,36.43972281,11665499.0,431057680.62,1.06,0.5965,0.2098,0.6830513217287641,0.215,上涨,下跌,0,2025-12-02
2025-11-25,37115,core,49,2025-11-25,920976,视声智能,计算机设备,24.19,24.3,24.65,24.19,8461.0,20922730.29,1.9,0.45,1.92,0.676936102889977,0.215,上涨,上涨,1,2025-12-02
2025-11-25,37115,core,49,2025-11-25,002997,瑞鹄模具,汽车零部件,35.0299573,35.21914695,35.3884219,34.9502985,2341064.0,82749211.4,1.25,0.7979,1.1184,0.6703898955088823,0.215,上涨,上涨,1,2025-12-02
2025-11-25,37115,core,49,2025-11-25,002841,视源股份,消费电子,37.33175996,37.14539542,37.8614276,37.14539542,4307005.0,164710310.34,1.94,0.5843,0.8261,0.6681042320640008,0.215,上涨,上涨,1,2025-12-02
2025-11-25,37115,core,49,2025-11-25,603127,昭衍新药,医疗服务,27.8,27.86,28.28,27.61,11612710.0,324456584.6,2.42,0.6867,1.8419,0.6669727577691156,0.215,上涨,下跌,0,2025-12-02
2025-11-25,37115,core,49,2025-11-25,002142,宁波银行,银行Ⅱ,28.16767707,28.48427899,28.54364185,28.0984204,25589309.0,732741843.48,1.57,0.4536,0.3877,0.6666607364710098,0.215,上涨,下跌,0,2025-12-02
2025-11-25,37115,core,49,2025-11-25,605258,协和电子,元件,31.3,31.59,32.37,31.22,2323200.0,74048469.0,3.69,1.4125,2.64,0.664092609518001,0.215,上涨,上涨,1,2025-12-02
2025-11-25,37115,core,49,2025-11-25,600378,昊华科技,化学制品,29.5,29.47,29.99,29.4,7729730.0,229141568.38,2.02,0.6489,0.7207,0.6613475047507817,0.215,上涨,上涨,1,2025-12-02
2025-11-25,37115,core,49,2025-11-25,603272,*ST联翔,家居用品,19.93,20.49,20.9,19.8,3425600.0,70198810.0,5.63,4.9155,3.3057,0.6604094676796487,0.215,上涨,下跌,0,2025-12-02
2025-11-25,37115,core,49,2025-11-25,603895,天永智能,专用设备,26.53,27.05,27.25,26.53,1052900.0,28421377.0,2.7,1.3488,0.9742,0.6597353430810953,0.215,上涨,上涨,1,2025-12-02
2025-11-25,37115,core,49,2025-11-25,002580,圣阳股份,电池,12.55,12.68,12.76,12.52,8670536.0,109808630.12,1.92,1.3589,1.9168,0.6572013291684373,0.215,上涨,下跌,0,2025-12-02
2025-11-25,37115,core,49,2025-11-25,000933,神火股份,工业金属,24.3,24.31,24.69,24.01,36805844.0,895610982.65,2.83,1.1231,1.6376,0.6550498242754419,0.215,上涨,上涨,1,2025-12-02
2025-11-25,37115,core,49,2025-11-25,603685,晨丰科技,光学光电子,18.75,19.5,19.62,18.51,2783204.0,53894819.46,5.92,4.0,1.3815,0.6539974282484636,0.215,上涨,上涨,1,2025-12-02
2025-11-25,37115,core,49,2025-11-25,605088,冠盛股份,汽车零部件,32.85,32.78,33.1,32.7,1900234.0,62490574.58,1.22,-0.1827,0.9515,0.6536868316303769,0.215,上涨,上涨,1,2025-12-02
2025-11-25,37115,core,49,2025-11-25,003023,彩虹集团,小家电,23.11,23.13,23.37,23.03,3635323.0,84303721.17,1.48,0.609,3.4588,0.6476776003835787,0.215,上涨,上涨,1,2025-12-02
2025-11-25,37115,core,49,2025-11-25,600699,均胜电子,汽车零部件,26.21,26.35,26.74,26.12,29954127.0,791523066.17,2.39,1.5023,2.2105,0.6464015284320724,0.215,上涨,上涨,1,2025-12-02
2025-11-25,37115,core,49,2025-11-25,603992,松霖科技,家居用品,27.97,28.27,29.32,27.9,1506900.0,43059626.0,5.0,-0.4227,0.3525,0.6462931792397678,0.215,上涨,下跌,0,2025-12-02
2025-11-25,37115,core,49,2025-11-25,600323,瀚蓝环境,环境治理,29.1,28.7,29.42,28.66,4780930.0,138189641.51,2.63,-0.8293,0.5864,0.6459454817511291,0.215,上涨,上涨,1,2025-12-02
2025-11-25,37115,core,49,2025-11-25,000807,云铝股份,工业金属,23.47,23.54,24.07,23.13,52243936.0,1227885414.95,4.05,1.3781,1.5065,0.6443899922432332,0.215,上涨,上涨,1,2025-12-02
2025-11-25,37115,core,49,2025-11-25,603868,飞科电器,小家电,35.38,35.58,35.8,35.2,733070.0,26102135.7,1.7,0.6791,0.1683,0.6442435882950615,0.215,上涨,下跌,0,2025-12-02
2025-11-25,37115,core,49,2025-11-25,920018,宏远股份,电网设备,28.19,28.25,28.49,27.98,12347.0,34960380.26,1.81,0.46,2.79,0.6436447922305824,0.215,上涨,下跌,0,2025-12-02
2025-11-25,37115,core,49,2025-11-25,603281,江瀚新材,化学制品,27.05,27.07,27.2,26.7,2299460.0,62056474.32,1.87,1.1207,0.9136,0.6417176575313169,0.215,上涨,上涨,1,2025-12-02
2025-11-25,37115,core,49,2025-11-25,603197,保隆科技,汽车零部件,35.09,35.04,35.46,35.02,2365000.0,83342449.0,1.26,0.4299,1.1069,0.641113289819798,0.215,上涨,上涨,1,2025-12-02
2025-11-25,37115,core,49,2025-11-25,002899,英派斯,文娱用品,23.49,23.43,24.16,23.43,2632900.0,62295313.0,3.11,-0.2554,1.7814,0.6358016351061615,0.215,上涨,上涨,1,2025-12-02
2025-11-25,37115,core,49,2025-11-25,002352,顺丰控股,物流,39.27,39.25,39.5,39.13,17137277.0,673953867.03,0.94,-0.406,0.3591,0.6355163897053311,0.215,上涨,下跌,0,2025-12-02
2025-11-25,37115,core,49,2025-11-25,600176,中国巨石,玻璃玻纤,15.01,15.18,15.44,15.01,23571425.0,359773229.95,2.88,1.7426,0.5888,0.6353886135497667,0.215,上涨,上涨,1,2025-12-02
2025-11-25,37115,core,49,2025-11-25,920779,武汉蓝电,电池,34.64,35.2,35.54,34.64,5695.0,20438024.9,2.61,1.91,2.84,0.6335187573522096,0.215,上涨,下跌,0,2025-12-02
2025-11-25,37115,core,49,2025-11-25,000021,深科技,消费电子,23.39,23.38,23.75,23.28,58365501.0,1371691163.38,2.04,1.6522,3.7142,0.632804466601126,0.215,上涨,上涨,1,2025-12-02
