锚点日期,训练样本数,特征集合,特征数量,日期,代码,名称,行业,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,换手率,预测上涨概率,方向阈值,预测涨跌,实际涨跌,涨跌预测是否准确,未来卖出日期
2025-10-28,35854,core_v14,52,2025-10-28,002655,共达电声,消费电子,12.79,12.85,12.99,12.75,8831100.0,113506142.0,1.87,0.1559,2.4409,0.5750294502105439,0.615,下跌,下跌,1,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,001277,速达股份,专用设备,39.6,39.39,39.95,39.36,906714.0,35882944.6,1.49,-0.7308,1.9979,0.5729046815925454,0.615,下跌,下跌,1,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,603658,安图生物,医疗器械,38.76,38.6,38.83,38.53,1776743.0,68677195.84,0.77,-0.5923,0.3109,0.5688042367934143,0.615,下跌,下跌,1,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,002352,顺丰控股,物流,40.58,40.46,40.66,40.35,21458283.0,868743559.25,0.76,-0.2957,0.4497,0.5638891116656188,0.615,下跌,下跌,1,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,002965,祥鑫科技,汽车零部件,39.46,39.7,40.1,39.1,9084597.0,361050614.18,2.53,0.4047,4.5555,0.5628115981516874,0.615,下跌,下跌,1,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,920112,巴兰仕,专用设备,40.0,39.69,40.22,39.56,7890.0,31791173.39,1.68,0.97,3.4,0.5589791710797608,0.615,下跌,上涨,0,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,600612,老凤祥,饰品,48.57,48.6,48.78,48.34,1766087.0,85752919.46,0.9,-0.1848,0.5569,0.5587716100326432,0.615,下跌,下跌,1,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,000338,潍柴动力,汽车零部件,14.17,14.13,14.27,13.99,69766787.0,984427619.83,1.98,-0.2823,1.3995,0.5556352298532437,0.615,下跌,上涨,0,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,603826,坤彩科技,非金属材料Ⅱ,18.4,18.51,18.66,18.37,1972212.0,36554462.2,1.57,0.2166,0.301,0.5511295887408405,0.615,下跌,下跌,1,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,603350,安乃达,电机Ⅱ,39.99,39.42,40.45,39.38,2044049.0,81340736.24,2.68,-1.2772,4.6456,0.5449186720542053,0.615,下跌,下跌,1,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,002396,星网锐捷,通信设备,27.21,27.53,28.08,27.18,20126644.0,556791085.44,3.3,0.8794,3.4506,0.5440460413715162,0.615,下跌,下跌,1,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,603489,八方股份,电机Ⅱ,24.91,25.16,25.43,24.85,1929366.0,48621540.58,2.32,0.64,0.8223,0.5378376599711834,0.615,下跌,上涨,0,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,002142,宁波银行,银行Ⅱ,27.55426085,27.45532275,27.702668,27.23765893,28612375.0,794027594.25,1.69,-0.036,0.4335,0.5366759281381499,0.615,下跌,上涨,0,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,002001,新 和 成,化学制品,23.46,23.36,23.74,23.23,24311320.0,568597147.14,2.17,-0.638,0.8005,0.5355383061338722,0.615,下跌,上涨,0,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,001279,强邦新材,包装印刷,38.74937878,38.27012854,38.74937878,38.18026912,808191.0,31109632.21,1.47,-1.2113,2.0205,0.5329766375715796,0.615,下跌,上涨,0,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,600114,东睦股份,通用设备,31.0,30.82,31.94,30.53,27811831.0,865153453.34,4.65,1.5486,4.5121,0.5307148079462439,0.615,下跌,下跌,1,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,600141,兴发集团,农化制品,26.9,27.34,27.89,26.79,24557168.0,674106689.5,4.12,2.3204,2.2259,0.5306448964275552,0.615,下跌,上涨,0,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,603868,飞科电器,小家电,37.94,36.29,38.14,36.14,1454250.0,53442004.5,5.48,-0.5481,0.3338,0.5279717452719112,0.615,下跌,下跌,1,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,603199,九华旅游,旅游及景区,36.07,35.87,36.3,35.79,1414700.0,50905512.0,1.41,-0.5545,1.2782,0.5254785391159462,0.615,下跌,下跌,1,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,601168,西部矿业,工业金属,24.61906425,24.01981725,24.81881325,23.770131,58448685.0,1421653324.78,4.22,-3.2971,2.4527,0.525288424619198,0.615,下跌,下跌,1,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,002997,瑞鹄模具,汽车零部件,39.08259875,38.9730679,39.28174575,38.7938356,4680069.0,183557932.84,1.25,-0.3057,2.2358,0.5241173252741921,0.615,下跌,下跌,1,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,600036,招商银行,银行Ⅱ,40.57196678,40.5524704,40.66944868,40.19178737,70595074.0,2928533807.33,1.18,0.024,0.3422,0.5181986082267918,0.615,下跌,上涨,0,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,002128,电投能源,煤炭开采,24.63583738,24.07097707,24.85385364,23.96196894,14266052.0,351159750.04,3.62,-2.1748,0.6364,0.5152861457116573,0.615,下跌,上涨,0,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,600520,三佳科技,专用设备,27.68,27.51,27.83,27.5,2487600.0,68803716.42,1.19,-1.0432,1.5702,0.5113116773134819,0.615,下跌,下跌,1,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,603068,博通集成,半导体,39.62,39.39,40.18,39.25,3231090.0,128320287.8,2.35,-0.5805,2.148,0.5102224141900309,0.615,下跌,下跌,1,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,600176,中国巨石,玻璃玻纤,16.02,16.08,16.37,15.86,45038693.0,725457942.37,3.18,0.1869,1.1251,0.5089564053659282,0.615,下跌,下跌,1,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,002801,微光股份,电机Ⅱ,34.28,34.12,34.28,33.7,1615735.0,55035192.05,1.7,-0.2339,1.3952,0.5082904216391055,0.615,下跌,上涨,0,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,600895,张江高科,房地产开发,45.74,44.89,46.0,44.7,58582168.0,2646543521.6,2.82,-2.4978,3.7827,0.5080836852949826,0.615,下跌,下跌,1,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,601899,紫金矿业,工业金属,30.5,29.84,30.79,29.81,264245245.0,7986327533.48,3.16,-3.7419,1.2835,0.5037440655885052,0.615,下跌,下跌,1,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,603657,春光科技,家电零部件Ⅱ,36.5,35.64,36.7,35.5,4960120.0,177882996.4,3.29,-2.3026,3.669,0.503197122048863,0.615,下跌,下跌,1,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,603860,中公高科,工程咨询服务Ⅱ,32.0,31.92,32.43,31.86,1344558.0,43159125.7,1.77,-0.6227,2.0164,0.5022135103621115,0.615,下跌,上涨,0,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,920693,阿为特,通用设备,44.78,43.66,44.78,43.56,7128.0,31420234.31,2.75,-1.67,1.95,0.5009682310437295,0.615,下跌,上涨,0,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,600456,宝钛股份,小金属,32.0,31.87,32.37,31.73,8737504.0,279712819.41,1.97,-2.059,1.8288,0.4997987609881332,0.615,下跌,下跌,1,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,920725,惠丰钻石,通用设备,35.02,33.93,35.4,33.78,61541.0,210654042.51,4.49,-5.99,14.63,0.49804153175287647,0.615,下跌,上涨,0,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,600673,东阳光,综合Ⅱ,22.45,22.66,23.45,21.85,88010791.0,1989519109.35,7.26,2.7664,2.9322,0.4970318874137799,0.615,下跌,下跌,1,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,002580,圣阳股份,电池,13.65,13.57,13.7,13.54,8953503.0,121900083.35,1.17,-0.7315,1.9794,0.49350984493436856,0.615,下跌,下跌,1,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,600171,上海贝岭,半导体,35.24,34.75,35.24,34.6,17178585.0,599675230.4,1.82,-1.3905,2.4232,0.49068817391151,0.615,下跌,下跌,1,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,600938,中国海油,油气开采Ⅱ,27.67,27.16,27.9,27.14,38549352.0,1055682612.39,2.74,-2.0555,1.2893,0.49051661218815457,0.615,下跌,上涨,0,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,000807,云铝股份,工业金属,22.83,21.95,23.04,21.88,71278714.0,1596500413.81,5.07,-4.0647,2.0554,0.4890489592407591,0.615,下跌,上涨,0,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,002444,巨星科技,通用设备,30.38,30.06,30.49,29.97,6191100.0,186906532.0,1.7,-1.5072,0.5397,0.48826598170459695,0.615,下跌,上涨,0,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,603380,易德龙,消费电子,42.8,42.66,43.36,42.18,2540900.0,108585935.0,2.77,0.2821,1.5837,0.4875516985650574,0.615,下跌,下跌,1,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,603396,金辰股份,光伏设备,27.9,27.96,28.3,27.72,2698500.0,75451639.0,2.09,0.6842,1.948,0.48747683307083783,0.615,下跌,上涨,0,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,001336,楚环科技,环保设备Ⅱ,24.77,24.77,25.15,24.5,1543469.0,38204470.48,2.66,1.226,3.3134,0.4867004867809152,0.615,下跌,上涨,0,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,002988,豪美新材,工业金属,40.39,40.46,41.3,40.04,2904500.0,118134350.0,3.12,0.1237,1.1633,0.48663301442846857,0.615,下跌,下跌,1,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,603216,梦天家居,家居用品,16.45,16.4,16.92,16.3,5133100.0,85266763.0,3.78,0.0,2.305,0.4846926049675157,0.615,下跌,下跌,1,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,600096,云天化,农化制品,28.05,27.84,28.18,27.61,26609743.0,740694193.84,2.03,-0.7133,1.4597,0.4821192795277534,0.615,下跌,上涨,0,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,601995,中金公司,证券Ⅱ,38.48270124,37.94406312,38.74204552,37.88421444,25023891.0,959512667.92,2.23,-1.4252,0.8559,0.48211800508655556,0.615,下跌,下跌,1,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,002937,兴瑞科技,汽车零部件,18.4,18.65,18.85,18.35,5403938.0,100800242.08,2.72,1.3036,1.8198,0.4793701790487577,0.615,下跌,下跌,1,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,000021,深科技,消费电子,29.3,29.46,30.2,29.1,125736096.0,3720362412.17,3.65,-2.1262,8.0019,0.47852178300583736,0.615,下跌,下跌,1,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,603005,晶方科技,半导体,30.07,30.54,31.0,30.01,35249448.0,1081567369.45,3.27,0.7588,5.4049,0.4775237990375981,0.615,下跌,下跌,1,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,600298,安琪酵母,调味发酵品Ⅱ,40.54,40.09,40.8,40.06,6171606.0,248806187.2,1.82,-1.3048,0.72,0.4766534494896258,0.615,下跌,下跌,1,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,000935,四川双马,多元金融,19.74,19.69,19.98,19.68,6282469.0,124107051.03,1.5,-1.3033,0.8229,0.4761214454360701,0.615,下跌,上涨,0,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,600685,中船防务,航海装备Ⅱ,27.0,27.52,27.77,27.0,17668943.0,484895097.11,2.82,0.9168,2.151,0.4744435596137466,0.615,下跌,下跌,1,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,603173,福斯达,专用设备,46.28,44.57,47.06,44.02,4273232.0,193254190.4,6.55,-3.944,8.6258,0.47381502582886265,0.615,下跌,下跌,1,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,920839,万通液压,工程机械,46.75,45.9,47.2,45.82,26736.0,123635426.33,2.97,-1.23,4.11,0.4734259346498496,0.615,下跌,上涨,0,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,000513,丽珠集团,化学制药,36.36,36.33,36.52,36.21,6455960.0,235000068.59,0.85,0.0275,1.1052,0.4729260604403201,0.615,下跌,上涨,0,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,605488,福莱新材,塑料,31.46,31.84,32.0,31.25,6824516.0,216468389.23,2.39,1.369,2.4714,0.47263869147737336,0.615,下跌,下跌,1,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,001311,多利科技,汽车零部件,24.26,24.21,24.8,23.95,4141580.0,100713096.39,3.49,-0.4932,5.2527,0.4724983219490182,0.615,下跌,下跌,1,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,600316,洪都航空,航空装备Ⅱ,34.16,35.12,35.27,33.9,13652145.0,474584782.64,4.01,2.8103,1.9038,0.4718934892542006,0.615,下跌,下跌,1,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,002921,联诚精密,汽车零部件,15.99,15.98,16.1,15.92,2819744.0,45163189.74,1.12,-0.3119,2.1943,0.4710291392044592,0.615,下跌,上涨,0,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,920005,鼎佳精密,消费电子,45.51,45.78,45.92,45.11,5424.0,25047910.08,1.79,1.17,2.85,0.47084603248852175,0.615,下跌,上涨,0,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,600206,有研新材,半导体,22.89,22.72,23.08,22.66,35447397.0,810502678.11,1.84,-0.6993,4.1873,0.4707404542752333,0.615,下跌,下跌,1,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,603685,晨丰科技,光学光电子,21.42,22.3,23.23,21.18,11383276.0,249861495.24,9.51,3.4323,6.0708,0.4699755845391168,0.615,下跌,下跌,1,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,603220,中贝通信,通信服务,23.3,23.43,23.76,23.03,10925558.0,255378985.05,3.13,0.5579,2.5159,0.46974542931191315,0.615,下跌,上涨,0,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,603288,海天味业,调味发酵品Ⅱ,38.41399584,38.0965248,38.42391681,38.00723607,15926587.0,612415516.84,1.08,-0.8008,0.2864,0.469550551974414,0.615,下跌,下跌,1,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,601698,中国卫通,航天装备Ⅱ,21.66,21.87,22.28,21.6,52502027.0,1153592701.35,3.11,0.1832,1.2428,0.46945215531272183,0.615,下跌,下跌,1,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,002978,安宁股份,小金属,31.66,31.34,31.83,31.24,6325747.0,199109206.56,1.85,-1.5394,1.7097,0.4693617735305712,0.615,下跌,下跌,1,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,600066,宇通客车,商用车,31.21,31.66,31.86,30.96,17128214.0,540260839.88,2.88,1.4744,0.7737,0.46691040522363214,0.615,下跌,上涨,0,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,000933,神火股份,工业金属,24.38,23.44,24.54,23.2,61690949.0,1466750893.42,5.45,-4.6767,2.7447,0.4663262675213929,0.615,下跌,上涨,0,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,603665,康隆达,服装家纺,26.4,26.07,26.52,25.74,2679100.0,69888051.0,2.95,-1.25,1.6727,0.465949343501858,0.615,下跌,下跌,1,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,002273,水晶光电,光学光电子,25.6,25.46,25.88,25.3,31167683.0,797129169.91,2.28,0.2757,2.288,0.4656996866507951,0.615,下跌,下跌,1,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,603992,松霖科技,家居用品,29.0,29.3,29.6,28.73,1745433.0,50902528.08,3.01,1.314,0.4109,0.46522380939554936,0.615,下跌,下跌,1,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,600160,巨化股份,化学制品,35.63281032,35.57307384,36.2401312,35.344084,29881607.0,1072428812.08,2.52,-0.1118,1.1068,0.4646876840162551,0.615,下跌,下跌,1,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,603678,火炬电子,军工电子Ⅱ,38.82,39.21,39.54,38.4,14106844.0,553200730.03,2.93,0.6934,2.9663,0.4638285482878772,0.615,下跌,下跌,1,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,003019,宸展光电,光学光电子,36.56,37.14,37.32,36.25,6228035.0,230309848.18,2.9,0.7323,3.6454,0.4638190261525299,0.615,下跌,下跌,1,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,002074,国轩高科,电池,44.0,44.1,44.77,43.01,88897338.0,3898040930.84,3.93,-1.4085,5.1214,0.46292070574013683,0.615,下跌,下跌,1,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,603618,杭电股份,电网设备,8.6,8.59,8.71,8.5,30610371.0,264139358.21,2.44,0.0,4.4275,0.46290611973165363,0.615,下跌,下跌,1,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,603816,顾家家居,家居用品,30.92,30.51,31.58,30.4,4658636.0,143469562.42,3.87,0.0656,0.5736,0.46266477782540993,0.615,下跌,下跌,1,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,002906,华阳集团,汽车零部件,30.3087708,30.42685692,31.07633058,30.10212009,17084275.0,531979304.11,3.24,1.0788,3.2558,0.4618870024549014,0.615,下跌,下跌,1,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,600699,均胜电子,汽车零部件,32.01,31.79,32.55,31.28,76813494.0,2443740183.11,3.97,-0.5941,5.6687,0.46137612885733575,0.615,下跌,下跌,1,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,605566,福莱蒽特,化学制品,27.65,28.08,29.13,27.34,4496700.0,127804800.0,6.47,1.5552,3.3724,0.46002393005621683,0.615,下跌,上涨,0,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,603659,璞泰来,电池,27.6216074,27.51231327,27.820324,26.77706185,52160014.0,1438470029.54,3.82,0.7642,2.4415,0.45984990709384743,0.615,下跌,上涨,0,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,600460,士兰微,半导体,32.0,32.27,32.92,32.0,74576489.0,2416351273.9,2.85,0.1241,4.4816,0.4596791817254712,0.615,下跌,下跌,1,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,603211,晋拓股份,汽车零部件,18.26,18.37,18.49,18.12,2208997.0,40614741.51,2.03,0.6024,0.8127,0.4594636621253432,0.615,下跌,下跌,1,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,603355,莱克电气,小家电,26.5,26.96,27.55,26.5,11933946.0,323246721.62,3.92,0.597,2.0813,0.4593737058002699,0.615,下跌,下跌,1,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,920239,长虹能源,电池,34.79,34.55,35.13,34.5,20353.0,70807672.34,1.82,-0.43,1.13,0.4592646225626388,0.615,下跌,上涨,0,2025-11-04
2025-10-28,35854,core_v14,52,2025-10-28,603197,保隆科技,汽车零部件,38.8,39.2,39.58,38.68,5433148.0,213081108.12,2.33,1.292,2.5429,0.4589305421941066,0.615,下跌,下跌,1,2025-11-04
