锚点日期,训练样本数,特征集合,特征数量,日期,代码,名称,行业,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,换手率,预测上涨概率,方向阈值,预测涨跌,实际涨跌,涨跌预测是否准确,未来卖出日期
2026-04-15,38549,core,49,2026-04-15,002655,共达电声,消费电子,21.98,21.83,22.14,21.12,37738901.0,818730125.76,4.7,0.5991,10.4311,0.7912955620117398,0.335,上涨,上涨,1,2026-04-22
2026-04-15,38549,core,49,2026-04-15,920111,聚星科技,电网设备,23.85,24.21,24.34,23.8,14597.0,35256372.35,2.28,2.02,1.94,0.7684047522411935,0.335,上涨,上涨,1,2026-04-22
2026-04-15,38549,core,49,2026-04-15,000811,冰轮环境,通用设备,19.0,18.65,19.58,18.53,29951500.0,570585017.1,5.6,-0.4803,3.0613,0.7643916114796122,0.335,上涨,上涨,1,2026-04-22
2026-04-15,38549,core,49,2026-04-15,002757,南兴股份,专用设备,20.97,20.72,21.02,20.63,9562750.0,198761314.25,1.87,-0.9087,3.3904,0.7587450404795558,0.335,上涨,上涨,1,2026-04-22
2026-04-15,38549,core,49,2026-04-15,600206,有研新材,半导体,22.85,22.06,22.85,21.95,44111687.0,982728548.42,3.95,-3.1607,5.2107,0.7529812340638454,0.335,上涨,上涨,1,2026-04-22
2026-04-15,38549,core,49,2026-04-15,002580,圣阳股份,电池,24.48,25.27,25.27,24.48,107906558.0,2708185811.96,3.44,10.0131,23.8553,0.7443924315587195,0.335,上涨,上涨,1,2026-04-22
2026-04-15,38549,core,49,2026-04-15,601168,西部矿业,工业金属,28.95,28.24,29.44,28.15,59899648.0,1725978980.28,4.55,-0.4933,2.5136,0.7440377114204966,0.335,上涨,上涨,1,2026-04-22
2026-04-15,38549,core,49,2026-04-15,002158,汉钟精机,通用设备,25.09,24.5,25.16,24.47,4264500.0,105572479.0,2.76,-2.0,0.7992,0.723796941151906,0.335,上涨,上涨,1,2026-04-22
2026-04-15,38549,core,49,2026-04-15,603813,*ST原尚,物流,30.56,27.66,30.56,27.66,2079900.0,59144609.0,9.96,-5.0137,1.9806,0.7194620963426901,0.335,上涨,上涨,1,2026-04-22
2026-04-15,38549,core,49,2026-04-15,600685,中船防务,航海装备Ⅱ,29.55,29.24,29.95,29.22,20240098.0,596986629.48,2.48,-0.6456,2.464,0.7127921023818293,0.335,上涨,上涨,1,2026-04-22
2026-04-15,38549,core,49,2026-04-15,605566,福莱蒽特,化学制品,30.67,30.64,30.88,30.2,1915200.0,58534168.0,2.22,-0.0978,1.4363,0.7117378420368358,0.335,上涨,上涨,1,2026-04-22
2026-04-15,38549,core,49,2026-04-15,003017,大洋生物,化学原料,31.05,30.58,31.05,30.45,1142593.0,35071172.65,1.94,-0.9394,1.649,0.7082865428290746,0.335,上涨,上涨,1,2026-04-22
2026-04-15,38549,core,49,2026-04-15,603618,杭电股份,电网设备,22.07,21.62,22.49,21.53,81387817.0,1785965707.51,4.32,-2.6126,11.7719,0.7064141595634309,0.335,上涨,上涨,1,2026-04-22
2026-04-15,38549,core,49,2026-04-15,002134,天津普林,元件,22.87,22.23,22.97,22.01,18075962.0,405718326.77,4.16,-3.6828,7.3333,0.7063917934570543,0.335,上涨,上涨,1,2026-04-22
2026-04-15,38549,core,49,2026-04-15,002128,电投能源,煤炭开采,31.78,32.78,32.8,31.52,30135688.0,979510558.28,4.05,3.7999,1.3444,0.7040668014361433,0.335,上涨,上涨,1,2026-04-22
2026-04-15,38549,core,49,2026-04-15,001336,楚环科技,环保设备Ⅱ,25.62,25.2,25.69,25.05,1192800.0,30252418.0,2.5,-1.6393,2.5606,0.6997112338070133,0.335,上涨,上涨,1,2026-04-22
2026-04-15,38549,core,49,2026-04-15,002396,星网锐捷,通信设备,28.48,28.13,28.78,28.05,13571000.0,385425644.8,2.57,-0.9158,2.3267,0.6985918231848743,0.335,上涨,下跌,0,2026-04-22
2026-04-15,38549,core,49,2026-04-15,002430,杭氧股份,化学制品,28.72,28.11,28.93,27.94,13739533.0,389090521.28,3.51,-0.2484,1.4049,0.6943783136435601,0.335,上涨,上涨,1,2026-04-22
2026-04-15,38549,core,49,2026-04-15,603665,康隆达,服装家纺,28.45,28.3,28.65,28.08,2140026.0,60621715.76,2.01,0.0,1.3361,0.6933202939060475,0.335,上涨,下跌,0,2026-04-22
2026-04-15,38549,core,49,2026-04-15,603255,鼎际得,化学制品,29.0,28.62,29.39,28.62,1110800.0,32066170.0,2.67,-0.5905,1.8307,0.6875475188133268,0.335,上涨,上涨,1,2026-04-22
2026-04-15,38549,core,49,2026-04-15,002838,道恩股份,塑料,27.62,26.86,27.78,26.85,4905952.0,133231648.16,3.37,-2.7516,1.1663,0.68091209834726,0.335,上涨,上涨,1,2026-04-22
2026-04-15,38549,core,49,2026-04-15,600330,天通股份,电子化学品Ⅱ,20.56,19.8,20.61,19.7,134801105.0,2711600703.51,4.42,-3.9301,10.9289,0.67926216985015,0.335,上涨,上涨,1,2026-04-22
2026-04-15,38549,core,49,2026-04-15,920046,亿能电力,电网设备,24.27,25.55,26.3,23.9,98313.0,250281354.63,10.04,6.9,17.58,0.6778695829327676,0.335,上涨,上涨,1,2026-04-22
2026-04-15,38549,core,49,2026-04-15,002971,和远气体,化学制品,31.0,29.6,31.11,29.4,4036478.0,120759681.7,5.63,-2.5995,2.5071,0.673838564474883,0.335,上涨,上涨,1,2026-04-22
2026-04-15,38549,core,49,2026-04-15,600520,三佳科技,专用设备,24.66,24.3,24.78,24.25,2957300.0,72330701.0,2.15,-1.3799,1.8666,0.6735922505479918,0.335,上涨,上涨,1,2026-04-22
2026-04-15,38549,core,49,2026-04-15,603496,恒为科技,计算机设备,29.19,28.86,29.5,28.83,12252575.0,356705528.54,2.3,-0.8247,3.8264,0.6708728650163323,0.335,上涨,上涨,1,2026-04-22
2026-04-15,38549,core,49,2026-04-15,603005,晶方科技,半导体,30.0,29.66,30.44,29.61,36610225.0,1095304368.64,2.74,-2.1122,5.6136,0.6702170028069517,0.335,上涨,上涨,1,2026-04-22
2026-04-15,38549,core,49,2026-04-15,002899,英派斯,文娱用品,32.19,31.14,32.26,31.1,2509700.0,78801052.0,3.61,-2.9907,1.6981,0.6701413113421678,0.335,上涨,上涨,1,2026-04-22
2026-04-15,38549,core,49,2026-04-15,002407,多氟多,化学制品,30.88,30.04,31.09,29.71,105956278.0,3215543455.72,4.47,-2.7202,9.822,0.6688289925115407,0.335,上涨,上涨,1,2026-04-22
2026-04-15,38549,core,49,2026-04-15,002956,西麦食品,休闲食品,27.71,27.42,28.23,26.96,3768441.0,103516837.6,4.7,1.3678,1.6882,0.6682839667479787,0.335,上涨,上涨,1,2026-04-22
2026-04-15,38549,core,49,2026-04-15,603685,晨丰科技,光学光电子,29.5,29.29,30.2,29.09,2578300.0,76060924.09,3.78,-0.2384,1.2798,0.6663958820151765,0.335,上涨,上涨,1,2026-04-22
2026-04-15,38549,core,49,2026-04-15,002552,宝鼎科技,元件,19.78,20.36,20.97,19.63,37799309.0,778980019.81,7.03,6.8206,10.2575,0.6626618734023049,0.335,上涨,上涨,1,2026-04-22
2026-04-15,38549,core,49,2026-04-15,600460,士兰微,半导体,27.12,26.58,27.18,26.46,23701414.0,635813315.82,2.67,-1.2997,1.4243,0.6586648626679552,0.335,上涨,上涨,1,2026-04-22
2026-04-15,38549,core,49,2026-04-15,002273,水晶光电,光学光电子,30.17,29.03,30.17,28.83,59527388.0,1752794849.33,4.47,-3.2656,4.3699,0.6582434189141364,0.335,上涨,上涨,1,2026-04-22
2026-04-15,38549,core,49,2026-04-15,002906,华阳集团,汽车零部件,30.97792548,30.63350763,31.2928218,30.56462406,8741086.0,274954511.18,2.36,-0.7018,1.6662,0.6565614812093816,0.335,上涨,上涨,1,2026-04-22
2026-04-15,38549,core,49,2026-04-15,603355,莱克电气,小家电,27.16,28.88,29.3,27.0,5283984.0,151159401.91,8.47,6.3328,0.9215,0.6549969696486562,0.335,上涨,下跌,0,2026-04-22
2026-04-15,38549,core,49,2026-04-15,920976,视声智能,计算机设备,31.04,30.7,31.49,30.42,7886.0,24512780.47,3.46,-0.65,1.79,0.6549220494511937,0.335,上涨,上涨,1,2026-04-22
2026-04-15,38549,core,49,2026-04-15,002902,铭普光磁,通信设备,30.06,29.8,31.5,29.65,46107302.0,1401463726.5,6.11,-1.6177,25.9566,0.6541345681840877,0.335,上涨,下跌,0,2026-04-22
2026-04-15,38549,core,49,2026-04-15,002444,巨星科技,通用设备,31.29,30.82,31.38,30.7,9727600.0,301109895.29,2.18,-0.9958,0.8481,0.6534002771179246,0.335,上涨,上涨,1,2026-04-22
2026-04-15,38549,core,49,2026-04-15,000021,深科技,消费电子,29.31,28.28,29.43,28.1,75675820.0,2170528734.52,4.57,-2.918,4.8157,0.6498064012467697,0.335,上涨,上涨,1,2026-04-22
2026-04-15,38549,core,49,2026-04-15,920509,同惠电子,通用设备,30.36,29.82,31.0,29.6,20373.0,61781697.77,4.65,-0.86,2.43,0.6495197718107732,0.335,上涨,上涨,1,2026-04-22
2026-04-15,38549,core,49,2026-04-15,600699,均胜电子,汽车零部件,26.06,25.55,26.47,25.41,33883520.0,879009236.05,4.11,-1.0074,2.5005,0.6492963703659195,0.335,上涨,上涨,1,2026-04-22
2026-04-15,38549,core,49,2026-04-15,002315,焦点科技,互联网电商,31.41651843,31.01519872,31.46195085,30.9697663,5584700.0,229873201.99,1.58,-0.6066,2.7614,0.6474409166034758,0.335,上涨,上涨,1,2026-04-22
2026-04-15,38549,core,49,2026-04-15,000938,紫光股份,IT服务Ⅱ,27.85,27.48,27.97,26.98,138609120.0,3813153403.74,3.55,-1.364,4.8463,0.6460894899646333,0.335,上涨,上涨,1,2026-04-22
2026-04-15,38549,core,49,2026-04-15,603895,天永智能,专用设备,27.83,28.66,28.96,27.68,2208400.0,62859670.0,4.6,3.0565,2.0433,0.6444422053603479,0.335,上涨,上涨,1,2026-04-22
2026-04-15,38549,core,49,2026-04-15,002977,*ST天箭,军工电子Ⅱ,28.91,29.81,30.3,28.82,3825028.0,113778497.48,5.11,2.9351,5.7415,0.6432381229952342,0.335,上涨,上涨,1,2026-04-22
2026-04-15,38549,core,49,2026-04-15,002989,中天精装,装修装饰Ⅱ,26.36,27.13,28.49,25.95,10354069.0,284489051.68,9.81,4.749,5.6476,0.6425282916952982,0.335,上涨,下跌,0,2026-04-22
2026-04-15,38549,core,49,2026-04-15,003023,彩虹集团,小家电,26.14,26.34,26.84,26.01,4117680.0,108632184.9,3.16,0.3811,3.9178,0.6421440172365763,0.335,上涨,上涨,1,2026-04-22
2026-04-15,38549,core,49,2026-04-15,002965,祥鑫科技,汽车零部件,31.01,30.5,31.13,30.42,3590610.0,110460745.2,2.29,-1.5176,1.8005,0.6414096664686207,0.335,上涨,上涨,1,2026-04-22
2026-04-15,38549,core,49,2026-04-15,603978,深圳新星,金属新材料,26.36,25.2,26.72,24.81,16844452.0,428390413.34,7.15,-5.6886,7.9796,0.6408619338287466,0.335,上涨,下跌,0,2026-04-22
2026-04-15,38549,core,49,2026-04-15,603860,中公高科,工程咨询服务Ⅱ,31.35,31.09,31.53,30.85,1281500.0,39879165.0,2.17,-0.6709,1.9219,0.6403787189646386,0.335,上涨,上涨,1,2026-04-22
2026-04-15,38549,core,49,2026-04-15,603220,中贝通信,通信服务,28.38,29.03,29.73,28.1,61394596.0,1768600419.66,5.78,2.9068,14.1377,0.638412135779057,0.335,上涨,上涨,1,2026-04-22
2026-04-15,38549,core,49,2026-04-15,002436,兴森科技,元件,25.39,24.7,25.66,24.57,125639338.0,3149769224.47,4.29,-2.8324,8.3177,0.6369043287822393,0.335,上涨,上涨,1,2026-04-22
2026-04-15,38549,core,49,2026-04-15,600885,宏发股份,电网设备,27.03,27.33,27.73,26.92,26024198.0,714843257.51,3.01,1.5985,1.6816,0.6347462473087842,0.335,上涨,上涨,1,2026-04-22
2026-04-15,38549,core,49,2026-04-15,605133,嵘泰股份,汽车零部件,28.3,29.4,30.16,28.3,14372339.0,423724579.0,6.57,3.7769,5.0944,0.6341077244533092,0.335,上涨,上涨,1,2026-04-22
2026-04-15,38549,core,49,2026-04-15,002402,和而泰,家电零部件Ⅱ,31.8,31.32,32.15,31.23,30327360.0,959303503.35,2.9,-1.2299,3.7275,0.6340127840986365,0.335,上涨,上涨,1,2026-04-22
2026-04-15,38549,core,49,2026-04-15,920570,坤博精工,通用设备,29.03,28.9,29.3,28.69,4391.0,12731720.11,2.12,0.63,1.8,0.6339985222876876,0.335,上涨,上涨,1,2026-04-22
2026-04-15,38549,core,49,2026-04-15,600176,中国巨石,玻璃玻纤,31.8,31.1,32.9,30.88,137801386.0,4363855628.61,6.22,-4.2193,3.4423,0.6325366326315454,0.335,上涨,上涨,1,2026-04-22
2026-04-15,38549,core,49,2026-04-15,920003,中诚咨询,工程咨询服务Ⅱ,27.75,27.64,27.9,27.55,1011.0,2799968.51,1.27,0.04,0.76,0.6311895325529218,0.335,上涨,上涨,1,2026-04-22
2026-04-15,38549,core,49,2026-04-15,603816,顾家家居,家居用品,30.7,30.64,31.15,30.39,6011100.0,185262379.0,2.48,-0.0978,0.7401,0.6311090980721505,0.335,上涨,下跌,0,2026-04-22
2026-04-15,38549,core,49,2026-04-15,603596,伯特利,汽车零部件,30.90827076,30.7004728,31.4713362,30.64684752,9372477.0,433436385.45,2.69,0.0874,1.5453,0.6303969675799619,0.335,上涨,上涨,1,2026-04-22
2026-04-15,38549,core,49,2026-04-15,000935,四川双马,多元金融,27.16,26.49,27.28,26.44,4821286.0,129170973.09,3.1,-2.1787,0.6315,0.6292621812738206,0.335,上涨,上涨,1,2026-04-22
2026-04-15,38549,core,49,2026-04-15,920971,天马新材,非金属材料Ⅱ,25.95,25.5,25.95,25.4,14215.0,36776241.15,2.13,-1.32,1.66,0.6286990396456755,0.335,上涨,上涨,1,2026-04-22
2026-04-15,38549,core,49,2026-04-15,600171,上海贝岭,半导体,27.89,27.41,27.95,27.35,8391681.0,231784676.34,2.16,-1.1896,1.1837,0.6286052795573603,0.335,上涨,上涨,1,2026-04-22
2026-04-15,38549,core,49,2026-04-15,002378,章源钨业,小金属,32.28,30.14,32.29,30.02,61366357.0,1899036974.59,7.14,-5.1605,5.1347,0.626359366761498,0.335,上涨,上涨,1,2026-04-22
2026-04-15,38549,core,49,2026-04-15,920018,宏远股份,电网设备,27.99,28.29,28.48,27.85,15547.0,43932694.76,2.26,1.4,3.52,0.6256713333495808,0.335,上涨,上涨,1,2026-04-22
2026-04-15,38549,core,49,2026-04-15,920035,精创电气,自动化设备,28.23,27.65,28.23,27.37,7962.0,26848802.59,3.1,-0.25,6.12,0.6250154278331719,0.335,上涨,上涨,1,2026-04-22
2026-04-15,38549,core,49,2026-04-15,000338,潍柴动力,汽车零部件,27.0,26.6,27.5,26.51,124666116.0,3362959787.79,3.78,1.6043,2.4916,0.6248952514683138,0.335,上涨,上涨,1,2026-04-22
2026-04-15,38549,core,49,2026-04-15,920953,国子软件,IT服务Ⅱ,30.06,29.72,30.58,29.48,11612.0,34738361.63,3.68,-0.5,1.94,0.6223588472060457,0.335,上涨,上涨,1,2026-04-22
2026-04-15,38549,core,49,2026-04-15,000880,潍柴重机,汽车零部件,28.1,27.72,28.25,27.61,13184517.0,368793004.5,2.29,-0.7163,5.8075,0.6200888354102174,0.335,上涨,上涨,1,2026-04-22
2026-04-15,38549,core,49,2026-04-15,920693,阿为特,通用设备,26.98,26.44,26.98,26.33,7963.0,21168411.99,2.45,-0.38,2.18,0.619243414668348,0.335,上涨,上涨,1,2026-04-22
2026-04-15,38549,core,49,2026-04-15,600114,东睦股份,通用设备,31.88,31.08,31.88,30.96,21849399.0,684861961.94,2.87,-3.0568,3.5448,0.6190830205985416,0.335,上涨,上涨,1,2026-04-22
2026-04-15,38549,core,49,2026-04-15,002976,瑞玛精密,汽车零部件,27.7,28.11,28.45,27.58,3642420.0,102229747.0,3.03,-2.0557,5.4637,0.6170944452911891,0.335,上涨,上涨,1,2026-04-22
2026-04-15,38549,core,49,2026-04-15,920086,科马材料,汽车零部件,28.96,28.48,29.15,28.32,13186.0,37950746.52,2.88,-1.11,4.93,0.6137710065653752,0.335,上涨,上涨,1,2026-04-22
2026-04-15,38549,core,49,2026-04-15,002937,兴瑞科技,汽车零部件,31.31,31.05,32.1,30.8,7870840.0,247237044.94,4.19,0.129,2.6505,0.6067770750738644,0.335,上涨,上涨,1,2026-04-22
2026-04-15,38549,core,49,2026-04-15,001279,强邦新材,包装印刷,31.2,31.0,31.2,30.98,351700.0,10926118.0,0.71,-0.161,0.8793,0.6066778685167404,0.335,上涨,上涨,1,2026-04-22
2026-04-15,38549,core,49,2026-04-15,603867,新化股份,化学制品,32.0,32.18,33.19,31.9,3813056.0,123615361.82,3.99,-0.4332,1.7679,0.6026215217284024,0.335,上涨,上涨,1,2026-04-22
