锚点日期,训练样本数,特征集合,特征数量,日期,代码,名称,行业,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,换手率,预测上涨概率,方向阈值,预测涨跌,实际涨跌,涨跌预测是否准确,未来卖出日期
2026-05-06,38905,core,49,2026-05-06,002757,南兴股份,专用设备,23.62,25.31,25.48,23.62,67382810.0,1673691622.26,8.03,9.2832,23.8901,0.759735205730999,0.345,上涨,上涨,1,2026-05-13
2026-05-06,38905,core,49,2026-05-06,000935,四川双马,多元金融,26.88,27.25,27.79,26.41,9068553.0,247620698.51,5.16,1.9835,1.1879,0.7031811106161883,0.345,上涨,上涨,1,2026-05-13
2026-05-06,38905,core,49,2026-05-06,002396,星网锐捷,通信设备,26.86,26.91,27.72,26.8,27285695.0,744291705.3,3.47,1.5472,4.678,0.7018073792006455,0.345,上涨,上涨,1,2026-05-13
2026-05-06,38905,core,49,2026-05-06,002552,宝鼎科技,元件,22.42,22.85,23.13,22.3,14552000.0,331246036.0,3.76,3.5342,3.9489,0.6997535344330974,0.345,上涨,上涨,1,2026-05-13
2026-05-06,38905,core,49,2026-05-06,600330,天通股份,电子化学品Ⅱ,27.1,27.01,27.86,26.59,273203082.0,7422643622.55,4.55,-3.1553,22.1498,0.669678925900579,0.345,上涨,上涨,1,2026-05-13
2026-05-06,38905,core,49,2026-05-06,002430,杭氧股份,化学制品,31.55,31.69,31.9,31.3,23061045.0,729632205.03,1.91,0.8272,2.3581,0.6632269508287041,0.345,上涨,下跌,0,2026-05-13
2026-05-06,38905,core,49,2026-05-06,600206,有研新材,半导体,28.36,28.08,29.29,28.03,118178342.0,3364861537.91,4.6,2.5941,13.9599,0.6576436500677139,0.345,上涨,上涨,1,2026-05-13
2026-05-06,38905,core,49,2026-05-06,603665,康隆达,服装家纺,28.12,28.73,29.3,28.12,4021967.0,115647596.77,4.15,1.162,2.5111,0.6271809111387296,0.345,上涨,上涨,1,2026-05-13
2026-05-06,38905,core,49,2026-05-06,002436,兴森科技,元件,29.65,29.47,30.48,29.36,210739449.0,6320633608.1,4.04,6.3515,13.8833,0.6206190174704256,0.345,上涨,上涨,1,2026-05-13
2026-05-06,38905,core,49,2026-05-06,002134,天津普林,元件,25.21,26.76,26.89,25.21,20460294.0,535450949.2,6.64,5.6872,8.3007,0.6145350279347743,0.345,上涨,上涨,1,2026-05-13
2026-05-06,38905,core,49,2026-05-06,601168,西部矿业,工业金属,29.92,30.91,31.04,29.46,79096674.0,2395749061.13,5.34,4.461,3.3192,0.6103444139686933,0.345,上涨,上涨,1,2026-05-13
2026-05-06,38905,core,49,2026-05-06,001279,强邦新材,包装印刷,30.51,30.72,30.98,30.5,716564.0,22013058.8,1.58,0.8536,1.7914,0.6032858987330417,0.345,上涨,上涨,1,2026-05-13
2026-05-06,38905,core,49,2026-05-06,603666,亿嘉和,自动化设备,28.29,28.68,29.15,28.14,4623100.0,132508940.0,3.57,1.3428,2.2494,0.5991798033882628,0.345,上涨,上涨,1,2026-05-13
2026-05-06,38905,core,49,2026-05-06,603005,晶方科技,半导体,31.8,31.57,32.5,31.51,53546289.0,1714140302.65,3.18,1.5113,8.2105,0.5959371548854507,0.345,上涨,上涨,1,2026-05-13
2026-05-06,38905,core,49,2026-05-06,603816,顾家家居,家居用品,28.9,29.57,29.76,28.52,10881162.0,317693476.13,4.27,1.8251,1.3398,0.5921263725765049,0.345,上涨,上涨,1,2026-05-13
2026-05-06,38905,core,49,2026-05-06,002978,安宁股份,小金属,31.29,31.73,31.75,31.17,4556894.0,143345590.48,1.86,1.9929,1.234,0.5905504971156834,0.345,上涨,上涨,1,2026-05-13
2026-05-06,38905,core,49,2026-05-06,603496,恒为科技,计算机设备,30.71,31.36,31.57,30.71,28962117.0,903825482.53,2.82,2.786,9.0447,0.5897063612137177,0.345,上涨,上涨,1,2026-05-13
