锚点日期,训练样本数,特征集合,特征数量,日期,代码,名称,行业,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,换手率,预测上涨概率,方向阈值,预测涨跌,实际涨跌,涨跌预测是否准确,未来卖出日期
2026-04-14,37782,core,49,2026-04-14,601168,西部矿业,工业金属,28.25,28.38,28.67,28.06,58719519.0,1663464596.36,2.23,3.8419,2.4641,0.7053009747736771,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,core,49,2026-04-14,603813,*ST原尚,物流,29.09,29.12,29.12,28.98,559783.0,16287844.68,0.5,5.0126,0.5331,0.6893835549976347,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,core,49,2026-04-14,000811,冰轮环境,通用设备,18.77,18.74,18.97,18.45,27612334.0,515529372.07,2.8,0.7527,2.8222,0.6742856283885721,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,core,49,2026-04-14,000935,四川双马,多元金融,26.86,27.08,27.17,26.68,5194701.0,139866314.87,1.83,0.8942,0.6804,0.6736203121009241,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,core,49,2026-04-14,003017,大洋生物,化学原料,31.25,30.87,31.25,30.41,1942492.0,59575406.6,2.71,-0.3551,2.8035,0.6728859736285585,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,core,49,2026-04-14,920111,聚星科技,电网设备,23.55,23.73,23.97,23.51,11504.0,27245367.91,1.96,0.98,1.53,0.6716472350991737,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,core,49,2026-04-14,600206,有研新材,半导体,22.65,22.78,22.89,22.28,45468705.0,1028433601.53,2.7,0.6628,5.371,0.6702695619761655,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,core,49,2026-04-14,002134,天津普林,元件,23.54,23.08,23.54,22.0,25522502.0,582520578.07,7.2,7.8505,10.3544,0.6572440836941932,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,core,49,2026-04-14,603665,康隆达,服装家纺,28.61,28.3,28.8,27.57,3103100.0,87097174.0,4.31,-0.9104,1.9374,0.6542034385484392,0.345,上涨,下跌,0,2026-04-21
2026-04-14,37782,core,49,2026-04-14,600685,中船防务,航海装备Ⅱ,29.88,29.43,29.93,29.11,27600214.0,811857447.99,2.88,3.2632,3.36,0.6505603584458721,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,core,49,2026-04-14,002838,道恩股份,塑料,27.3,27.62,27.81,26.75,6581000.0,180070455.0,3.84,0.1814,1.5646,0.6387426339588657,0.345,上涨,下跌,0,2026-04-21
2026-04-14,37782,core,49,2026-04-14,002655,共达电声,消费电子,21.39,21.7,21.85,21.03,41084355.0,886443468.78,3.87,2.3102,11.3558,0.6379651525234827,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,core,49,2026-04-14,002580,圣阳股份,电池,22.79,22.97,22.97,21.33,176541488.0,3926483802.76,7.85,10.0096,39.0286,0.6368249252371694,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,core,49,2026-04-14,002142,宁波银行,银行Ⅱ,30.49,30.91,31.05,30.49,17052631.0,526049995.52,1.84,1.311,0.2584,0.6366671973225355,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,core,49,2026-04-14,001336,楚环科技,环保设备Ⅱ,26.17,25.62,26.17,25.12,1392700.0,35526326.0,4.05,-1.2336,2.9897,0.6341309268664506,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,core,49,2026-04-14,600460,士兰微,半导体,26.86,26.93,27.07,26.66,24279030.0,652535067.3,1.54,1.3168,1.459,0.6317403233365393,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,core,49,2026-04-14,600171,上海贝岭,半导体,27.59,27.74,27.85,27.55,9318456.0,257996569.26,1.1,1.426,1.3145,0.6295201859751455,0.345,上涨,下跌,0,2026-04-21
2026-04-14,37782,core,49,2026-04-14,002757,南兴股份,专用设备,20.79,20.91,21.01,20.55,12824112.0,266782314.48,2.25,2.1994,4.5467,0.627655987534876,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,core,49,2026-04-14,920035,精创电气,自动化设备,26.25,27.72,28.27,26.24,11881.0,39870870.52,7.79,6.37,9.13,0.6266045036566992,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,core,49,2026-04-14,920003,中诚咨询,工程咨询服务Ⅱ,27.65,27.63,27.7,27.5,1394.0,3845102.11,0.73,0.22,1.05,0.6208242231656108,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,core,49,2026-04-14,920509,同惠电子,通用设备,29.65,30.08,30.18,29.41,18407.0,54887874.14,2.62,2.45,2.19,0.6165497435639512,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,core,49,2026-04-14,002976,瑞玛精密,汽车零部件,28.43,28.7,28.9,28.33,2746000.0,78631467.0,2.01,1.3418,4.1191,0.6156361846971345,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,core,49,2026-04-14,002128,电投能源,煤炭开采,31.95,31.58,32.18,31.43,15098590.0,479564692.1,2.38,0.1268,0.6736,0.6135491978599418,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,core,49,2026-04-14,002396,星网锐捷,通信设备,28.54,28.39,28.67,28.05,16083630.0,456581258.6,2.18,-0.1758,2.7574,0.6123912306531725,0.345,上涨,下跌,0,2026-04-21
2026-04-14,37782,core,49,2026-04-14,603496,恒为科技,计算机设备,29.02,29.1,29.31,28.78,10412948.0,302778146.64,1.85,1.5707,3.2519,0.6094699868987733,0.345,上涨,下跌,0,2026-04-21
2026-04-14,37782,core,49,2026-04-14,002444,巨星科技,通用设备,30.57,31.13,31.44,30.36,14143110.0,438198748.95,3.56,2.6377,1.233,0.6077893283972302,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,core,49,2026-04-14,603255,鼎际得,化学制品,28.96,28.79,29.05,28.54,1173200.0,33669867.0,1.77,-0.2771,1.9336,0.6046723750346509,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,core,49,2026-04-14,002158,汉钟精机,通用设备,24.5,25.0,25.3,24.5,6650191.0,166086758.55,3.3,3.0503,1.2463,0.602418016395902,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,core,49,2026-04-14,002552,宝鼎科技,元件,20.4,19.06,20.5,18.92,28836078.0,559026836.12,8.2,-1.1411,7.8252,0.6000923843492919,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,core,49,2026-04-14,920976,视声智能,计算机设备,30.42,30.9,30.96,30.29,9952.0,30456551.41,2.21,2.15,2.26,0.598543841150117,0.345,上涨,下跌,0,2026-04-21
2026-04-14,37782,core,49,2026-04-14,605566,福莱蒽特,化学制品,31.64,30.67,31.7,30.37,3797300.0,116987852.0,4.21,-2.9123,2.8478,0.5985274585401867,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,core,49,2026-04-14,600605,汇通能源,一般零售,28.53451606,29.35349762,29.35349762,28.53451606,2446960.0,71518931.2,3.07,9.9925,1.1862,0.5960956527861461,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,core,49,2026-04-14,002977,*ST天箭,军工电子Ⅱ,28.7,28.96,29.29,28.4,1549160.0,44544405.2,3.13,1.8284,2.3254,0.5959527984680006,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,core,49,2026-04-14,002430,杭氧股份,化学制品,28.15,28.18,28.33,27.55,12648819.0,353357924.73,2.78,0.3204,1.2934,0.5954232366638159,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,core,49,2026-04-14,920971,天马新材,非金属材料Ⅱ,25.7,25.84,25.99,25.4,17166.0,44407366.32,2.3,0.74,2.0,0.592491684447879,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,core,49,2026-04-14,002956,西麦食品,休闲食品,28.51,27.05,28.76,26.23,5317414.0,144050068.26,8.89,-4.9877,2.3821,0.5893150603781059,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,core,49,2026-04-14,600520,三佳科技,专用设备,24.5,24.64,25.4,24.27,4932501.0,122081508.32,4.65,1.3992,3.1134,0.5886104217230104,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,core,49,2026-04-14,920239,长虹能源,电池,29.88,30.07,30.07,29.58,13261.0,39538201.07,1.65,1.14,0.74,0.5869779712131042,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,core,49,2026-04-14,603978,深圳新星,金属新材料,25.8,26.72,27.0,25.6,13063755.0,342880289.41,5.48,4.5383,6.1886,0.5862904412662364,0.345,上涨,下跌,0,2026-04-21
2026-04-14,37782,core,49,2026-04-14,603211,晋拓股份,汽车零部件,25.97,25.6,26.2,25.01,7032700.0,179087567.0,4.6,-1.0437,2.5874,0.5838444757116568,0.345,上涨,下跌,0,2026-04-21
2026-04-14,37782,core,49,2026-04-14,603685,晨丰科技,光学光电子,29.25,29.36,29.66,28.7,3301010.0,96622652.59,3.3,0.9629,1.6385,0.5838204052906657,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,core,49,2026-04-14,603618,杭电股份,电网设备,23.93,22.2,25.13,22.09,128931236.0,3013251576.85,12.86,-6.0914,18.6485,0.5830810317431319,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,core,49,2026-04-14,002906,华阳集团,汽车零部件,30.3087708,30.84999885,31.81436883,30.3087708,11756972.0,371371285.79,4.98,2.1173,2.2411,0.5781885664065141,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,core,49,2026-04-14,000880,潍柴重机,汽车零部件,28.01,27.92,28.15,27.7,12383363.0,345486050.42,1.63,1.1961,5.4546,0.5767203537629841,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,core,49,2026-04-14,002971,和远气体,化学制品,30.11,30.39,30.75,29.87,4098800.0,123857484.6,2.91,0.4628,2.5458,0.5767115186028954,0.345,上涨,上涨,1,2026-04-21
2026-04-14,37782,core,49,2026-04-14,002989,中天精装,装修装饰Ⅱ,25.84,25.9,25.9,25.2,2005784.0,51343422.04,2.75,1.8082,1.094,0.5766680314746601,0.345,上涨,下跌,0,2026-04-21
2026-04-14,37782,core,49,2026-04-14,603220,中贝通信,通信服务,27.9,28.21,28.82,27.67,55523828.0,1569126144.14,4.26,4.5589,12.7858,0.5765915733901517,0.345,上涨,上涨,1,2026-04-21
